iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,capture_rate
0,3200,-36.23297008872032,-0.36232968464493753,-36.23297008872032,-0.36232968464493753,0.0,36.23297008872032,0.36232968464493753,0.0,0.0,0.5867046922445297,0.0234375,0.014771179611781224,-87.18454475700855,-0.8718454475700855,-87.18454475700855,-0.8718454475700855,100.0,0.8618454568088054,0.0,0.0,87.18454475700855,0.0,32,-0.0009553195335902486,0.5492017507553101,1.6087303757667542,0.25755825638771057,0.020041350461542606,0.020041350461542606,0.1532856434583664,0.0007767696994051386,0.0,-0.1812582015991211,1.0,0.01,0.0007,1,0.21875
1,6400,-64.07612098008394,-0.640761232972145,-64.07612098008394,-0.640761232972145,0.0,64.07612098008394,0.640761232972145,-27.84315089136362,-0.2784315483272075,0.7338862425088882,0.0103125,0.005947622022237216,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,-0.0014722879155694367,0.3682148575782776,1.6038589835166932,0.1666196823120117,0.03901163563132286,0.03901163563132286,0.17289260923862457,0.001016957655338185,0.0013437499990686774,-0.05115103721618652,1.0,0.009985576923076923,0.0006988942307692308,1,0.125
2,9600,-23.98410254716873,-0.23984101355075838,-23.98410254716873,-0.23984101355075838,0.0,23.98410254716873,0.23984101355075838,12.24886754155159,0.12248867109417916,0.5954660218954086,0.0365625,0.022916501823438306,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96,-0.0010935519835135743,0.7139103949069977,1.5959377527236938,0.339948308467865,0.0315368328243494,0.0315368328243494,0.15939093828201295,0.0012305083942922,2.083333383779973e-05,-0.03638112545013428,1.0,0.009971153846153847,0.0006977884615384615,1,0.34375
3,12800,-37.07316890358925,-0.37073170505464076,-37.07316890358925,-0.37073170505464076,0.0,37.07316890358925,0.37073170505464076,-0.840198814868927,-0.008402020409703226,0.5794817110896111,0.021875,0.013849479766948015,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,128,-0.0025279147944335723,0.35304703414440153,1.5833781003952025,0.15823033601045608,0.051563800871372224,0.051563800871372224,0.12708920538425444,0.002496782508024184,0.020979167148470878,0.03873717784881592,1.0,0.00995673076923077,0.0006966826923076923,1,0.3125
4,16000,-44.9890034198761,-0.44989001758396624,-44.9890034198761,-0.44989001758396624,0.0,44.9890034198761,0.44989001758396624,-8.756033331155777,-0.0875603329390287,0.6805150270462036,0.0240625,0.014318527125755022,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,160,-0.001022655414553242,0.4509508192539215,1.565883994102478,0.20888425558805465,0.04130806401371956,0.04130806401371956,0.14990168586373329,0.0014431245024756382,0.003218750096857548,0.050044119358062744,1.0,0.009942307692307693,0.0006955769230769231,1,0.1875
5,19200,-39.81205081939697,-0.39812048226594926,-39.81205081939697,-0.39812048226594926,0.0,39.81205081939697,0.39812048226594926,-3.579080730676651,-0.03579079762101173,0.6412454956769943,0.0253125,0.015422738442647728,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,192,-0.0012850044620572377,0.5039360284805298,1.5573743820190429,0.23522157967090607,0.03732238039374351,0.03732238039374351,0.1801096424460411,0.002385710565431932,0.003343749907799065,0.01927262544631958,1.0,0.009927884615384616,0.0006944711538461538,1,0.15625
6,22400,-40.89736491441727,-0.4089736157655716,-40.89736491441727,-0.4089736157655716,0.0,40.89736491441727,0.4089736157655716,-4.664394825696945,-0.046643931120634086,0.5927236235141754,0.019375,0.012164696821191815,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,224,-0.0004762139093975826,0.32151237428188323,1.552492380142212,0.1448893964290619,0.024351213499903678,0.024351213499903678,0.15728437900543213,0.0011393988752392895,0.002687500021420419,0.13418936729431152,1.0,0.00991346153846154,0.0006933653846153846,1,0.21875
7,25600,-40.45850205421448,-0.40458500415086746,-40.45850205421448,-0.40458500415086746,0.0,40.45850205421448,0.40458500415086746,-4.225531965494156,-0.04225531950592992,0.6164600098133087,0.0221875,0.013725981382343334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256,-0.0012829270443956986,0.4644471913576126,1.545224165916443,0.21564443558454513,0.03908792994916439,0.03908792994916439,0.11305890157818795,0.0019960177614852842,0.015947916614823043,0.10094785690307617,1.0,0.009899038461538463,0.0006922596153846154,1,0.3125
8,28800,-40.259524554014206,-0.4025952610373497,-40.259524554014206,-0.4025952610373497,0.0,40.259524554014206,0.4025952610373497,-4.026554465293884,-0.04026557639241218,0.6363452735543251,0.024375,0.014896000492032328,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,288,-0.0007932928140799156,0.6050791025161744,1.5319555640220641,0.2866034686565399,0.026412385702133178,0.026412385702133178,0.18418723493814468,0.0008399041784291888,0.0002916666679084301,0.03370237350463867,1.0,0.009884615384615384,0.0006911538461538461,1,0.25
9,32000,3.5828652679920197,0.03582867316901684,3.5828652679920197,0.03582867316901684,0.0,0.0,0.0,39.81583535671234,0.39815835781395437,0.46979633420705796,0.0515625,0.03508139107437461,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,320,-0.0010323456490587191,0.7887709736824036,1.520351505279541,0.3783469796180725,0.03517835196107626,0.03517835196107626,0.22762493342161177,0.0015665304403233535,0.006468750163912773,0.09930652379989624,1.0,0.009870192307692307,0.0006900480769230769,1,0.375
10,35200,-33.29122943431139,-0.33291230365633967,-33.29122943431139,-0.33291230365633967,0.0,33.29122943431139,0.33291230365633967,2.9417406544089317,0.029417380988597863,0.5041623121500015,0.018125,0.012049896379927712,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,352,-0.0007972373004643707,0.2314714476466179,1.5263171315193176,0.0998954564332962,0.030421384051442145,0.030421384051442145,0.12786914855241777,0.0009405145377973268,0.0,0.343053936958313,1.0,0.00985576923076923,0.0006889423076923077,1,0.28125
11,38400,-34.25931736826897,-0.34259317368268966,-34.25931736826897,-0.34259317368268966,0.0,34.25931736826897,0.34259317368268966,1.973652720451355,0.019736510962247877,0.5794681829214096,0.0246875,0.01563026103782452,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,384,-0.0004749995614959701,0.5073924213647842,1.5037834405899049,0.23842195719480513,0.03473954945802689,0.03473954945802689,0.1869072623550892,0.0012233427507459173,0.0007187499897554517,-0.0899205207824707,1.0,0.009841346153846154,0.0006878365384615384,1,0.15625
12,41600,-9.437564961612225,-0.09437565438449383,-9.437564961612225,-0.09437565438449383,0.0,9.437564961612225,0.09437565438449383,26.795405127108097,0.26795403026044373,0.4906256592273712,0.040625,0.02725365671020111,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,416,-0.0009676846634247393,0.5223194122314453,1.5275050401687622,0.245181342959404,0.04606817588210106,0.04606817588210106,0.16626466661691666,0.0037003550314699124,0.020145833492279053,0.01662290096282959,1.0,0.009826923076923077,0.0006867307692307692,1,0.4375
13,44800,-22.26992455124855,-0.22269921690225603,-22.26992455124855,-0.22269921690225603,0.0,22.26992455124855,0.22269921690225603,13.963045537471771,0.1396304677426815,0.49082422375679013,0.0278125,0.018655787554829318,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,448,-0.0009058678362634965,0.344965323805809,1.522322165966034,0.15663900524377822,0.04051616843789816,0.04051616843789816,0.10717360228300095,0.002674767695862652,0.026552083157002925,0.07367658615112305,1.0,0.0098125,0.000685625,1,0.3125
14,48000,-30.334485083818436,-0.30334484450519084,-30.334485083818436,-0.30334484450519084,0.0,30.334485083818436,0.30334484450519084,5.898485004901886,0.0589848401397467,0.5339698493480682,0.0240625,0.01568642304816257,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,480,-0.002337102020935422,0.2707800269126892,1.5128886818885803,0.11822950989007949,0.06266044415533542,0.06266044415533542,0.10772809758782387,0.003598846873501836,0.0427395843071281,0.1374848484992981,1.0,0.009798076923076923,0.0006845192307692307,1,0.375
15,51200,-21.788578301668167,-0.2178858421742916,-21.788578301668167,-0.2178858421742916,0.0,21.788578301668167,0.2178858421742916,14.444391787052155,0.14444384247064593,0.5766358464956284,0.036875,0.023388406449061566,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,512,-0.0010238367667964932,0.6014429450035095,1.4826992988586425,0.2851914197206497,0.04243148528039455,0.04243148528039455,0.1453566461801529,0.002249612133164809,0.016677083168178796,0.062221527099609375,1.0,0.009783653846153846,0.0006834134615384615,1,0.25
16,54400,-22.80053147673607,-0.22800530560314655,-22.80053147673607,-0.22800530560314655,0.0,22.80053147673607,0.22800530560314655,13.432438611984253,0.13432437904179098,0.5367553150653839,0.031875,0.020741753542361314,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,544,-0.0015767444230732508,0.3883829712867737,1.502333903312683,0.1779380977153778,0.05181664749979973,0.05181664749979973,0.13414815068244934,0.0022052833166532316,0.028927083872258664,0.1468678116798401,1.0,0.00976923076923077,0.0006823076923076923,1,0.28125
17,57600,-32.83828422613442,-0.3283828428387642,-32.83828422613442,-0.3283828428387642,0.0,32.83828422613442,0.3283828428387642,3.394685862585902,0.033946841806173356,0.5121328523755073,0.019375,0.012813027618282718,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,576,-0.00116842185088899,0.16893241852521895,1.4996706008911134,0.06866878867149354,0.038734530098736286,0.038734530098736286,0.0907130103558302,0.0027047022835182976,0.017968750186264516,0.3433142304420471,1.0,0.009754807692307693,0.000681201923076923,1,0.34375
18,60800,-19.22157084941864,-0.19221573814749718,-19.22157084941864,-0.19221573814749718,0.0,19.22157084941864,0.19221573814749718,17.01139923930168,0.17011394649744035,0.5228407457470894,0.0340625,0.022367736150433314,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,608,-0.0019591564446551856,0.5336785972118377,1.5231411576271057,0.25004415959119797,0.061289073526859285,0.061289073526859285,0.11970093250274658,0.001951633811405045,0.019989582983544096,0.17516577243804932,1.0,0.009740384615384616,0.0006800961538461538,1,0.3125
19,64000,29.891915515065193,0.2989191495627165,29.891915515065193,0.2989191495627165,0.0,0.0,0.0,66.12488560378551,0.661248834207654,0.38483085215091706,0.069375,0.05009637089775035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,640,-0.00020814578116548076,0.9147407352924347,1.5134465456008912,0.44244250655174255,0.031021989323198794,0.031021989323198794,0.24264561831951142,0.0010555059263430212,0.0004999999946448952,0.2005246877670288,1.0,0.00972596153846154,0.0006789903846153847,1,0.53125
20,67200,34.97569244354963,0.3497569256275892,34.97569244354963,0.3497569256275892,0.0,0.0,0.0,71.20866253226995,0.7120866102725267,0.3777430790662766,0.07375,0.05352957392461141,5.846162181347609,0.05846162181347608,5.846162181347609,0.05846162181347608,100.0,0.33153837624937293,0.04,0.03004044097675239,0.0,93.03070693835616,672,-0.0006227877026831585,0.8604454338550568,1.528695523738861,0.4147539436817169,0.024397496320307254,0.024397496320307254,0.24052925407886505,0.0008989599873535509,8.333333535119891e-05,0.2035927176475525,1.0,0.009711538461538462,0.0006778846153846154,1,0.65625
21,70400,3.6371883749961853,0.036371900364756585,3.6371883749961853,0.036371900364756585,0.0,0.0,0.0,39.87015846371651,0.3987015850096941,0.43800310730934144,0.0484375,0.03368386323631231,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,704,-0.0013873642358618488,0.5022109568119049,1.5286617159843445,0.23489450365304948,0.04558174572885036,0.04558174572885036,0.13972072824835777,0.0016525960534641755,0.009239583183079958,0.36216211318969727,1.0,0.009697115384615386,0.0006767788461538462,1,0.46875
22,73600,11.327114421874285,0.11327116623520851,11.327114421874285,0.11327116623520851,0.0,0.0,0.0,47.560084510594606,0.47560085088014603,0.4142288386821747,0.05375,0.03800657894240513,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,736,-0.0022857252669830964,0.5452682077884674,1.522601580619812,0.25560549199581145,0.042797529697418214,0.042797529697418214,0.16612964868545532,0.0018333760323008548,0.00825000014156103,0.313862681388855,1.0,0.009682692307692307,0.000675673076923077,1,0.625
23,76800,66.55343045294285,0.6655343007296324,66.55343045294285,0.6655343007296324,0.0,0.0,0.0,102.78640054166317,1.02786398537457,0.36509070202708244,0.1040625,0.07623119829728023,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,768,-0.0011619030940735798,1.0722264289855956,1.4781638979911804,0.5206600189208984,0.052308809012174606,0.052308809012174606,0.3521786332130432,0.0027893260150455507,0.024531249748542906,0.22013014554977417,1.0,0.00966826923076923,0.0006745673076923077,1,0.625
24,80000,61.53945959918201,0.6153945924341678,61.53945959918201,0.6153945924341678,0.0,0.0,0.0,97.77242968790233,0.9777242770791054,0.3433554045855999,0.096875,0.07211419976375062,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800,-0.001358072951940592,0.8171008110046387,1.4823132753372192,0.392882314324379,0.04222870171070099,0.04222870171070099,0.30695954263210296,0.0025525659395504753,0.018416666612029075,0.16307783126831055,1.0,0.009653846153846153,0.0006734615384615385,1,0.6875
25,83200,137.4009957164526,1.374010021314025,137.4009957164526,1.374010021314025,0.0,0.0,0.0,173.63396580517292,1.7363397059589625,0.3128649874031544,0.1696875,0.12924977178014452,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,832,-0.0019196026975599524,1.3926896929740906,1.4593087315559388,0.680358350276947,0.05666564591228962,0.05666564591228962,0.5077420711517334,0.0032744823191030725,0.026218750234693288,0.03132963180541992,1.0,0.009639423076923077,0.0006723557692307693,1,0.8125
26,86400,158.74315748363733,1.5874315550923348,158.74315748363733,1.5874315550923348,0.0,0.0,0.0,194.97612757235765,1.9497612397372723,0.3056934335827827,0.1903125,0.1457558835061216,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,864,-0.0022038119039110237,0.9524859845638275,1.4577114582061768,0.460008704662323,0.07961245886981487,0.07961245886981487,0.5228677362203598,0.004278007404355557,0.04603125005960464,0.25538021326065063,1.0,0.009625,0.00067125,1,0.90625
27,89600,225.30572825670242,2.253057385459542,225.30572825670242,2.253057385459542,0.0,0.0,0.0,261.53869834542274,2.6153870701044797,0.24944262966513633,0.25125,0.2010896651311934,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,896,-0.0017787054652192325,0.864952951669693,1.472022008895874,0.4165507942438126,0.08590586185455322,0.08590586185455322,0.4493117451667786,0.003702704475291025,0.04224999942816794,0.29983389377593994,1.0,0.009610576923076923,0.0006701442307692308,1,0.96875
28,92800,187.71661493182182,1.8771661818027496,187.71661493182182,1.8771661818027496,0.0,0.0,0.0,223.94958502054214,2.239495866447687,0.25345882810652254,0.2140625,0.1707774481299583,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,928,-0.002369468669329322,0.40907145738601686,1.4446399688720704,0.18830327540636063,0.06895261816680431,0.06895261816680431,0.3504167154431343,0.004129870219913528,0.03969791666604579,0.4007447361946106,1.0,0.009596153846153846,0.0006690384615384616,1,0.96875
29,96000,268.81865230202675,2.688186527490616,268.81865230202675,2.688186527490616,0.0,0.0,0.0,305.05162239074707,3.0505162121355536,0.21118847735226154,0.2909375,0.24020827925642813,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,960,-0.0017639942541720188,0.4688160687685013,1.443828856945038,0.21880966424942017,0.07114791609346867,0.07114791609346867,0.3517281115055084,0.003710518399021366,0.04530208320356906,0.26525431871414185,1.0,0.00958173076923077,0.0006679326923076923,1,1.0
30,99200,261.04788199067116,2.610478745996952,261.04788199067116,2.610478745996952,0.0,0.0,0.0,297.2808520793915,2.9728084306418894,0.23577124886214734,0.285625,0.23113096397330252,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,992,-0.0011039582255861547,0.30047914385795593,1.4358761072158814,0.13539814651012422,0.040571612492203715,0.040571612492203715,0.2399153970181942,0.0017953249051068762,0.010364583262708038,0.30031299591064453,1.0,0.009567307692307693,0.0006668269230769231,1,1.0
31,102400,384.4456169605255,3.844456176906824,384.4456169605255,3.844456176906824,0.0,0.0,0.0,420.67858704924583,4.2067858615517615,0.1705438394844532,0.4025,0.34385726225963015,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1024,-0.002020296714501413,0.21644287407398224,1.4307636618614197,0.09253321811556817,0.052773167937994005,0.052773167937994005,0.24863978400826453,0.0021191468506011083,0.014333332981914281,0.40686899423599243,1.0,0.009552884615384616,0.0006657211538461539,1,1.0
32,105600,377.7918164730072,3.777917995452881,377.7918164730072,3.777917995452881,0.0,0.0,0.0,414.0247865617275,4.1402476800978185,0.19020700216293335,0.3978125,0.33423807730677546,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1056,-0.0031590955008287125,0.1395116612315178,1.4134945631027223,0.05311417281627655,0.07876117937266827,0.07876117937266827,0.1166907899081707,0.004000704435748811,0.04355208384804428,0.48493945598602295,1.0,0.009538461538461539,0.0006646153846153846,1,1.0
33,108800,463.69252347946167,4.636925202012062,463.69252347946167,4.636925202012062,0.0,0.0,0.0,499.925493568182,4.999254886656999,0.17494979985058307,0.4821875,0.41038987373019614,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1088,-0.0014571211478518365,0.0999978557229042,1.3889479875564574,0.03531341329216957,0.04593448303639889,0.04593448303639889,0.08924616202712059,0.002222102881933938,0.013968749830382876,0.5890316367149353,1.0,0.009524038461538462,0.0006635096153846154,1,1.0
34,112000,475.35925483703613,4.753592740297318,475.35925483703613,4.753592740297318,0.0,0.0,0.0,511.59222492575645,5.115922424942255,0.17390726625919342,0.49375,0.42060392178455286,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1120,-0.0024029006803559126,0.08063772395253181,1.3573299646377563,0.02500827591866255,0.07959451973438263,0.07959451973438263,0.0883249681442976,0.004034652801056875,0.03439583349972963,0.616584300994873,1.0,0.009509615384615385,0.0006624038461538462,1,1.0
35,115200,602.7613792419434,6.027613915055991,602.7613792419434,6.027613915055991,0.0,0.0,0.0,638.9943493306637,6.389943599700928,0.12176105786114931,0.6159375,0.5490808364968579,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1152,-0.0015258622592085659,0.049610549956560133,1.3769330501556396,0.010205169022083283,0.06847526580095291,0.06847526580095291,0.07643525078892707,0.002625587061630496,0.02358333384618163,0.6572967767715454,1.0,0.009495192307692309,0.0006612980769230769,1,1.0
36,118400,557.9044017791748,5.579044043719769,557.9044017791748,5.579044043719769,0.0,0.0,0.0,594.1373718678951,5.941373728364706,0.16720599498599767,0.575625,0.493164876185292,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1184,-0.0017324526595380973,0.035159822180867197,1.339164936542511,0.0031511451117694376,0.06869968362152576,0.06869968362152576,0.08887685276567936,0.0020395671977903734,0.01782291670970153,0.7998921871185303,1.0,0.00948076923076923,0.0006601923076923077,1,1.0
