iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,alpha,env_alpha,capture_rate
0,3200,-836.285478591919,-8.362855186462403,-836.285478591919,-8.362855186462403,0.0,836.285478591919,8.362855186462403,0.0,0.0,4.349972457885742,0.0,0.0,-434.92316460609436,-4.349231646060944,-434.92316460609436,-4.349231646060944,100.0,3.2498889780044555,0.0,0.0,434.92316460609436,0.0,32,-0.001065107569505841,0.6491513192653656,1.6080530047416688,0.3074300169944763,0.022396812960505486,0.022396812960505486,0.2053845338523388,0.0012876134500402479,0.00034687500447034837,-0.44432294368743896,1.0,0.01,0.0007,2,0.5,0.5,0.0
1,6400,-819.7379055023193,-8.197379093170166,-819.7379055023193,-8.197379093170166,0.0,819.7379055023193,8.197379093170166,16.54757308959961,0.16547609329223611,4.449982376098633,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,-0.0010339504567323133,0.38643585741519926,1.5994908452033996,0.1762121394276619,0.02493560276925564,0.02493560276925564,0.22999074757099153,0.0017663986851404845,0.0037968751741573213,0.14344483613967896,1.0,0.009985576923076923,0.0006988942307692308,2,0.5,0.5,0.0
2,9600,-854.0016736984253,-8.540016632080079,-854.0016736984253,-8.540016632080079,0.0,854.0016736984253,8.540016632080079,-17.716195106506348,-0.177161445617676,4.621688766479492,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96,-0.000889338420284913,0.46079643070697784,1.5866611003875732,0.21368803530931474,0.028988542035222054,0.028988542035222054,0.2729494050145149,0.0011460003708637792,0.0,0.2751639485359192,1.0,0.009971153846153847,0.0006977884615384615,2,0.5,0.5,0.0
3,12800,-732.3915615081787,-7.323915662765503,-732.3915615081787,-7.323915662765503,0.0,732.3915615081787,7.323915662765503,103.89391708374023,1.0389395236968992,3.231625533103943,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,128,-0.0010661885477020404,0.33084786832332613,1.5734652280807495,0.14869117885828018,0.03000753503292799,0.03000753503292799,0.2297894150018692,0.0021494859283851748,0.007103124889545143,0.4960806965827942,1.0,0.00995673076923077,0.0006966826923076923,2,0.5,0.5,0.0
4,16000,-704.8858165740967,-7.048858094215393,-704.8858165740967,-7.048858094215393,0.0,704.8858165740967,7.048858094215393,131.39966201782227,1.3139970922470097,3.928930699825287,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,160,-0.0009598871806986153,0.2797923177480698,1.5544347763061523,0.12348160222172737,0.035382066294550894,0.035382066294550894,0.226369047164917,0.0018705393285931792,0.01310312477289699,0.5127056241035461,1.0,0.009942307692307693,0.0006955769230769231,2,0.5,0.5,0.0
5,19200,-673.2168140411377,-6.732168169021606,-673.2168140411377,-6.732168169021606,0.0,673.2168140411377,6.732168169021606,163.06866455078125,1.6306870174407964,3.3254272651672365,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,192,-0.0007473124735930981,0.21785537898540497,1.5566913843154908,0.09272572621703148,0.026895716041326522,0.026895716041326522,0.21615454107522963,0.0010920667129544388,0.0,0.6532105207443237,1.0,0.009927884615384616,0.0006944711538461538,2,0.5,0.5,0.0
6,22400,-667.8920798301697,-6.6789208984375,-667.8920798301697,-6.6789208984375,0.0,667.8920798301697,6.6789208984375,168.39339876174927,1.6839342880249024,3.1262700510025025,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,224,-0.0011579408260999457,0.2310085490345955,1.550213623046875,0.09897835031151772,0.040236955136060716,0.040236955136060716,0.21366941779851914,0.0021635804077964373,0.014787500095553695,0.5638335943222046,1.0,0.00991346153846154,0.0006933653846153846,2,0.5,0.5,0.0
7,25600,-640.4689331054688,-6.404689478874206,-640.4689331054688,-6.404689478874206,0.0,640.4689331054688,6.404689478874206,195.8165454864502,1.9581657075881962,2.6854291224479674,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256,-0.0008255535359523947,0.17891316264867782,1.5492932558059693,0.07329451218247414,0.03424513004720211,0.03424513004720211,0.18050713539123536,0.0015285434164984987,0.006915625117835588,0.5795762538909912,1.0,0.009899038461538463,0.0006922596153846154,2,0.5,0.5,0.0
8,28800,-651.0651035308838,-6.510650863647461,-651.0651035308838,-6.510650863647461,0.0,651.0651035308838,6.510650863647461,185.22037506103516,1.8522043228149414,2.994380011558533,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,288,-0.000516439404361968,0.21698227673768997,1.5532442092895509,0.0926214762032032,0.021218472346663474,0.021218472346663474,0.20393355190753937,0.001170395255031087,0.0009062500430445652,0.4945060610771179,1.0,0.009884615384615384,0.0006911538461538461,2,0.5,0.5,0.0
9,32000,-642.7013473510742,-6.427013936042786,-642.7013473510742,-6.427013936042786,0.0,642.7013473510742,6.427013936042786,193.58413124084473,1.9358412504196165,2.740228490829468,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,320,-0.00037375216935444657,0.18657013922929763,1.5641934394836425,0.07747242748737335,0.021467663533985614,0.021467663533985614,0.20210855901241304,0.0007437733165720605,0.0,0.6048595905303955,1.0,0.009870192307692307,0.0006900480769230769,2,0.5,0.5,0.0
