iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,capture_rate
0,800,-18.20684552192688,-0.18206844449043275,-18.20684552192688,-0.18206844449043275,0.0,18.20684552192688,0.18206844449043275,0.0,0.0,0.5220684477686882,0.035,0.02299502368064266,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8,-0.0009168360180532353,0.5658738136291503,1.6093438148498536,0.2659266352653503,0.0652853786945343,0.0652853786945343,0.3429402530193329,0.00010627663214108906,0.0,-0.17509126663208008,1.0,0.01,0.0007,0,0.5
1,1600,-36.46718716621399,-0.3646718579530716,-36.46718716621399,-0.3646718579530716,0.0,36.46718716621399,0.3646718579530716,-18.26034164428711,-0.18260341346263886,0.604671870470047,0.025,0.01557950909470165,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16,-0.00026095827354577494,0.44320535063743594,1.6087735176086426,0.20585727393627168,0.03867223709821701,0.03867223709821701,0.2574588000774384,6.732180299877655e-05,0.0,0.08707547187805176,1.0,0.009625,0.00067125,0,0.25
2,2400,-40.26944971084595,-0.402694551050663,-40.26944971084595,-0.402694551050663,0.0,40.26944971084595,0.402694551050663,-22.062604188919067,-0.22062610656023024,0.7551945704221725,0.03625,0.02065298093491759,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24,-0.0005107467330137894,0.5605079174041748,1.6078954458236694,0.2648701727390289,0.09026225209236145,0.09026225209236145,0.3674004912376404,5.214053271629382e-05,0.0,0.09976845979690552,1.0,0.00925,0.0006425,0,0.125
3,3200,-31.963135361671448,-0.31963136434555056,-31.963135361671448,-0.31963136434555056,0.0,31.963135361671448,0.31963136434555056,-13.756289839744568,-0.13756291985511782,0.672131375670433,0.03625,0.021678918610964843,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,-6.76969694916707e-05,0.5089563488960266,1.6075513362884521,0.2401434600353241,0.04765050560235977,0.04765050560235977,0.2900456666946411,2.810897540257429e-05,0.0,0.0904010534286499,1.0,0.008875000000000001,0.00061375,0,0.375
4,4000,-27.078850746154785,-0.2707884818315506,-27.078850746154785,-0.2707884818315506,0.0,27.078850746154785,0.2707884818315506,-8.872005224227905,-0.08872003734111783,0.6107884925603867,0.035,0.021728488973972414,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40,5.020900600349876e-05,0.5263926148414612,1.6070903539657593,0.24958624541759492,0.03287944495677948,0.03287944495677948,0.2534873247146606,9.63144630077295e-06,0.0,0.026577770709991455,1.0,0.0085,0.000585,0,0.25
5,4800,-86.53726577758789,-0.865372668504715,-86.53726577758789,-0.865372668504715,0.0,86.53726577758789,0.865372668504715,-68.33042025566101,-0.6833042240142821,0.8553726810216904,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,-0.0001810908332217309,0.1926877021789551,1.6074527502059937,0.08310220688581467,0.05200148224830627,0.05200148224830627,0.33859366178512573,6.941096535229007e-06,0.0,0.21129059791564941,1.0,0.008125,0.00055625,0,0.0
6,5600,-48.15773105621338,-0.4815773820877075,-48.15773105621338,-0.4815773820877075,0.0,48.15773105621338,0.4815773820877075,-29.9508855342865,-0.29950893759727476,0.64657739341259,0.0175,0.010628106562140168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,56,-0.0002055571900175579,0.3640852987766266,1.6066781997680664,0.16938532888889313,0.052114935219287874,0.052114935219287874,0.29649866819381715,2.3954370772116817e-05,0.0,0.043866515159606934,1.0,0.00775,0.0005275,0,0.25
7,6400,-57.40632724761963,-0.5740633070468902,-57.40632724761963,-0.5740633070468902,0.0,57.40632724761963,0.5740633070468902,-39.19948172569275,-0.3919948625564575,0.8140633118152618,0.025,0.013781216916284736,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,-9.243746575278155e-05,0.5572928428649903,1.607345461845398,0.26669980883598327,0.026994388550519943,0.026994388550519943,0.34768869876861574,2.222320517830667e-05,0.0,0.07916462421417236,1.0,0.007375,0.00049875,0,0.125
8,7200,-53.83165264129639,-0.5383165246248245,-53.83165264129639,-0.5383165246248245,0.0,53.83165264129639,0.5383165246248245,-35.62480711936951,-0.35624808013439174,0.6658165282011033,0.01375,0.008254210333024174,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,-3.2138850780683015e-07,0.22813932299613954,1.606923770904541,0.10282087475061416,0.05042079538106918,0.05042079538106918,0.2309796094894409,5.496151288753026e-06,0.0,0.14452743530273438,1.0,0.007,0.00047000000000000004,0,0.375
9,8000,-38.44467067718506,-0.3844467043876648,-38.44467067718506,-0.3844467043876648,0.0,38.44467067718506,0.3844467043876648,-20.23782515525818,-0.20237825989723207,0.6369467097520828,0.02625,0.01603595269388799,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,80,-0.00019179614410198554,0.4013375699520111,1.6068630933761596,0.18983152210712434,0.060865496098995206,0.060865496098995206,0.2707215666770935,9.358563988826064e-06,0.0,0.14279741048812866,1.0,0.006625,0.00044125,0,0.25
