[setup] Required Python imports are available.
[setup] Required Python imports are available.
=== qmix_pcp_full task 45/70: attention_zm seed5 (git 5e3950a) ===
Run dir: runs/qmix_pcp_full_20260627_165504/attention_zm/seed5  Start: Sat Jun 27 17:11:56 EDT 2026
Sat Jun 27 17:11:56 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.105.08             Driver Version: 580.105.08     CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  Tesla V100-PCIE-16GB           Off |   00000000:D8:00.0 Off |                    0 |
| N/A   30C    P0             37W /  250W |       0MiB /  16384MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[env] kind=pcp name=pcp n_agents=5 obs_dim=5 action_dim=5 state_dim=13 num_envs=32
[train] QMIX start: total_iters=62500 B=32 device=cuda:0 seed=5 warmup=5000 batch=256 target_update(updates)=200 render=off
step=   20000 ep_ret=-90.520 eval_ret=-79.682 pursuer_target_distance=6.560 capture=0.000 cap=0.000 td_loss=1.1680 q_tot=+10.566 tgt=+10.551 gnorm=88.40 w_min=5.81e-08 eps=0.621 buf=20000 upd=469 seed=5
step=   40000 ep_ret=-96.718 eval_ret=-94.671 pursuer_target_distance=7.104 capture=0.001 cap=0.005 td_loss=0.1320 q_tot=+10.699 tgt=+10.688 gnorm=33.83 w_min=4.19e-09 eps=0.241 buf=40000 upd=1094 seed=5
step=   60000 ep_ret=-90.010 eval_ret=-95.110 pursuer_target_distance=7.027 capture=0.001 cap=0.005 td_loss=0.1865 q_tot=+10.411 tgt=+10.404 gnorm=43.12 w_min=2.33e-09 eps=0.050 buf=60000 upd=1719 seed=5
step=   80000 ep_ret=-68.384 eval_ret=-79.121 pursuer_target_distance=7.131 capture=0.002 cap=0.009 td_loss=0.2483 q_tot=+8.679 tgt=+8.673 gnorm=51.27 w_min=2.98e-08 eps=0.050 buf=80000 upd=2344 seed=5
step=  100000 ep_ret=-67.726 eval_ret=-43.576 pursuer_target_distance=6.268 capture=0.001 cap=0.016 td_loss=0.2926 q_tot=+6.760 tgt=+6.754 gnorm=55.26 w_min=3.73e-08 eps=0.050 buf=100000 upd=2969 seed=5
step=  120000 ep_ret=-54.458 eval_ret=-71.679 pursuer_target_distance=5.644 capture=0.001 cap=0.005 td_loss=0.3045 q_tot=+4.884 tgt=+4.879 gnorm=56.93 w_min=2.79e-08 eps=0.050 buf=100000 upd=3594 seed=5
step=  140000 ep_ret=-57.646 eval_ret=-63.258 pursuer_target_distance=4.959 capture=0.005 cap=0.036 td_loss=0.3976 q_tot=+3.366 tgt=+3.361 gnorm=65.37 w_min=7.45e-09 eps=0.050 buf=100000 upd=4219 seed=5
step=  160000 ep_ret=-44.257 eval_ret=-45.098 pursuer_target_distance=4.072 capture=0.000 cap=0.022 td_loss=0.4328 q_tot=+1.614 tgt=+1.609 gnorm=68.50 w_min=5.96e-08 eps=0.050 buf=100000 upd=4844 seed=5
step=  180000 ep_ret=-30.602 eval_ret=-45.354 pursuer_target_distance=3.729 capture=0.002 cap=0.031 td_loss=0.4234 q_tot=+1.010 tgt=+1.006 gnorm=70.02 w_min=1.49e-08 eps=0.050 buf=100000 upd=5469 seed=5
step=  200000 ep_ret=-50.984 eval_ret=-33.819 pursuer_target_distance=3.297 capture=0.004 cap=0.042 td_loss=0.5201 q_tot=+0.574 tgt=+0.572 gnorm=77.31 w_min=7.45e-09 eps=0.050 buf=100000 upd=6094 seed=5
step=  220000 ep_ret=-46.294 eval_ret=-35.136 pursuer_target_distance=3.030 capture=0.002 cap=0.026 td_loss=0.5408 q_tot=+0.757 tgt=+0.756 gnorm=78.21 w_min=1.86e-09 eps=0.050 buf=100000 upd=6719 seed=5
