[setup] Required Python imports are available.
[setup] Required Python imports are available.
=== qmix_pcp_full task 47/70: attention_zm seed7 (git 5e3950a) ===
Run dir: runs/qmix_pcp_full_20260627_165504/attention_zm/seed7  Start: Sat Jun 27 17:12:36 EDT 2026
Sat Jun 27 17:12:36 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.105.08             Driver Version: 580.105.08     CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  Tesla V100-PCIE-32GB           Off |   00000000:3B:00.0 Off |                    0 |
| N/A   31C    P0             36W /  250W |       0MiB /  32768MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[env] kind=pcp name=pcp n_agents=5 obs_dim=5 action_dim=5 state_dim=13 num_envs=32
[train] QMIX start: total_iters=62500 B=32 device=cuda:0 seed=7 warmup=5000 batch=256 target_update(updates)=200 render=off
step=   20000 ep_ret=-86.399 eval_ret=-92.787 pursuer_target_distance=6.582 capture=0.001 cap=0.005 td_loss=0.8917 q_tot=+12.585 tgt=+12.561 gnorm=92.43 w_min=6.80e-09 eps=0.621 buf=20000 upd=469 seed=7
step=   40000 ep_ret=-97.956 eval_ret=-116.370 pursuer_target_distance=7.033 capture=0.001 cap=0.005 td_loss=0.2161 q_tot=+13.522 tgt=+13.514 gnorm=44.84 w_min=3.73e-09 eps=0.241 buf=40000 upd=1094 seed=7
step=   60000 ep_ret=-98.445 eval_ret=-102.398 pursuer_target_distance=7.645 capture=0.000 cap=0.000 td_loss=0.2555 q_tot=+13.017 tgt=+13.010 gnorm=51.90 w_min=3.73e-09 eps=0.050 buf=60000 upd=1719 seed=7
step=   80000 ep_ret=-71.270 eval_ret=-85.632 pursuer_target_distance=6.756 capture=0.002 cap=0.009 td_loss=0.3184 q_tot=+10.570 tgt=+10.568 gnorm=58.43 w_min=2.05e-08 eps=0.050 buf=80000 upd=2344 seed=7
step=  100000 ep_ret=-79.053 eval_ret=-93.890 pursuer_target_distance=6.455 capture=0.000 cap=0.000 td_loss=0.3361 q_tot=+8.115 tgt=+8.112 gnorm=61.38 w_min=6.52e-09 eps=0.050 buf=100000 upd=2969 seed=7
step=  120000 ep_ret=-73.712 eval_ret=-52.022 pursuer_target_distance=6.281 capture=0.000 cap=0.000 td_loss=0.3266 q_tot=+6.719 tgt=+6.716 gnorm=60.67 w_min=0.00e+00 eps=0.050 buf=100000 upd=3594 seed=7
step=  140000 ep_ret=-63.888 eval_ret=-56.376 pursuer_target_distance=5.739 capture=0.000 cap=0.005 td_loss=0.3272 q_tot=+4.841 tgt=+4.835 gnorm=61.69 w_min=0.00e+00 eps=0.050 buf=100000 upd=4219 seed=7
step=  160000 ep_ret=-51.318 eval_ret=-33.939 pursuer_target_distance=4.919 capture=0.001 cap=0.009 td_loss=0.3013 q_tot=+3.509 tgt=+3.506 gnorm=56.98 w_min=1.49e-08 eps=0.050 buf=100000 upd=4844 seed=7
step=  180000 ep_ret=-30.407 eval_ret=-29.656 pursuer_target_distance=4.347 capture=0.003 cap=0.010 td_loss=0.2686 q_tot=+2.926 tgt=+2.925 gnorm=54.42 w_min=1.49e-08 eps=0.050 buf=100000 upd=5469 seed=7
step=  200000 ep_ret=-48.785 eval_ret=-36.658 pursuer_target_distance=4.321 capture=0.002 cap=0.021 td_loss=0.3296 q_tot=+2.206 tgt=+2.203 gnorm=58.29 w_min=4.84e-08 eps=0.050 buf=100000 upd=6094 seed=7
step=  220000 ep_ret=-34.648 eval_ret=-37.617 pursuer_target_distance=4.004 capture=0.004 cap=0.031 td_loss=0.3938 q_tot=+2.082 tgt=+2.082 gnorm=62.67 w_min=4.10e-08 eps=0.050 buf=100000 upd=6719 seed=7
