[setup] Required Python imports are available.
[setup] Required Python imports are available.
=== qmix_pcp_full task 43/70: attention_zm seed3 (git 5e3950a) ===
Run dir: runs/qmix_pcp_full_20260627_165504/attention_zm/seed3  Start: Sat Jun 27 17:11:49 EDT 2026
Sat Jun 27 17:11:49 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.105.08             Driver Version: 580.105.08     CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  Tesla V100-PCIE-32GB           Off |   00000000:D8:00.0 Off |                    0 |
| N/A   29C    P0             37W /  250W |       0MiB /  32768MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[env] kind=pcp name=pcp n_agents=5 obs_dim=5 action_dim=5 state_dim=13 num_envs=32
[train] QMIX start: total_iters=62500 B=32 device=cuda:0 seed=3 warmup=5000 batch=256 target_update(updates)=200 render=off
step=   20000 ep_ret=-82.940 eval_ret=-101.724 pursuer_target_distance=6.096 capture=0.001 cap=0.010 td_loss=3.0042 q_tot=+11.034 tgt=+10.991 gnorm=140.44 w_min=1.02e-08 eps=0.621 buf=20000 upd=469 seed=3
step=   40000 ep_ret=-85.114 eval_ret=-5.645 pursuer_target_distance=6.767 capture=0.000 cap=0.005 td_loss=0.1940 q_tot=+10.872 tgt=+10.865 gnorm=31.83 w_min=2.79e-09 eps=0.241 buf=40000 upd=1094 seed=3
step=   60000 ep_ret=-69.727 eval_ret=-99.457 pursuer_target_distance=6.868 capture=0.004 cap=0.016 td_loss=0.2682 q_tot=+11.435 tgt=+11.431 gnorm=46.92 w_min=9.78e-09 eps=0.050 buf=60000 upd=1719 seed=3
step=   80000 ep_ret=-59.557 eval_ret=-101.286 pursuer_target_distance=5.874 capture=0.001 cap=0.009 td_loss=0.3075 q_tot=+10.906 tgt=+10.899 gnorm=55.08 w_min=2.93e-08 eps=0.050 buf=80000 upd=2344 seed=3
step=  100000 ep_ret=-68.954 eval_ret=-77.848 pursuer_target_distance=5.118 capture=0.000 cap=0.000 td_loss=0.3291 q_tot=+9.998 tgt=+9.994 gnorm=59.94 w_min=9.31e-09 eps=0.050 buf=100000 upd=2969 seed=3
step=  120000 ep_ret=-65.965 eval_ret=-38.321 pursuer_target_distance=4.659 capture=0.003 cap=0.021 td_loss=0.4052 q_tot=+9.536 tgt=+9.531 gnorm=72.81 w_min=2.05e-08 eps=0.050 buf=100000 upd=3594 seed=3
step=  140000 ep_ret=-45.669 eval_ret=-96.922 pursuer_target_distance=4.467 capture=0.004 cap=0.047 td_loss=0.5228 q_tot=+10.057 tgt=+10.051 gnorm=86.62 w_min=1.21e-08 eps=0.050 buf=100000 upd=4219 seed=3
step=  160000 ep_ret=-50.608 eval_ret=-78.367 pursuer_target_distance=3.993 capture=0.002 cap=0.027 td_loss=0.5915 q_tot=+9.986 tgt=+9.983 gnorm=91.59 w_min=3.73e-09 eps=0.050 buf=100000 upd=4844 seed=3
step=  180000 ep_ret=-50.268 eval_ret=-60.383 pursuer_target_distance=3.963 capture=0.003 cap=0.031 td_loss=0.5752 q_tot=+9.626 tgt=+9.622 gnorm=86.09 w_min=2.42e-08 eps=0.050 buf=100000 upd=5469 seed=3
step=  200000 ep_ret=-32.769 eval_ret=-64.970 pursuer_target_distance=3.498 capture=0.004 cap=0.036 td_loss=0.6454 q_tot=+9.783 tgt=+9.780 gnorm=94.56 w_min=5.22e-08 eps=0.050 buf=100000 upd=6094 seed=3
step=  220000 ep_ret=-30.276 eval_ret=-83.635 pursuer_target_distance=2.942 capture=0.003 cap=0.031 td_loss=0.7212 q_tot=+9.962 tgt=+9.961 gnorm=104.19 w_min=1.12e-08 eps=0.050 buf=100000 upd=6719 seed=3
step=  240000 ep_ret=-30.667 eval_ret=-88.947 pursuer_target_distance=3.146 capture=0.002 cap=0.036 td_loss=0.6844 q_tot=+10.303 tgt=+10.301 gnorm=101.55 w_min=2.61e-08 eps=0.050 buf=100000 upd=7344 seed=3
step=  260000 ep_ret=-30.955 eval_ret=-81.178 pursuer_target_distance=2.992 capture=0.003 cap=0.042 td_loss=0.7112 q_tot=+10.548 tgt=+10.547 gnorm=105.38 w_min=0.00e+00 eps=0.050 buf=100000 upd=7969 seed=3
step=  280000 ep_ret=-33.901 eval_ret=-91.466 pursuer_target_distance=3.034 capture=0.002 cap=0.026 td_loss=0.7327 q_tot=+11.683 tgt=+11.683 gnorm=111.56 w_min=7.50e-08 eps=0.050 buf=100000 upd=8594 seed=3
step=  300000 ep_ret=-36.356 eval_ret=-93.483 pursuer_target_distance=3.294 capture=0.001 cap=0.026 td_loss=0.7470 q_tot=+12.584 tgt=+12.583 gnorm=116.96 w_min=6.71e-08 eps=0.050 buf=100000 upd=9219 seed=3
step=  320000 ep_ret=-32.830 eval_ret=-38.880 pursuer_target_distance=3.205 capture=0.003 cap=0.018 td_loss=0.7132 q_tot=+13.114 tgt=+13.110 gnorm=116.45 w_min=2.28e-08 eps=0.050 buf=100000 upd=9844 seed=3
step=  340000 ep_ret=-37.658 eval_ret=-40.575 pursuer_target_distance=3.088 capture=0.003 cap=0.026 td_loss=0.7252 q_tot=+12.851 tgt=+12.849 gnorm=116.51 w_min=2.98e-08 eps=0.050 buf=100000 upd=10469 seed=3
step=  360000 ep_ret=-42.885 eval_ret=-90.425 pursuer_target_distance=3.442 capture=0.004 cap=0.026 td_loss=0.7386 q_tot=+13.314 tgt=+13.314 gnorm=124.53 w_min=2.24e-08 eps=0.050 buf=100000 upd=11094 seed=3
step=  380000 ep_ret=-28.431 eval_ret=-40.854 pursuer_target_distance=2.965 capture=0.005 cap=0.047 td_loss=0.7938 q_tot=+13.063 tgt=+13.063 gnorm=127.35 w_min=2.24e-08 eps=0.050 buf=100000 upd=11719 seed=3
step=  400000 ep_ret=-27.019 eval_ret=-41.613 pursuer_target_distance=3.055 capture=0.003 cap=0.027 td_loss=0.8715 q_tot=+13.040 tgt=+13.036 gnorm=133.53 w_min=1.04e-07 eps=0.050 buf=100000 upd=12344 seed=3
step=  420000 ep_ret=-34.857 eval_ret=-70.485 pursuer_target_distance=3.371 capture=0.005 cap=0.042 td_loss=0.9738 q_tot=+13.456 tgt=+13.456 gnorm=140.07 w_min=1.49e-08 eps=0.050 buf=100000 upd=12969 seed=3
step=  440000 ep_ret=-45.130 eval_ret=-46.354 pursuer_target_distance=3.309 capture=0.005 cap=0.042 td_loss=1.0499 q_tot=+12.420 tgt=+12.419 gnorm=143.11 w_min=5.96e-08 eps=0.050 buf=100000 upd=13594 seed=3
step=  460000 ep_ret=-26.629 eval_ret=-51.859 pursuer_target_distance=3.084 capture=0.002 cap=0.031 td_loss=0.9639 q_tot=+11.820 tgt=+11.820 gnorm=127.68 w_min=3.73e-09 eps=0.050 buf=100000 upd=14219 seed=3
step=  480000 ep_ret=-34.477 eval_ret=-66.283 pursuer_target_distance=3.113 capture=0.002 cap=0.018 td_loss=1.0031 q_tot=+12.753 tgt=+12.752 gnorm=135.17 w_min=1.86e-09 eps=0.050 buf=100000 upd=14844 seed=3
step=  500000 ep_ret=-38.256 eval_ret=-31.623 pursuer_target_distance=3.186 capture=0.004 cap=0.047 td_loss=0.9760 q_tot=+13.137 tgt=+13.134 gnorm=139.82 w_min=3.17e-08 eps=0.050 buf=100000 upd=15469 seed=3
step=  520000 ep_ret=-32.346 eval_ret=-43.747 pursuer_target_distance=3.090 capture=0.002 cap=0.031 td_loss=0.9819 q_tot=+13.727 tgt=+13.724 gnorm=135.43 w_min=2.79e-09 eps=0.050 buf=100000 upd=16094 seed=3
step=  540000 ep_ret=-30.970 eval_ret=-42.418 pursuer_target_distance=3.070 capture=0.009 cap=0.042 td_loss=0.9621 q_tot=+13.464 tgt=+13.464 gnorm=129.66 w_min=1.49e-08 eps=0.050 buf=100000 upd=16719 seed=3
step=  560000 ep_ret=-36.067 eval_ret=-61.647 pursuer_target_distance=3.232 capture=0.005 cap=0.036 td_loss=1.0079 q_tot=+13.242 tgt=+13.244 gnorm=130.80 w_min=2.98e-08 eps=0.050 buf=100000 upd=17344 seed=3
step=  580000 ep_ret=-20.759 eval_ret=+4.918 pursuer_target_distance=3.203 capture=0.003 cap=0.031 td_loss=1.1064 q_tot=+12.625 tgt=+12.623 gnorm=141.15 w_min=1.49e-08 eps=0.050 buf=100000 upd=17969 seed=3
step=  600000 ep_ret=-43.192 eval_ret=+13.453 pursuer_target_distance=3.085 capture=0.003 cap=0.026 td_loss=1.1098 q_tot=+11.867 tgt=+11.867 gnorm=143.25 w_min=1.49e-08 eps=0.050 buf=100000 upd=18594 seed=3
step=  620000 ep_ret=-34.856 eval_ret=-49.934 pursuer_target_distance=3.436 capture=0.004 cap=0.031 td_loss=1.0420 q_tot=+11.347 tgt=+11.346 gnorm=139.90 w_min=0.00e+00 eps=0.050 buf=100000 upd=19219 seed=3
step=  640000 ep_ret=-32.663 eval_ret=-37.167 pursuer_target_distance=3.073 capture=0.003 cap=0.027 td_loss=1.0483 q_tot=+10.777 tgt=+10.777 gnorm=143.01 w_min=7.45e-09 eps=0.050 buf=100000 upd=19844 seed=3
step=  660000 ep_ret=-34.706 eval_ret=+0.582 pursuer_target_distance=3.329 capture=0.002 cap=0.026 td_loss=0.9708 q_tot=+10.624 tgt=+10.620 gnorm=140.68 w_min=5.96e-08 eps=0.050 buf=100000 upd=20469 seed=3
step=  680000 ep_ret=-29.905 eval_ret=-36.619 pursuer_target_distance=3.189 capture=0.003 cap=0.026 td_loss=0.8786 q_tot=+10.546 tgt=+10.544 gnorm=130.15 w_min=1.04e-07 eps=0.050 buf=100000 upd=21094 seed=3
step=  700000 ep_ret=-32.165 eval_ret=-45.369 pursuer_target_distance=3.233 capture=0.003 cap=0.021 td_loss=0.8842 q_tot=+9.988 tgt=+9.987 gnorm=131.39 w_min=1.68e-08 eps=0.050 buf=100000 upd=21719 seed=3
step=  720000 ep_ret=-36.452 eval_ret=-48.164 pursuer_target_distance=2.972 capture=0.005 cap=0.027 td_loss=0.9044 q_tot=+10.030 tgt=+10.027 gnorm=125.73 w_min=2.24e-07 eps=0.050 buf=100000 upd=22344 seed=3
