[setup] Required Python imports are available.
[setup] Required Python imports are available.
=== qmix_pcp_full task 41/70: attention_zm seed1 (git 5e3950a) ===
Run dir: runs/qmix_pcp_full_20260627_165504/attention_zm/seed1  Start: Sat Jun 27 17:11:19 EDT 2026
Sat Jun 27 17:11:19 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.105.08             Driver Version: 580.105.08     CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  Tesla V100-PCIE-32GB           Off |   00000000:3B:00.0 Off |                    0 |
| N/A   28C    P0             36W /  250W |       0MiB /  32768MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[env] kind=pcp name=pcp n_agents=5 obs_dim=5 action_dim=5 state_dim=13 num_envs=32
[train] QMIX start: total_iters=62500 B=32 device=cuda:0 seed=1 warmup=5000 batch=256 target_update(updates)=200 render=off
step=   20000 ep_ret=-68.153 eval_ret=-79.598 pursuer_target_distance=6.165 capture=0.000 cap=0.005 td_loss=0.9075 q_tot=+10.635 tgt=+10.584 gnorm=85.81 w_min=7.71e-09 eps=0.621 buf=20000 upd=469 seed=1
step=   40000 ep_ret=-88.871 eval_ret=-82.570 pursuer_target_distance=6.860 capture=0.000 cap=0.000 td_loss=0.1121 q_tot=+11.273 tgt=+11.266 gnorm=33.44 w_min=5.59e-09 eps=0.241 buf=40000 upd=1094 seed=1
step=   60000 ep_ret=-93.313 eval_ret=-100.201 pursuer_target_distance=7.000 capture=0.001 cap=0.010 td_loss=0.1622 q_tot=+11.065 tgt=+11.060 gnorm=40.59 w_min=7.45e-09 eps=0.050 buf=60000 upd=1719 seed=1
step=   80000 ep_ret=-86.966 eval_ret=-77.137 pursuer_target_distance=6.574 capture=0.000 cap=0.000 td_loss=0.2288 q_tot=+10.157 tgt=+10.153 gnorm=50.30 w_min=0.00e+00 eps=0.050 buf=80000 upd=2344 seed=1
step=  100000 ep_ret=-69.502 eval_ret=-79.209 pursuer_target_distance=6.321 capture=0.001 cap=0.010 td_loss=0.2450 q_tot=+8.611 tgt=+8.606 gnorm=51.79 w_min=1.02e-08 eps=0.050 buf=100000 upd=2969 seed=1
step=  120000 ep_ret=-61.347 eval_ret=-49.045 pursuer_target_distance=5.584 capture=0.000 cap=0.000 td_loss=0.2459 q_tot=+7.530 tgt=+7.525 gnorm=52.27 w_min=2.98e-08 eps=0.050 buf=100000 upd=3594 seed=1
step=  140000 ep_ret=-44.269 eval_ret=-45.689 pursuer_target_distance=4.972 capture=0.001 cap=0.016 td_loss=0.2739 q_tot=+6.065 tgt=+6.060 gnorm=56.67 w_min=2.24e-08 eps=0.050 buf=100000 upd=4219 seed=1
step=  160000 ep_ret=-23.660 eval_ret=-40.066 pursuer_target_distance=3.958 capture=0.003 cap=0.018 td_loss=0.2838 q_tot=+5.117 tgt=+5.114 gnorm=56.88 w_min=3.35e-08 eps=0.050 buf=100000 upd=4844 seed=1
step=  180000 ep_ret=-43.706 eval_ret=-43.685 pursuer_target_distance=3.397 capture=0.004 cap=0.036 td_loss=0.3811 q_tot=+5.168 tgt=+5.166 gnorm=68.02 w_min=2.24e-08 eps=0.050 buf=100000 upd=5469 seed=1
step=  200000 ep_ret=-36.995 eval_ret=-36.861 pursuer_target_distance=3.738 capture=0.002 cap=0.021 td_loss=0.4345 q_tot=+5.557 tgt=+5.556 gnorm=73.44 w_min=5.12e-08 eps=0.050 buf=100000 upd=6094 seed=1
step=  220000 ep_ret=-42.980 eval_ret=-71.488 pursuer_target_distance=3.305 capture=0.009 cap=0.052 td_loss=0.5564 q_tot=+6.078 tgt=+6.078 gnorm=84.03 w_min=1.49e-08 eps=0.050 buf=100000 upd=6719 seed=1
