iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,alpha,env_alpha,capture_rate
0,3200,-813.5726480484009,-8.135726585388184,-813.5726480484009,-8.135726585388184,0.0,813.5726480484009,8.135726585388184,0.0,0.0,4.016216471195221,0.0,0.0,-822.7465362548828,-8.227465362548829,-822.7465362548828,-8.227465362548829,100.0,4.023895757794381,0.0,0.0,822.7465362548828,0.0,32,-0.0012893321278042436,0.6592932999134063,1.6075381278991698,0.31228193640708923,0.027535903081297875,0.027535903081297875,0.19028009623289108,0.0018928642326500517,0.005962500057648867,-0.4505354166030884,1.0,0.01,0.0007,0,0.5,0.5,0.0
1,6400,-823.3537378311157,-8.233537464141845,-823.3537378311157,-8.233537464141845,0.0,823.3537378311157,8.233537464141845,-9.781089782714844,-0.0978108787536609,3.835897104740143,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,-0.0011843333984487003,0.43228024840354917,1.602074682712555,0.1989581510424614,0.032477828487753865,0.032477828487753865,0.2654705449938774,0.0009949957220671626,0.000359375006519258,0.25394320487976074,1.0,0.009985576923076923,0.0006988942307692308,0,0.5,0.5,0.0
2,9600,-898.3342561721802,-8.983342790603638,-898.3342561721802,-8.983342790603638,0.0,898.3342561721802,8.983342790603638,-84.7616081237793,-0.8476162052154539,4.5511386728286745,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96,-0.0009380749265460508,0.4647709995508194,1.5961575627326965,0.21553189158439637,0.02853715941309929,0.02853715941309929,0.29013248831033706,0.001297619807883437,0.001312499976484105,0.35401594638824463,1.0,0.009971153846153847,0.0006977884615384615,0,0.5,0.5,0.0
3,12800,-843.6878070831299,-8.436878232955932,-843.6878070831299,-8.436878232955932,0.0,843.6878070831299,8.436878232955932,-30.115159034729004,-0.3011516475677478,4.184010927677154,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,128,-0.001044603890296969,0.4382522374391556,1.5926414132118225,0.2022240176796913,0.0229969073086977,0.0229969073086977,0.28174842298030855,0.001554678788670875,0.0027812498970888554,0.33976924419403076,1.0,0.00995673076923077,0.0006966826923076923,0,0.5,0.5,0.0
4,16000,-749.6212749481201,-7.496212577819824,-749.6212749481201,-7.496212577819824,0.0,749.6212749481201,7.496212577819824,63.95137310028076,0.6395140075683603,3.864507336616516,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,160,-0.0012966052431849563,0.27600508034229276,1.5831985354423523,0.12096529006958008,0.0312590753659606,0.0312590753659606,0.23720276355743408,0.0015568952490870184,0.0070312499767169355,0.5559895038604736,1.0,0.009942307692307693,0.0006955769230769231,0,0.5,0.5,0.0
5,19200,-812.6479692459106,-8.126479997634888,-812.6479692459106,-8.126479997634888,0.0,812.6479692459106,8.126479997634888,0.9246788024902344,0.009246587753295898,4.35405571937561,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,192,-0.0013661585141206522,0.37734477818012235,1.5757922887802125,0.17166194319725037,0.03559524193406105,0.03559524193406105,0.27771286815404894,0.0019383422673858708,0.011418750172015279,0.4311898350715637,1.0,0.009927884615384616,0.0006944711538461538,0,0.5,0.5,0.0
6,22400,-763.5722017288208,-7.635722088813782,-763.5722017288208,-7.635722088813782,0.0,763.5722017288208,7.635722088813782,50.00044631958008,0.5000044965744026,3.640096788406372,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,224,-0.0012513625961148023,0.29467080235481263,1.5783689498901368,0.13043694123625754,0.028419388644397258,0.028419388644397258,0.23140680491924287,0.0017346921758875943,0.007271875196602195,0.5998749732971191,1.0,0.00991346153846154,0.0006933653846153846,0,0.5,0.5,0.0
7,25600,-769.3846006393433,-7.693846106529236,-769.3846006393433,-7.693846106529236,0.0,769.3846006393433,7.693846106529236,44.18804740905762,0.4418804788589483,4.122261703014374,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256,-0.0015606333051110255,0.2681974694132805,1.5731539249420166,0.11696538776159286,0.04181291721761227,0.04181291721761227,0.2644769221544266,0.002939510985016105,0.024678124813362956,0.5706857442855835,1.0,0.009899038461538463,0.0006922596153846154,0,0.5,0.5,0.0
8,28800,-723.1481523513794,-7.231481628417969,-723.1481523513794,-7.231481628417969,0.0,723.1481523513794,7.231481628417969,90.42449569702148,0.9042449569702153,3.703828341960907,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,288,-0.0014462917589408875,0.23246621638536452,1.5725306630134583,0.09924295544624329,0.03693827521055937,0.03693827521055937,0.2338931754231453,0.001829714229825642,0.013937500317115336,0.6337608695030212,1.0,0.009884615384615384,0.0006911538461538461,0,0.5,0.5,0.0
9,32000,-744.1648874282837,-7.441648931503296,-744.1648874282837,-7.441648931503296,0.0,744.1648874282837,7.441648931503296,69.40776062011719,0.6940776538848885,3.817123329639435,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,320,-0.0013903820708161875,0.26682916581630706,1.571376371383667,0.1165144145488739,0.03618787918239832,0.03618787918239832,0.2354041501879692,0.0019479633047017428,0.010493749869056046,0.47499197721481323,1.0,0.009870192307692307,0.0006900480769230769,0,0.5,0.5,0.0
10,35200,-621.578351020813,-6.215783686637878,-621.578351020813,-6.215783686637878,0.0,621.578351020813,6.215783686637878,191.9942970275879,1.919942898750306,3.1191633701324464,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,352,-0.001966882117243962,0.11845094487071037,1.579568350315094,0.04169072899967432,0.04398509375751018,0.04398509375751018,0.17669490799307824,0.002692737517646054,0.023415624757762998,0.7110322713851929,1.0,0.00985576923076923,0.0006889423076923077,0,0.5,0.5,0.0
11,38400,-739.7178621292114,-7.397178816795349,-739.7178621292114,-7.397178816795349,0.0,739.7178621292114,7.397178816795349,73.85478591918945,0.7385477685928352,4.073675980567932,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,384,-0.00193089605725838,0.29633516669273374,1.5704921364784241,0.1307809330523014,0.038733193464577195,0.038733193464577195,0.23780700117349624,0.0028665278696285114,0.024096875078976156,0.4354761242866516,1.0,0.009841346153846154,0.0006878365384615384,0,0.5,0.5,0.0
12,41600,-764.2659158706665,-7.642659058570862,-764.2659158706665,-7.642659058570862,0.0,764.2659158706665,7.642659058570862,49.306732177734375,0.49306752681732213,3.7611708354949953,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,416,-0.0016370252813445064,0.28835065960884093,1.5624108910560608,0.12718461453914642,0.03519601635634899,0.03519601635634899,0.24988854825496673,0.0020301086871773607,0.012271874927319005,0.4939436912536621,1.0,0.009826923076923077,0.0006867307692307692,0,0.5,0.5,0.0
13,44800,-718.2943153381348,-7.1829432678222656,-718.2943153381348,-7.1829432678222656,0.0,718.2943153381348,7.1829432678222656,95.27833271026611,0.9527833175659186,3.2232913422584533,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,448,-0.0020852547255579166,0.21133864521980286,1.557158613204956,0.08830444738268853,0.044752597250044344,0.044752597250044344,0.22577251493930817,0.0034319517435511563,0.031353124883025885,0.5364563465118408,1.0,0.0098125,0.000685625,0,0.5,0.5,0.0
