iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,alpha,env_alpha,capture_rate
0,3200,-283.7307206392288,-2.837307152748108,-283.7307206392288,-2.837307152748108,0.0,283.7307206392288,2.837307152748108,0.0,0.0,2.8273071098327636,0.0,0.0,-290.9637746810913,-2.909637746810913,-290.9637746810913,-2.909637746810913,100.0,2.8996377563476563,0.0,0.0,290.9637746810913,0.0,32,-0.0013017646168357543,0.7321231424808502,1.607707917690277,0.34868272840976716,0.03436061441898346,0.03436061441898346,0.2860546335577965,0.0016702363158401768,0.005949999985750765,-0.6257573366165161,1.0,0.01,0.0007,2,0.0,0.0,0.0
1,6400,-231.81863236427307,-2.3181862592697144,-231.81863236427307,-2.3181862592697144,0.0,231.81863236427307,2.3181862592697144,51.91208827495575,0.5191208934783935,2.3456862425804137,0.00375,0.0011208462862637568,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,-0.0012029634940553535,0.3666337788105011,1.6006462693214416,0.16613054722547532,0.033188430778682235,0.033188430778682235,0.24188565462827682,0.0017033034222551633,0.0024250000715255737,0.23466074466705322,1.0,0.009985576923076923,0.0006988942307692308,2,0.0,0.0,0.03125
2,9600,-237.69912099838257,-2.376991102695465,-237.69912099838257,-2.376991102695465,0.0,237.69912099838257,2.376991102695465,46.03159964084625,0.4603160500526431,2.3763660907745363,0.0009375,0.0002776653878149031,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96,-0.0007387632149352896,0.463363716006279,1.5875491499900818,0.21511339843273164,0.04003974087536335,0.04003974087536335,0.29048540741205214,0.0014661681103464448,0.0003250000067055225,0.2241707444190979,1.0,0.009971153846153847,0.0006977884615384615,2,0.0,0.0,0.0625
3,12800,-246.40407848358154,-2.464040687084198,-246.40407848358154,-2.464040687084198,0.0,246.40407848358154,2.464040687084198,37.32664215564728,0.37326646566390975,2.4727906584739685,0.001875,0.0005399116112642166,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,128,-0.001451003524078942,0.4741886079311371,1.5722549080848693,0.21998877823352814,0.04658580254763365,0.04658580254763365,0.30475312620401385,0.0020448656177908587,0.006718750111758709,0.19442880153656006,1.0,0.00995673076923077,0.0006966826923076923,2,0.0,0.0,0.09375
4,16000,-248.6114377975464,-2.486114423274994,-248.6114377975464,-2.486114423274994,0.0,248.6114377975464,2.486114423274994,35.119282841682434,0.3511927294731141,2.4761143827438357,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,160,-7.979169237009032e-05,0.357418417930603,1.5649396419525146,0.16307030618190765,0.025723652727901936,0.025723652727901936,0.2607364907860756,0.0007999580062464436,0.0,0.3119432330131531,1.0,0.009942307692307693,0.0006955769230769231,2,0.0,0.0,0.0
5,19200,-297.1383011341095,-2.9713830232620237,-297.1383011341095,-2.9713830232620237,0.0,297.1383011341095,2.9713830232620237,-13.407580494880676,-0.13407587051391578,2.9613829684257507,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,192,-0.0007822605698891039,0.5044448941946029,1.5719236731529236,0.2358343094587326,0.029228265583515167,0.029228265583515167,0.3223631829023361,0.0011696904657587286,0.0001874999958090484,0.2503727674484253,1.0,0.009927884615384616,0.0006944711538461538,2,0.0,0.0,0.0
6,22400,-276.1966411471367,-2.7619663667678833,-276.1966411471367,-2.7619663667678833,0.0,276.1966411471367,2.7619663667678833,7.534079492092133,0.07534078598022464,2.7707163214683534,0.001875,0.0004972529992046331,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,224,-0.0012457871003476839,0.33676548302173615,1.563976263999939,0.15163253694772721,0.04605608433485031,0.04605608433485031,0.27030553221702575,0.002036758126996974,0.007881249859929084,0.5370914340019226,1.0,0.00991346153846154,0.0006933653846153846,2,0.0,0.0,0.03125
7,25600,-287.2049593925476,-2.8720495247840883,-287.2049593925476,-2.8720495247840883,0.0,287.2049593925476,2.8720495247840883,-3.4742387533187866,-0.034742372035980296,2.862049515247345,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256,-0.0008370220758603608,0.31131771504878997,1.5435742020606995,0.1395419366657734,0.052924387715756895,0.052924387715756895,0.2798380941152573,0.0025141636462653843,0.028087499737739562,0.44328492879867554,1.0,0.009899038461538463,0.0006922596153846154,2,0.0,0.0,0.0
8,28800,-228.81194400787354,-2.288119390010834,-228.81194400787354,-2.288119390010834,0.0,228.81194400787354,2.288119390010834,54.918776631355286,0.5491877627372741,2.2781193923950194,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,288,-0.000395365357388755,0.2604584187269211,1.5342276573181153,0.11466859430074691,0.026451590284705163,0.026451590284705163,0.26355076357722285,0.0007432849895854482,0.0004562499932944775,-0.04102587699890137,1.0,0.009884615384615384,0.0006911538461538461,2,0.0,0.0,0.0
9,32000,-245.13496828079224,-2.4513496208190917,-245.13496828079224,-2.4513496208190917,0.0,245.13496828079224,2.4513496208190917,38.595752358436584,0.3859575319290163,2.441349606513977,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,320,-0.0011532219576068314,0.25028531402349474,1.5496884346008302,0.1086937129497528,0.04375870656222105,0.04375870656222105,0.2192353442311287,0.0022141708534041725,0.013156249886378646,0.3418053388595581,1.0,0.009870192307692307,0.0006900480769230769,2,0.0,0.0,0.0
10,35200,-280.46681547164917,-2.804668128490448,-280.46681547164917,-2.804668128490448,0.0,280.46681547164917,2.804668128490448,3.263905167579651,0.032639024257659965,2.79466805934906,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,352,-0.0010581757822365034,0.33418158888816835,1.5711267709732055,0.150547955930233,0.03837917260825634,0.03837917260825634,0.3166225582361221,0.0020887183145537197,0.006612500175833702,0.21008044481277466,1.0,0.00985576923076923,0.0006889423076923077,2,0.0,0.0,0.0
