iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,capture_rate
0,800,-53.661160469055176,-0.5366115611791611,-53.661160469055176,-0.5366115611791611,0.0,53.661160469055176,0.5366115611791611,0.0,0.0,0.7016115671396256,0.0175,0.010284368264736908,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8,-0.0007311228023997529,0.4682350218296051,1.6093616962432862,0.21729277074337006,0.0499469593167305,0.0499469593167305,0.20283920764923097,7.280389709194424e-05,0.0,0.03565031290054321,1.0,0.01,0.0007,1,0.25
1,1600,-52.148383140563965,-0.5214838910102845,-52.148383140563965,-0.5214838910102845,0.0,52.148383140563965,0.5214838910102845,1.512777328491211,0.015127670168876617,0.6114839029312134,0.01,0.006205460682424734,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16,-0.00013508093176426428,0.2870784401893616,1.6090253829956054,0.12791726887226104,0.05806846395134926,0.05806846395134926,0.2954139351844788,2.9739401725237258e-05,0.0,0.08635437488555908,1.0,0.009625,0.00067125,1,0.25
2,2400,-97.42875385284424,-0.974287532567978,-97.42875385284424,-0.974287532567978,0.0,97.42875385284424,0.974287532567978,-43.76759338378906,-0.43767597138881686,0.9642875456809997,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24,-0.0003167774759148756,0.33822197914123536,1.6086811065673827,0.15391391515731812,0.051311568915843965,0.051311568915843965,0.40039134621620176,3.120415130979382e-05,0.0,0.2531583905220032,1.0,0.00925,0.0006425,1,0.0
3,3200,-59.76105332374573,-0.5976105117797852,-59.76105332374573,-0.5976105117797852,0.0,59.76105332374573,0.5976105117797852,-6.099892854690552,-0.0609989506006241,0.6376105165481567,0.005,0.0030532290489555898,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,-0.00021982343888780065,0.26503555178642274,1.6083380699157714,0.1180239513516426,0.046244386583566666,0.046244386583566666,0.32493479251861573,3.0310412785183872e-05,0.0,0.15992754697799683,1.0,0.008875000000000001,0.00061375,1,0.25
4,4000,-36.1989107131958,-0.36198909759521486,-36.1989107131958,-0.36198909759521486,0.0,36.1989107131958,0.36198909759521486,17.462249755859375,0.17462246358394623,0.6769890987873077,0.0325,0.019379970939287526,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40,-0.0002860626442124925,0.9895963788032531,1.6082063913345337,0.48084236979484557,0.07523970454931259,0.07523970454931259,0.39943137764930725,1.79866759935976e-05,0.0,0.024228811264038086,1.0,0.0085,0.000585,1,0.125
5,4800,-60.2311429977417,-0.6023114430904388,-60.2311429977417,-0.6023114430904388,0.0,60.2311429977417,0.6023114430904388,-6.569982528686523,-0.06569988191127774,0.6048114496469498,0.00125,0.0007789077030046076,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,-0.0002447225327671276,0.1433999329805374,1.6078606843948364,0.05839137509465218,0.06132346093654632,0.06132346093654632,0.26351597905158997,2.4501991447323235e-05,0.0,0.5750687718391418,1.0,0.008125,0.00055625,1,0.125
6,5600,-18.27790355682373,-0.18277906715869904,-18.27790355682373,-0.18277906715869904,0.0,18.27790355682373,0.18277906715869904,35.383256912231445,0.353832494020462,0.5852790725231171,0.04125,0.02602065511048906,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,56,-0.00043906648352276534,0.9595808506011962,1.6073136568069457,0.4668946862220764,0.06351511180400848,0.06351511180400848,0.38769152760505676,3.452959499554709e-05,0.0,-0.04317176342010498,1.0,0.00775,0.0005275,1,0.25
7,6400,-43.22858285903931,-0.43228578388690947,-43.22858285903931,-0.43228578388690947,0.0,43.22858285903931,0.43228578388690947,10.43257761001587,0.10432577729225162,0.5597857931256294,0.01375,0.008815313013235362,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,-0.00010844554724948052,0.34759021997451783,1.6060437202453612,0.16184209585189818,0.03691310361027718,0.03691310361027718,0.2818466067314148,3.6751944480784e-05,0.0,0.09699827432632446,1.0,0.007375,0.00049875,1,0.125
8,7200,-15.947043895721436,-0.15947046011686325,-15.947043895721436,-0.15947046011686325,0.0,15.947043895721436,0.15947046011686325,37.71411657333374,0.3771411010622978,0.7369704586267471,0.05875,0.03382325802273453,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,-0.0002933127670937008,1.4316516876220704,1.6050536394119264,0.7042971611022949,0.06733924150466919,0.06733924150466919,0.5398534655570983,2.987176394526614e-05,0.0,0.11882883310317993,1.0,0.007,0.00047000000000000004,1,0.25
9,8000,-57.840328216552734,-0.5784032678604126,-57.840328216552734,-0.5784032678604126,0.0,57.840328216552734,0.5784032678604126,-4.179167747497559,-0.04179170668125154,0.6434032839536666,0.0075,0.004563700263490195,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,80,-2.6807864151834338e-05,0.1414301425218582,1.6039471864700316,0.0600621148943901,0.054505789279937746,0.054505789279937746,0.26462424993515016,1.902575850181165e-05,0.0,0.2961397171020508,1.0,0.006625,0.00044125,1,0.25
