iter,global_step,episode_return,mean_step_reward,episode_return_gap_to_zero,episode_return_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,td_loss,q_tot_mean,target_mean,grad_norm,mixer_w_min,epsilon,updates,buffer_size,lr,seed,alpha,env_alpha,capture_rate,detection_event_rate,capture_without_recent_detection_rate,window_open,steps_since_detection
624,20000,-85.518764808774,-0.8124216320991516,85.518764808774,0.0,6.385546153259277,0.0,0.0,-108.20892560482025,-1.0820892560482025,-108.20892560482025,-1.0820892560482025,100.0,8.093084330558776,0.0,0.0,108.20892560482025,0.0,192,0.14802315320446294,12.412089654885884,12.40594635335113,36.305633144337996,1.0244548320770264e-08,0.6206004120082402,469,20000,0.0005,4,0.0,0.0,0.0,0.06215,0.0,0.07225,49.5862
1249,40000,-78.79233241081238,-0.8172750776290894,78.79233241081238,6.7264323979616165,6.7433294059753415,0.0,0.0,-111.39253553748131,-1.1139253553748132,-111.39253553748131,-1.1139253553748132,100.0,7.718845391273499,0.0,0.0,111.39253553748131,-3.1836099326610565,384,0.09772409977912903,13.63107882080078,13.624709980773925,31.36526368408203,3.725290298461914e-09,0.24059281185623715,1094,40000,0.0005,4,0.0,0.0,0.0,0.075,0.0,0.08785,48.23625
1874,60000,-89.58414340019226,-0.8203583985805512,89.58414340019226,-4.065378591418266,6.943672054290771,0.00285,0.000358776140369563,-144.30024868249893,-1.4430024868249893,-144.30024868249893,-1.4430024868249893,100.0,6.68767076253891,0.0,0.0,144.30024868249893,-36.09132307767868,576,0.16644311015605925,13.763048956298828,13.759922186279297,42.73196738891602,1.862645149230957e-09,0.050000000000000044,1719,60000,0.0005,4,0.0,0.0,0.020833333333333332,0.06485,0.0,0.07785,48.85525
2499,80000,-86.04704648256302,-0.8013567102432251,86.04704648256302,-0.5282816737890244,6.757502059173584,0.0,0.0,-108.88983123004436,-1.0888983123004436,-108.88983123004436,-1.0888983123004436,100.0,8.161174812316894,0.0,0.0,108.88983123004436,-0.6809056252241135,800,0.21308804396390915,13.029307502746581,13.024484548950195,51.7802964050293,7.450580596923828e-09,0.050000000000000044,2344,80000,0.0005,4,0.0,0.0,0.0,0.05485,0.0,0.06535,51.3041
3124,100000,-56.71581333875656,-0.6820037153244018,56.71581333875656,28.802951470017433,5.542271124267578,0.0003,4.585563549746429e-05,-126.16561789810658,-1.2616561789810659,-126.16561789810658,-1.2616561789810659,100.0,7.15059504032135,0.0,0.0,126.16561789810658,-17.956692293286324,992,0.2316224387049675,11.716185850524901,11.712432307434081,53.70191400756836,1.30385160446167e-08,0.050000000000000044,2969,100000,0.0005,4,0.0,0.0,0.005208333333333333,0.15165,0.0,0.1703,40.3592
3749,120000,-53.00483018159866,-0.5804684196472168,53.00483018159866,32.51393462717533,4.884809299850464,0.00035,5.947516430292714e-05,-60.545297026634216,-0.6054529702663421,-60.545297026634216,-0.6054529702663421,100.0,1.3564385658502578,0.0,0.0,60.545297026634216,47.663628578186035,1184,0.24624827136993407,10.870256924438477,10.866525567626953,57.37141968383789,3.5390257835388184e-08,0.050000000000000044,3594,100000,0.0005,4,0.0,0.0,0.010416666666666666,0.23765,0.0,0.26,34.69895
4374,140000,-48.8110308945179,-0.4322796198964119,48.8110308945179,36.707733914256096,3.9022245769500734,0.003,0.0006119670677891412,-54.744822926819324,-0.5474482292681933,-54.744822926819324,-0.5474482292681933,100.0,4.170984351336956,0.0,0.0,54.744822926819324,53.46410267800093,1376,0.3287843411207199,10.336150657653809,10.331668100738526,68.28527196044922,4.0978193283081055e-08,0.050000000000000044,4219,100000,0.0005,4,0.0,0.0,0.026041666666666668,0.377,0.0,0.3975,27.0464
4999,160000,-38.52319921553135,-0.3465158514857292,38.52319921553135,46.995565593242645,3.1058294240951536,0.00285,0.0006941350225790459,-59.923094157129526,-0.5992309415712953,-59.923094157129526,-0.5992309415712953,100.0,3.0472444477677345,0.0,0.0,59.923094157129526,48.285831447690725,1600,0.38017690942287446,9.96573086013794,9.961752143859863,71.29246394042968,2.421438694000244e-08,0.050000000000000044,4844,100000,0.0005,4,0.0,0.0,0.013392857142857142,0.48845,0.0,0.50835,19.60245
5624,180000,-30.77261158823967,-0.3884041102409363,30.77261158823967,54.746153220534325,3.3288620111465455,0.002,0.0004620151889457614,-63.622959576547146,-0.6362295957654714,-63.622959576547146,-0.6362295957654714,100.0,1.2476796644926071,0.0,0.0,63.622959576547146,44.585966028273106,1792,0.40632766931056974,10.107547270202637,10.104887610626221,75.96231498413086,2.60770320892334e-08,0.050000000000000044,5469,100000,0.0005,4,0.0,0.0,0.03125,0.5102,0.0,0.5199,18.8172
6249,200000,-40.00942121446133,-0.3688016679048538,40.00942121446133,45.50934359431267,3.1221403497695923,0.00485,0.0011765732334346867,-46.89581196568906,-0.4689581196568906,-46.89581196568906,-0.4689581196568906,100.0,3.4149690488353373,0.0,0.0,46.89581196568906,61.31311363913119,1984,0.500885947561264,10.466907033538819,10.46697996520996,81.87736940917969,5.587935447692871e-09,0.050000000000000044,6094,100000,0.0005,4,0.0,0.0,0.046875,0.5327,0.0,0.5429,17.809
6874,220000,-21.78371912240982,-0.3559350049734116,21.78371912240982,63.735045686364174,3.0522800903320313,0.00365,0.0009007274716049873,-45.52734552696347,-0.4552734552696347,-45.52734552696347,-0.4552734552696347,100.0,3.568149191737175,0.0,0.0,45.52734552696347,62.68158007785678,2176,0.6560089132070541,10.76667092819214,10.766724019622803,96.37304895019531,2.421438694000244e-08,0.050000000000000044,6719,100000,0.0005,4,0.0,0.0,0.052083333333333336,0.53975,0.0,0.54685,18.49385
7499,240000,-32.727113500237465,-0.3499276787161827,32.727113500237465,52.79165130853653,2.9270284110069276,0.00205,0.0005220232158886676,-43.966850724071264,-0.43966850724071266,-43.966850724071264,-0.43966850724071266,100.0,1.2515418273210526,0.0,0.0,43.966850724071264,64.24207488074899,2400,0.7279958330631257,10.581445832824707,10.5787556060791,102.29114403686523,7.450580596923828e-09,0.050000000000000044,7344,100000,0.0005,4,0.0,0.0,0.022321428571428572,0.5475,0.0,0.55365,18.0533
8124,260000,-32.489500001072884,-0.33247586243152616,32.489500001072884,53.02926480770111,3.1815984548568728,0.0042,0.0010044006007132878,-42.558692671358585,-0.42558692671358583,-42.558692671358585,-0.42558692671358583,100.0,1.205967208147049,0.0,0.0,42.558692671358585,65.65023293346167,2592,0.7244907236337662,10.303364376831055,10.30352959060669,103.78450241088868,0.0,0.050000000000000044,7969,100000,0.0005,4,0.0,0.0,0.020833333333333332,0.5298,0.0,0.5395,16.9545
8749,280000,-25.85548324882984,-0.3169023349523544,25.85548324882984,59.66328155994415,2.7968354004859926,0.0019,0.0005004167417309692,-63.43436924740672,-0.6343436924740672,-63.43436924740672,-0.6343436924740672,100.0,1.262531380057335,0.0,0.0,63.43436924740672,44.77455635741353,2784,0.7518412302017212,10.046651685333252,10.046581018829345,103.71859562988281,5.960464477539063e-08,0.050000000000000044,8594,100000,0.0005,4,0.0,0.0,0.03125,0.5535,0.0,0.56145,15.92555
9374,300000,-24.799777537584305,-0.27338203383684156,24.799777537584305,60.71898727118969,2.5350386850357056,0.00525,0.0014851322624060543,41.036032017320395,0.41036032017320395,41.036032017320395,0.41036032017320395,100.0,1.079895472228527,0.08,0.03846347139468654,0.0,149.24495762214065,2976,0.7613370141983032,10.57231654434204,10.571855854034423,108.82762548217774,0.0,0.050000000000000044,9219,100000,0.0005,4,0.0,0.0,0.026041666666666668,0.60335,0.0,0.6145,13.80975
