iter,global_step,episode_return,mean_step_reward,episode_return_gap_to_zero,episode_return_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,td_loss,q_tot_mean,target_mean,grad_norm,mixer_w_min,epsilon,updates,buffer_size,lr,seed,alpha,env_alpha,capture_rate,detection_event_rate,capture_without_recent_detection_rate,window_open,steps_since_detection
624,20000,-87.18480521440506,-0.8297951939582825,87.18480521440506,0.0,6.055492873382568,0.0,0.0,-135.20330569148064,-1.3520330569148065,-135.20330569148064,-1.3520330569148065,100.0,9.62799736380577,0.0,0.0,135.20330569148064,0.0,192,0.27846363966049414,9.76600218632582,9.751855274761663,44.84417959062784,1.862645149230957e-08,0.6206004120082402,469,20000,0.0005,6,0.0,0.0,0.0,0.04835,0.0,0.05715,50.7002
1249,40000,-97.21551012992859,-0.8132251071929931,97.21551012992859,-10.030704915523529,6.6638854782104495,0.00235,0.0003066329744463686,-93.47380158305168,-0.9347380158305169,-93.47380158305168,-0.9347380158305169,100.0,7.5080608689785,0.0,0.0,93.47380158305168,41.729504108428955,384,0.19907156138420104,10.922235012817383,10.918209632873536,40.65265146484375,2.0489096641540527e-08,0.24059281185623715,1094,40000,0.0005,6,0.0,0.0,0.015625,0.0523,0.0,0.06235,50.0256
1874,60000,-88.66461956501007,-0.743216397023201,88.66461956501007,-1.479814350605011,6.336979360198975,0.0018,0.0002453325696627263,-131.88043478131294,-1.3188043478131295,-131.88043478131294,-1.3188043478131295,100.0,9.050230315923692,0.0,0.0,131.88043478131294,3.322870910167694,576,0.3047922463655472,10.630964923095704,10.627588688659667,51.750514907836916,1.862645149230957e-09,0.050000000000000044,1719,60000,0.0005,6,0.0,0.0,0.015625,0.07785,0.0,0.0894,48.368
2499,80000,-69.39694184064865,-0.7222963134765625,69.39694184064865,17.78786337375641,6.046082307434082,0.0002,2.8384567660952073e-05,-93.32146195322275,-0.9332146195322275,-93.32146195322275,-0.9332146195322275,100.0,6.976345038414001,0.0,0.0,93.32146195322275,41.881843738257885,800,0.33463394725322726,10.378138607788086,10.376849607086182,58.07546261291504,5.587935447692871e-09,0.050000000000000044,2344,80000,0.0005,6,0.0,0.0,0.004464285714285714,0.08685,0.0,0.10735,46.03585
3124,100000,-54.90507584810257,-0.6595518134832382,54.90507584810257,32.27972936630249,5.31556630783081,0.0007,0.00011083724972249196,-122.83196035027504,-1.2283196035027504,-122.83196035027504,-1.2283196035027504,100.0,9.264598687887192,0.0,0.0,122.83196035027504,12.371345341205597,992,0.3150424939393997,9.094573838043212,9.091236045074464,57.922336541748045,2.0489096641540527e-08,0.050000000000000044,2969,100000,0.0005,6,0.0,0.0,0.010416666666666666,0.1646,0.0,0.18585,37.8137
3749,120000,-44.25640431046486,-0.5592811588644981,44.25640431046486,42.9284009039402,4.6974579597473145,0.0017,0.00029837868256519715,-68.25193174555898,-0.6825193174555898,-68.25193174555898,-0.6825193174555898,100.0,6.3624512170255185,0.0,0.0,68.25193174555898,66.95137394592166,1184,0.3600881395578384,8.830712767791749,8.828796385192872,62.59658023071289,1.862645149230957e-09,0.050000000000000044,3594,100000,0.0005,6,0.0,0.0,0.015625,0.25215,0.0,0.2751,33.4034
4374,140000,-47.293324798345566,-0.42653059272766114,47.293324798345566,39.891480416059494,4.033617132186889,0.00655,0.0013012511337258397,-44.255958780646324,-0.44255958780646326,-44.255958780646324,-0.44255958780646326,100.0,3.9596572917699815,0.0,0.0,44.255958780646324,90.94734691083431,1376,0.4498893862247467,8.205767572021484,8.206698803710937,71.27593946838378,7.450580596923828e-09,0.050000000000000044,4219,100000,0.0005,6,0.0,0.0,0.052083333333333336,0.31485,0.0,0.34165,29.87685
4999,160000,-40.982214003801346,-0.3557957992315292,40.982214003801346,46.202591210603714,3.28988881187439,0.0033,0.0007692507066536591,-116.49357144534588,-1.164935714453459,-116.49357144534588,-1.164935714453459,100.0,8.917316828966142,0.0,0.0,116.49357144534588,18.709734246134758,1600,0.48387336611747744,7.799263137817383,7.798132233428955,73.42267426147461,4.470348358154297e-08,0.050000000000000044,4844,100000,0.0005,6,0.0,0.0,0.03125,0.4606,0.0,0.48485,20.5511
5624,180000,-49.56246793270111,-0.4214342755913734,49.56246793270111,37.62233728170395,3.3231496227264405,0.00255,0.0005898477319856942,-63.96668352559209,-0.6396668352559209,-63.96668352559209,-0.6396668352559209,100.0,5.933926286101341,0.0,0.0,63.96668352559209,71.23662216588855,1792,0.5982342587709427,7.552311378479004,7.549061420440673,84.33643712158204,8.195638656616211e-08,0.050000000000000044,5469,100000,0.0005,6,0.0,0.0,0.026041666666666668,0.4405,0.0,0.46195,20.93695
6249,200000,-32.659684523940086,-0.3380355483531952,32.659684523940086,54.52512069046497,3.2965633277893067,0.00745,0.0017339439527901054,-40.615635953843594,-0.40615635953843593,-40.615635953843594,-0.40615635953843593,100.0,3.5988217017054556,0.0,0.0,40.615635953843594,94.58766973763704,1984,0.6918953249454498,7.685967212677002,7.684331909942627,93.37316325683594,1.862645149230957e-08,0.050000000000000044,6094,100000,0.0005,6,0.0,0.0,0.03125,0.49835,0.0,0.5141,18.9963
