iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,alpha,env_alpha,capture_rate,capture_c1_participation,dist_full_sight,dist_sensor_limited,marginal_c1_rate,knn_c1_sighted_frac
0,3200,-1183.0067081451416,-11.830067024230956,-1183.0067081451416,-11.830067024230956,0.0,1183.0067081451416,11.830067024230956,0.0,0.0,6.352325897216797,0.0,0.0,-1041.2205448150635,-10.412205448150635,-1041.2205448150635,-10.412205448150635,100.0,5.935569933652878,0.0,0.0,1041.2205448150635,0.0,32,-0.002669709860253988,0.6464126884937287,1.60628821849823,0.3044737458229065,0.0717051349580288,0.0717051349580288,0.2778447732329369,0.0032167224075238046,0.03163750036619604,-0.4501250982284546,1.0,0.01,0.0007,1,0.5,0.5,0.0,0.0,nan,6.352325897216797,0.0,nan
1,6400,-1166.2136154174805,-11.662136268615722,-1166.2136154174805,-11.662136268615722,0.0,1166.2136154174805,11.662136268615722,16.793092727661133,0.16793075561523452,5.669645237922668,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,-0.0010287714420059047,0.374666628241539,1.6026192665100099,0.1702783524990082,0.03665205910801887,0.03665205910801887,0.29856325685977936,0.0008992379523990237,8.750000270083547e-05,0.21127748489379883,1.0,0.01,0.0006988942307692308,1,0.5,0.5,0.0,0.0,nan,5.669645237922668,0.0,nan
2,9600,-1235.6239795684814,-12.356239719390869,-1235.6239795684814,-12.356239719390869,0.0,1235.6239795684814,12.356239719390869,-52.617271423339844,-0.5261726951599126,6.009431943893433,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96,-0.001286059319123467,0.4828981518745422,1.595342755317688,0.22420959025621415,0.039664476364851,0.039664476364851,0.38410494923591615,0.0015853257362325763,0.0015124999918043613,0.29842305183410645,1.0,0.01,0.0006977884615384615,1,0.5,0.5,0.0,0.0,nan,6.009431943893433,0.0,nan
3,12800,-1265.3067626953125,-12.653067378997802,-1265.3067626953125,-12.653067378997802,0.0,1265.3067626953125,12.653067378997802,-82.3000545501709,-0.8230003547668456,6.37208924293518,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,128,-0.002334068006230439,0.4155052274465561,1.587652039527893,0.18954202383756638,0.07592682056128978,0.07592682056128978,0.34035362899303434,0.0032533090568907345,0.03037499956553802,0.4510553479194641,1.0,0.01,0.0006966826923076923,1,0.5,0.5,0.0,0.0,nan,6.37208924293518,0.0,nan
4,16000,-1331.1590633392334,-13.311590147018432,-1331.1590633392334,-13.311590147018432,0.0,1331.1590633392334,13.311590147018432,-148.1523551940918,-1.4815231227874754,7.2610334777832035,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,160,-0.0020663366996217293,0.4397961288690567,1.5871910810470582,0.20195981711149216,0.07342201136052609,0.07342201136052609,0.35319691300392153,0.0031459426711084155,0.0331124996766448,0.4638291001319885,1.0,0.01,0.0006955769230769231,1,0.5,0.5,0.0,0.0,nan,7.2610334777832035,0.0,nan
5,19200,-1172.9795198440552,-11.729795656204224,-1172.9795198440552,-11.729795656204224,0.0,1172.9795198440552,11.729795656204224,10.027188301086426,0.10027136802673198,4.838051075935364,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,192,-0.001497108426294247,0.2611736133694649,1.5874926090240478,0.113214772939682,0.05376437492668629,0.05376437492668629,0.271041764318943,0.002373710055690345,0.01692499986384064,0.618883490562439,1.0,0.01,0.0006944711538461538,1,0.5,0.5,0.0,0.0,nan,4.838051075935364,0.0,nan
6,22400,-1158.8951473236084,-11.588950834274293,-1158.8951473236084,-11.588950834274293,0.0,1158.8951473236084,11.588950834274293,24.111560821533203,0.24111618995666362,5.025826711654663,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,224,-0.0014630572695637056,0.26529893577098845,1.581269335746765,0.11537371873855591,0.04388872720301151,0.04388872720301151,0.33264233320951464,0.0016393496902313647,0.010237500001676381,0.6355098485946655,1.0,0.01,0.0006933653846153846,1,0.5,0.5,0.0,0.0,nan,5.025826711654663,0.0,nan
7,25600,-1170.2992210388184,-11.702991962432861,-1170.2992210388184,-11.702991962432861,0.0,1170.2992210388184,11.702991962432861,12.707487106323242,0.12707506179809513,5.420012412071228,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256,-0.0016246763047063518,0.30302083790302276,1.5658589482307435,0.13422715589404105,0.04927210286259651,0.04927210286259651,0.3420426309108734,0.002201593537029514,0.014393749763257802,0.6255509853363037,1.0,0.01,0.0006922596153846154,1,0.5,0.5,0.0,0.0,nan,5.420012412071228,0.0,nan
8,28800,-1276.2136535644531,-12.762135610580444,-1276.2136535644531,-12.762135610580444,0.0,1276.2136535644531,12.762135610580444,-93.20694541931152,-0.9320685863494873,5.7034280967712405,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,288,-0.0020987121845131183,0.35631446838378905,1.5451612591743469,0.1606069102883339,0.06093556992709637,0.06093556992709637,0.3504095673561096,0.0030094864130665116,0.02015624982304871,0.4360901713371277,1.0,0.01,0.0006911538461538461,1,0.5,0.5,0.0,0.0,nan,5.7034280967712405,0.0,nan
9,32000,-1141.3694305419922,-11.413694200515748,-1141.3694305419922,-11.413694200515748,0.0,1141.3694305419922,11.413694200515748,41.637277603149414,0.4163728237152089,5.052646832466126,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,320,-0.0014092385912661599,0.25373163521289827,1.5395932078361512,0.11006065011024475,0.061460698023438454,0.061460698023438454,0.29464292526245117,0.0030814365760312885,0.025093749980442226,0.4692518711090088,1.0,0.01,0.0006900480769230769,1,0.5,0.5,0.0,0.0,nan,5.052646832466126,0.0,nan
10,35200,-1037.1526184082031,-10.371526136398316,-1037.1526184082031,-10.371526136398316,0.0,1037.1526184082031,10.371526136398316,145.85408973693848,1.4585408878326405,5.248168420791626,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,352,-0.0015264839607057822,0.17245088815689086,1.5432591438293457,0.06926636993885041,0.06073622107505798,0.06073622107505798,0.2616781905293465,0.003412685824151224,0.033787500354810616,0.6414964199066162,1.0,0.01,0.0006889423076923077,1,0.5,0.5,0.0,0.0,nan,5.248168420791626,0.0,nan
11,38400,-1208.3855476379395,-12.083855667114257,-1208.3855476379395,-12.083855667114257,0.0,1208.3855476379395,12.083855667114257,-25.37883949279785,-0.2537886428833005,4.985883159637451,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,384,-0.0009722388079126176,0.2536116287112236,1.53740793466568,0.11045949831604958,0.040386800467967984,0.040386800467967984,0.309623609483242,0.0014332489539816483,0.012431249616201966,0.5221686363220215,1.0,0.01,0.0006878365384615384,1,0.5,0.5,0.0,0.0,nan,4.985883159637451,0.0,nan
12,41600,-1158.2037258148193,-11.582036781311036,-1158.2037258148193,-11.582036781311036,0.0,1158.2037258148193,11.582036781311036,24.802982330322266,0.2480302429199206,4.864546785354614,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,416,-0.001667882729187653,0.21600699573755264,1.529399538040161,0.09104162082076073,0.05620529018342495,0.05620529018342495,0.2977686673402786,0.002317427337403056,0.02118125050328672,0.5234414339065552,1.0,0.01,0.0006867307692307692,1,0.5,0.5,0.0,0.0,nan,4.864546785354614,0.0,nan
13,44800,-1064.6312475204468,-10.64631272315979,-1064.6312475204468,-10.64631272315979,0.0,1064.6312475204468,10.64631272315979,118.37546062469482,1.1837543010711666,4.432420063018799,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,448,-0.0010094734055584808,0.17716410756111145,1.514838445186615,0.07242419794201851,0.03892939165234566,0.03892939165234566,0.2892909705638885,0.0014199784389353767,0.0017624999862164259,0.6071941256523132,1.0,0.01,0.000685625,1,0.5,0.5,0.0,0.0,nan,4.432420063018799,0.0,nan
14,48000,-1061.7862720489502,-10.617862949371338,-1061.7862720489502,-10.617862949371338,0.0,1061.7862720489502,10.617862949371338,121.2204360961914,1.2122040748596188,4.121778817176819,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,480,-0.0017397476348499196,0.14390789568424225,1.4992917418479919,0.055221283435821535,0.06545003466308116,0.06545003466308116,0.24628625363111495,0.0028691894978699105,0.026668749493546785,0.5815631151199341,1.0,0.01,0.0006845192307692307,1,0.5,0.5,0.0,0.0,nan,4.121778817176819,0.0,nan
15,51200,-1184.64799118042,-11.846479387283326,-1184.64799118042,-11.846479387283326,0.0,1184.64799118042,11.846479387283326,-1.6412830352783203,-0.016412363052369372,5.064118204116821,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,512,-0.0011267406613626463,0.2150925651192665,1.5055131673812867,0.09136440977454185,0.04726059287786484,0.04726059287786484,0.2926955968141556,0.0023618145613006113,0.01562499987121555,0.6702481508255005,1.0,0.01,0.0006834134615384615,1,0.5,0.5,0.0,0.0,nan,5.064118204116821,0.0,nan
16,54400,-1206.4350900650024,-12.064350986480713,-1206.4350900650024,-12.064350986480713,0.0,1206.4350900650024,12.064350986480713,-23.42838191986084,-0.23428396224975678,4.468598318099976,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,544,-0.0010596239221719373,0.19783500581979752,1.507950520515442,0.08277837485074997,0.04386933408677578,0.04386933408677578,0.3400669127702713,0.0019093465685734382,0.009256250225007534,0.48327308893203735,1.0,0.01,0.0006823076923076923,1,0.5,0.5,0.0,0.0,nan,4.468598318099976,0.0,nan
17,57600,-1179.7720336914062,-11.797719850540162,-1179.7720336914062,-11.797719850540162,0.0,1179.7720336914062,11.797719850540162,3.2346744537353516,0.03234717369079476,5.078968956470489,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,576,-0.0016497628733979752,0.1572939857840538,1.5132763147354127,0.06186446696519852,0.055045508220791815,0.055045508220791815,0.2934864364564419,0.002859199841623812,0.022537500178441406,0.660139799118042,1.0,0.01,0.000681201923076923,1,0.5,0.5,0.0,0.0,nan,5.078968956470489,0.0,nan
18,60800,-1112.277208328247,-11.122771892547608,-1112.277208328247,-11.122771892547608,0.0,1112.277208328247,11.122771892547608,70.72949981689453,0.7072951316833489,4.15411229133606,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,608,-0.001875780520285275,0.12244870737195016,1.5099465012550355,0.04424910731613636,0.05743268616497517,0.05743268616497517,0.27417606562376023,0.0030180338915676342,0.027750000171363354,0.7483983039855957,1.0,0.01,0.0006800961538461538,1,0.5,0.5,0.0,0.0,nan,4.15411229133606,0.0,nan
19,64000,-1077.4133529663086,-10.774133214950561,-1077.4133529663086,-10.774133214950561,0.0,1077.4133529663086,10.774133214950561,105.59335517883301,1.0559338092803952,4.4299599862098695,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,640,-0.0011830127207090868,0.13350341245532035,1.4926881313323974,0.05064181238412857,0.03852830119431019,0.03852830119431019,0.24120824187994003,0.002142858550360541,0.008693749771919102,0.6255199909210205,1.0,0.01,0.0006789903846153847,1,0.5,0.5,0.0,0.0,nan,4.4299599862098695,0.0,nan
20,67200,-927.7330341339111,-9.27733045578003,-927.7330341339111,-9.27733045578003,0.0,927.7330341339111,9.27733045578003,255.27367401123047,2.5527365684509267,3.639185059070587,0.0,0.0,-794.772686958313,-7.94772686958313,-794.772686958313,-7.94772686958313,100.0,2.0426492780447005,0.0,0.0,794.772686958313,246.4478578567505,672,-0.00210410085469519,0.07208273708820342,1.490277314186096,0.019034494832158088,0.058094024658203125,0.058094024658203125,0.1923754945397377,0.0028492843412101588,0.023087499476969243,0.7138091325759888,1.0,0.01,0.0006778846153846154,1,0.5,0.5,0.0,0.0,nan,3.639185059070587,0.0,nan
21,70400,-1136.4721584320068,-11.364721403121948,-1136.4721584320068,-11.364721403121948,0.0,1136.4721584320068,11.364721403121948,46.534549713134766,0.4653456211090088,5.347221965789795,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,704,-0.001237946339250584,0.10858694836497307,1.4849653720855713,0.03820587377995253,0.05591116435825825,0.05591116435825825,0.2481128044426441,0.00255946806428325,0.02070625002961606,0.7232367992401123,1.0,0.01,0.0006767788461538462,1,0.5,0.5,0.0,0.0,nan,5.347221965789795,0.0,nan
22,73600,-1085.1548404693604,-10.851548624038696,-1085.1548404693604,-10.851548624038696,0.0,1085.1548404693604,10.851548624038696,97.85186767578125,0.9785184001922609,4.214461839199066,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,736,-0.0018460001139899874,0.11212700828909875,1.4867299795150757,0.039350203797221185,0.06020190939307213,0.06020190939307213,0.24433813691139222,0.0022363603828132054,0.012806249956338434,0.45072585344314575,1.0,0.01,0.000675673076923077,1,0.5,0.5,0.0,0.0,nan,4.214461839199066,0.0,nan
23,76800,-1099.0998811721802,-10.990998630523682,-1099.0998811721802,-10.990998630523682,0.0,1099.0998811721802,10.990998630523682,83.90682697296143,0.839068393707274,5.002958345413208,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,768,-0.001182926592183975,0.09282562211155891,1.4842390656471252,0.03038749434053898,0.04817463979125023,0.04817463979125023,0.2357667624950409,0.002573337680951911,0.021568749961443246,0.7026680707931519,1.0,0.01,0.0006745673076923077,1,0.5,0.5,0.0,0.0,nan,5.002958345413208,0.0,nan
24,80000,-1047.4333877563477,-10.474333715438842,-1047.4333877563477,-10.474333715438842,0.0,1047.4333877563477,10.474333715438842,135.57332038879395,1.3557333087921144,4.522706356048584,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800,-0.0009180139113333041,0.05433112904429436,1.4904067158699035,0.011343484092503787,0.052315258607268336,0.052315258607268336,0.18731425926089287,0.002314575201308542,0.015056250101770275,0.7166858911514282,1.0,0.01,0.0006734615384615385,1,0.5,0.5,0.0,0.0,nan,4.522706356048584,0.0,nan
25,83200,-1143.2256603240967,-11.432256202697754,-1143.2256603240967,-11.432256202697754,0.0,1143.2256603240967,11.432256202697754,39.78104782104492,0.39781082153320213,4.4995569896698,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,832,-0.0014864670055452667,0.07452189177274704,1.498063087463379,0.020793848671019077,0.044336360320448874,0.044336360320448874,0.21777605563402175,0.002255172492733177,0.010693749919300898,0.8353791832923889,1.0,0.01,0.0006723557692307693,1,0.5,0.5,0.0,0.0,nan,4.4995569896698,0.0,nan
26,86400,-1205.7618503570557,-12.057618322372436,-1205.7618503570557,-12.057618322372436,0.0,1205.7618503570557,12.057618322372436,-22.755142211914062,-0.22755129814147956,5.395252547264099,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,864,-0.001667139374150395,0.1023544691503048,1.5094076633453368,0.03441601935774088,0.057930171489715576,0.057930171489715576,0.2512371979653835,0.0034314264426945395,0.026256249658763407,0.7115738391876221,1.0,0.01,0.00067125,1,0.5,0.5,0.0,0.0,nan,5.395252547264099,0.0,nan
27,89600,-1119.3481578826904,-11.193481369018555,-1119.3481578826904,-11.193481369018555,0.0,1119.3481578826904,11.193481369018555,63.65855026245117,0.6365856552124018,5.267237529754639,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,896,-0.0009940343009423812,0.07666429243981839,1.4960812091827393,0.022377300076186657,0.03666297178715468,0.03666297178715468,0.23585978299379348,0.0021593937570293523,0.008537500014062971,0.6574937105178833,1.0,0.01,0.0006701442307692308,1,0.5,0.5,0.0,0.0,nan,5.267237529754639,0.0,nan
28,92800,-1077.9776248931885,-10.779776582717895,-1077.9776248931885,-10.779776582717895,0.0,1077.9776248931885,10.779776582717895,105.02908325195312,1.0502904415130612,4.689779951572418,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,928,-0.00192224051216634,0.042656108364462854,1.471865177154541,0.0046871621161699295,0.06211393177509308,0.06211393177509308,0.16310235261917114,0.0035220658246550946,0.0313249995931983,0.7048569917678833,1.0,0.01,0.0006690384615384616,1,0.5,0.5,0.0,0.0,nan,4.689779951572418,0.0,nan
29,96000,-1074.1008386611938,-10.74100832939148,-1074.1008386611938,-10.74100832939148,0.0,1074.1008386611938,10.74100832939148,108.90586948394775,1.0890586948394763,4.272234189510345,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,960,-0.0015074305701070045,0.06170329675078392,1.491818404197693,0.014426033757627011,0.05310753583908081,0.05310753583908081,0.1811824008822441,0.0034295709541772427,0.027049999590963124,0.7018934488296509,1.0,0.01,0.0006679326923076923,1,0.5,0.5,0.0,0.0,nan,4.272234189510345,0.0,nan
30,99200,-1125.148021697998,-11.251480321884156,-1125.148021697998,-11.251480321884156,0.0,1125.148021697998,11.251480321884156,57.858686447143555,0.5785867023468008,5.026782660484314,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,992,-0.0014913561694207544,0.055432483553886414,1.476098322868347,0.01146390214562416,0.05705551467835903,0.05705551467835903,0.2081098236143589,0.0025035482831306443,0.018156249634921552,0.6813325881958008,1.0,0.01,0.0006668269230769231,1,0.5,0.5,0.0,0.0,nan,5.026782660484314,0.0,nan
31,102400,-1145.5027389526367,-11.455027112960815,-1145.5027389526367,-11.455027112960815,0.0,1145.5027389526367,11.455027112960815,37.50396919250488,0.37503991127014125,5.068379263877869,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1024,-0.0013015564155296033,0.06217365823686123,1.5006022214889527,0.014779250882565976,0.05471983030438423,0.05471983030438423,0.23176651522517205,0.0029427699933883317,0.023743749922141434,0.7239011526107788,1.0,0.01,0.0006657211538461539,1,0.5,0.5,0.0,0.0,nan,5.068379263877869,0.0,nan
32,105600,-1074.6278562545776,-10.746278562545776,-1074.6278562545776,-10.746278562545776,0.0,1074.6278562545776,10.746278562545776,108.37885189056396,1.083788461685181,3.9325560998916624,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1056,-0.0015057930287674993,0.049404951930046084,1.477054190635681,0.008426141925156116,0.045624350756406785,0.045624350756406785,0.20350830554962157,0.0020357185188920484,0.011218750068655936,0.6778934001922607,1.0,0.01,0.0006646153846153846,1,0.5,0.5,0.0,0.0,nan,3.9325560998916624,0.0,nan
