iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,alpha,env_alpha,capture_rate,capture_c1_participation,dist_full_sight,dist_sensor_limited,marginal_c1_rate,knn_c1_sighted_frac
0,3200,-1320.6100177764893,-13.206099967956543,-1320.6100177764893,-13.206099967956543,0.0,1320.6100177764893,13.206099967956543,0.0,0.0,6.333902912139893,0.0,0.0,-1393.972822189331,-13.939728221893311,-1393.972822189331,-13.939728221893311,100.0,3.126700211763382,0.0,0.0,1393.972822189331,0.0,32,-0.0017175551926250422,0.7100430250167846,1.607962465286255,0.33722432851791384,0.035949873924255374,0.035949873924255374,0.28194314390420916,0.0015122653003345676,0.00026875000912696123,-0.5849670171737671,1.0,0.01,0.0007,0,0.5,0.5,0.0,0.0,nan,6.333902912139893,0.0,nan
1,6400,-1183.0999774932861,-11.830999298095703,-1183.0999774932861,-11.830999298095703,0.0,1183.0999774932861,11.830999298095703,137.51004028320312,1.3751006698608403,5.915906882286071,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,-0.0009856699973369131,0.4632670909166336,1.600250005722046,0.2146453768014908,0.040658945217728615,0.040658945217728615,0.36666269749403,0.0011618262480626162,0.0016750000417232514,0.19122755527496338,1.0,0.01,0.0006988942307692308,0,0.5,0.5,0.0,0.0,nan,5.915906882286071,0.0,nan
2,9600,-1417.8584804534912,-14.178584489822388,-1417.8584804534912,-14.178584489822388,0.0,1417.8584804534912,14.178584489822388,-97.24846267700195,-0.9724845218658444,7.094406304359436,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96,-0.0008607929813209125,0.5052260369062423,1.5953781247138976,0.23579844385385512,0.03403138853609562,0.03403138853609562,0.4026863545179367,0.0010102176343937557,0.0,0.27651798725128174,1.0,0.01,0.0006977884615384615,0,0.5,0.5,0.0,0.0,nan,7.094406304359436,0.0,nan
3,12800,-1251.3105869293213,-12.513106298446655,-1251.3105869293213,-12.513106298446655,0.0,1251.3105869293213,12.513106298446655,69.29943084716797,0.6929936695098888,5.676443796157837,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,128,-0.0009938029816908057,0.34490172266960145,1.5930561423301697,0.15552649796009063,0.0376053050160408,0.0376053050160408,0.35703237503767016,0.0010453700455403405,0.0013062499929219484,0.49517297744750977,1.0,0.01,0.0006966826923076923,0,0.5,0.5,0.0,0.0,nan,5.676443796157837,0.0,nan
4,16000,-1302.4737453460693,-13.02473731994629,-1302.4737453460693,-13.02473731994629,0.0,1302.4737453460693,13.02473731994629,18.136272430419922,0.18136264801025348,6.173885602951049,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,160,-0.0007419403764273635,0.3874042421579361,1.5931405544281005,0.1770287737250328,0.031136192940175535,0.031136192940175535,0.37923937737941743,0.0012738086639732045,0.0013937500480096787,0.42379236221313477,1.0,0.01,0.0006955769230769231,0,0.5,0.5,0.0,0.0,nan,6.173885602951049,0.0,nan
5,19200,-1291.67848777771,-12.916784753799439,-1291.67848777771,-12.916784753799439,0.0,1291.67848777771,12.916784753799439,28.931529998779297,0.2893152141571047,6.737683529853821,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,192,-0.0007408905376912855,0.351473206281662,1.5927055835723878,0.15906865894794464,0.029991548880934714,0.029991548880934714,0.3662844032049179,0.0008226663478129242,0.0,0.5484384298324585,1.0,0.01,0.0006944711538461538,0,0.5,0.5,0.0,0.0,nan,6.737683529853821,0.0,nan
6,22400,-1223.2806415557861,-12.232806129455566,-1223.2806415557861,-12.232806129455566,0.0,1223.2806415557861,12.232806129455566,97.32937622070312,0.9732938385009771,5.781874880790711,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,224,-0.0007344319757478957,0.3233370453119278,1.5929662585258484,0.14500443264842033,0.03178665209561586,0.03178665209561586,0.34837415665388105,0.0009785779300730808,0.00020000000949949026,0.4644884467124939,1.0,0.01,0.0006933653846153846,0,0.5,0.5,0.0,0.0,nan,5.781874880790711,0.0,nan
7,25600,-1265.3442516326904,-12.653442497253417,-1265.3442516326904,-12.653442497253417,0.0,1265.3442516326904,12.653442497253417,55.26576614379883,0.5526574707031262,5.726305241584778,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256,-0.00084655924455177,0.31129016280174254,1.5929610013961792,0.13886891305446625,0.031131401285529138,0.031131401285529138,0.3547257423400879,0.0014121185038678244,0.0011562500381842255,0.6031419038772583,1.0,0.01,0.0006922596153846154,0,0.5,0.5,0.0,0.0,nan,5.726305241584778,0.0,nan
8,28800,-1099.9349308013916,-10.999348907470702,-1099.9349308013916,-10.999348907470702,0.0,1099.9349308013916,10.999348907470702,220.67508697509766,2.206751060485841,5.311770997047424,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,288,-0.0016723120876235952,0.21059366315603256,1.5877318859100342,0.08774720281362533,0.05231526605784893,0.05231526605784893,0.2798682600259781,0.002709724824672195,0.018581250158604234,0.525940477848053,1.0,0.01,0.0006911538461538461,0,0.5,0.5,0.0,0.0,nan,5.311770997047424,0.0,nan
9,32000,-1185.970998764038,-11.85970998764038,-1185.970998764038,-11.85970998764038,0.0,1185.970998764038,11.85970998764038,134.63901901245117,1.3463899803161627,5.335974197387696,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,320,-0.0011489512238298972,0.2632438525557518,1.5847011089324952,0.11462596580386161,0.040066095814108846,0.040066095814108846,0.3017837107181549,0.0016159527371204549,0.007299999985843897,0.46572595834732056,1.0,0.01,0.0006900480769230769,0,0.5,0.5,0.0,0.0,nan,5.335974197387696,0.0,nan
