iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,alpha,env_alpha,capture_rate,detection_event_rate,capture_without_recent_detection_rate,window_open,steps_since_detection
0,3200,-78.52811241149902,-0.7852810925245285,-78.52811241149902,-0.7852810925245285,0.0,78.52811241149902,0.7852810925245285,0.0,0.0,6.209923205375671,0.0,0.0,-32.89434380084276,-0.3289434380084276,-32.89434380084276,-0.3289434380084276,100.0,3.1493267154693605,0.0,0.0,32.89434380084276,0.0,32,-0.0018241131505927655,0.653071540594101,1.6076095819473266,0.3086355596780777,0.03894812688231468,0.03894812688231468,0.2959264576435089,0.0018639482659636997,0.0066312500974163415,-0.4791938066482544,1.0,0.01,0.0007,0,0.0,0.0,0.0,0.0225,0.0,0.0340625,52.249375
1,6400,-70.07614186406136,-0.7007614016532898,-70.07614186406136,-0.7007614016532898,0.0,70.07614186406136,0.7007614016532898,8.451970547437668,0.08451969087123867,5.704835476875306,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,-0.0008346101852599652,0.406915882229805,1.5977752208709717,0.1874024212360382,0.02902598511427641,0.02902598511427641,0.27711712270975114,0.001081872736904188,0.001962500065565109,0.2620024085044861,1.0,0.009526315789473685,0.0006636842105263158,0,0.0,0.0,0.0,0.0609375,0.0,0.0678125,51.864375
2,9600,-70.6189421415329,-0.7061894685029984,-70.6189421415329,-0.7061894685029984,0.0,70.6189421415329,0.7061894685029984,7.9091702699661255,0.07909162402153014,5.47273651599884,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96,-0.0006711421676969919,0.35752802193164823,1.5883127331733704,0.16371445655822753,0.026028355211019517,0.026028355211019517,0.32570841163396835,0.0007483938581572148,0.0,0.2498568892478943,1.0,0.009052631578947368,0.0006273684210526316,0,0.0,0.0,0.0,0.030625,0.0,0.0390625,52.9075
3,12800,-66.26701295375824,-0.6626701331138611,-66.26701295375824,-0.6626701331138611,0.0,66.26701295375824,0.6626701331138611,12.261099457740784,0.12261095941066735,5.133669004440308,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,128,-0.0011039982859450959,0.36826112270355227,1.580136001110077,0.16947065740823747,0.03803696669638157,0.03803696669638157,0.37821298092603683,0.000880928316837526,0.0,0.3348197340965271,1.0,0.008578947368421052,0.0005910526315789473,0,0.0,0.0,0.0,0.028125,0.0,0.0403125,52.6975
4,16000,-76.66436967253685,-0.7666437309980393,-76.66436967253685,-0.7666437309980393,0.0,76.66436967253685,0.7666437309980393,1.8637427389621735,0.018637361526489205,6.000050301551819,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,160,-0.0013293857327894899,0.4698215305805206,1.5726831316947938,0.22083436846733093,0.04674554392695427,0.04674554392695427,0.3157574117183685,0.002004112426948268,0.01366874985396862,0.3645625114440918,1.0,0.008105263157894737,0.0005547368421052631,0,0.0,0.0,0.0,0.0728125,0.0,0.083125,50.4659375
5,19200,-69.13100743293762,-0.691310060620308,-69.13100743293762,-0.691310060620308,0.0,69.13100743293762,0.691310060620308,9.397104978561401,0.09397103190422051,5.435276780128479,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,192,-0.000441348354235771,0.31688889265060427,1.5681148409843444,0.1460359051823616,0.030230592004954815,0.030230592004954815,0.31415101140737534,0.00039732585009915055,0.0,0.38479840755462646,1.0,0.0076315789473684215,0.0005184210526315789,0,0.0,0.0,0.0,0.020625,0.0,0.0234375,54.65375
6,22400,-77.73287045955658,-0.7773287069797515,-77.73287045955658,-0.7773287069797515,0.0,77.73287045955658,0.7773287069797515,0.7952419519424438,0.007952385544776952,5.599245066642761,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,224,-0.001180005738174117,0.43069285452365874,1.5624486088752747,0.20298257768154143,0.04173900820314884,0.04173900820314884,0.3854231327772141,0.0012494796894316096,0.003362500015646219,0.431257426738739,1.0,0.007157894736842105,0.00048210526315789476,0,0.0,0.0,0.0,0.085625,0.0,0.0925,50.7390625
7,25600,-65.25406956672668,-0.6525407218933106,-65.25406956672668,-0.6525407218933106,0.0,65.25406956672668,0.6525407218933106,13.274042844772339,0.1327403706312179,5.991822538375854,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256,-0.0008986388989375094,0.2398557886481285,1.5567073702812195,0.10862389281392097,0.03827619701623917,0.03827619701623917,0.2685604229569435,0.00090003405312018,0.0,0.49012672901153564,1.0,0.006684210526315789,0.00044578947368421055,0,0.0,0.0,0.0,0.0378125,0.0,0.0425,53.505625
8,28800,-65.01196700334549,-0.6501196157932282,-65.01196700334549,-0.6501196157932282,0.0,65.01196700334549,0.6501196157932282,13.516145408153534,0.1351614767313003,5.164562239646911,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,288,-0.0009265505104266936,0.3075397849082947,1.5514879941940307,0.1432077869772911,0.03713602516800165,0.03713602516800165,0.34449082911014556,0.001163660040765535,0.0035687499446794392,0.27694451808929443,1.0,0.006210526315789474,0.00040947368421052633,0,0.0,0.0,0.0,0.1778125,0.0,0.183125,44.023125
9,32000,-75.70231032371521,-0.7570230853557587,-75.70231032371521,-0.7570230853557587,0.0,75.70231032371521,0.7570230853557587,2.8258020877838135,0.028258007168769805,6.173715734481812,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,320,-0.00127496546675685,0.38929352164268494,1.541761326789856,0.18452695459127427,0.04610864967107773,0.04610864967107773,0.40139334201812743,0.0011359831416484667,0.0004312500066589564,0.3696233630180359,1.0,0.005736842105263158,0.0003731578947368421,0,0.0,0.0,0.0,0.040625,0.0,0.04625,52.581875
10,35200,-71.25614249706268,-0.7125614207983016,-71.25614249706268,-0.7125614207983016,0.0,71.25614249706268,0.7125614207983016,7.27196991443634,0.07271967172622684,5.3088064813613896,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,352,-0.0006244075331597543,0.3097219705581665,1.5251163005828858,0.1462096482515335,0.03888384141027927,0.03888384141027927,0.34929540753364563,0.0009373462704388658,0.0010062499961350114,0.32295656204223633,1.0,0.005263157894736842,0.0003368421052631579,0,0.0,0.0,0.0,0.07375,0.0,0.08125,50.5440625
11,38400,-65.31103011965752,-0.6531103044748306,-65.31103011965752,-0.6531103044748306,0.0,65.31103011965752,0.6531103044748306,13.217082291841507,0.13217078804969784,5.788456764221191,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,384,-0.0009510100126732368,0.2549182340502739,1.5209842920303345,0.11922339275479317,0.041478540003299716,0.041478540003299716,0.31916338503360747,0.001042539951595245,0.0001812499947845936,0.3912620544433594,1.0,0.004789473684210526,0.0003005263157894737,0,0.0,0.0,0.0,0.1059375,0.0,0.1109375,48.8875
12,41600,-64.11545586585999,-0.6411545646190643,-64.11545586585999,-0.6411545646190643,0.0,64.11545586585999,0.6411545646190643,14.412656545639038,0.1441265279054642,5.8730366420745845,0.0090625,0.0013185583712041055,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,416,-0.0012974846712314303,1.0408875703811646,1.506670928001404,0.512643826007843,0.06198151111602783,0.06198151111602783,0.46838548481464387,0.001563442046972341,0.011787500325590372,0.029345035552978516,1.0,0.00431578947368421,0.00026421052631578953,0,0.0,0.0,0.03125,0.1484375,0.0,0.161875,45.3696875
13,44800,-65.03018869459629,-0.6503019273281098,-65.03018869459629,-0.6503019273281098,0.0,65.03018869459629,0.6503019273281098,13.497923716902733,0.13497916519641873,5.011139206886291,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,448,-0.0006898474151908474,0.24996436089277269,1.494242787361145,0.11855129450559616,0.0415880125015974,0.0415880125015974,0.2936814844608307,0.0007384933991488651,0.0,0.46132415533065796,1.0,0.003842105263157894,0.00022789473684210526,0,0.0,0.0,0.0,0.0765625,0.0,0.0790625,50.4196875
14,48000,-59.83395165205002,-0.5983395218849182,-59.83395165205002,-0.5983395218849182,0.0,59.83395165205002,0.5983395218849182,18.694160759449005,0.18694157063961026,5.1084105587005615,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,480,-0.00019240929211647995,0.2085790678858757,1.487888503074646,0.09908528849482537,0.03606225438416004,0.03606225438416004,0.2666081815958023,0.00024128580989781767,0.0,0.4106619954109192,1.0,0.0033684210526315787,0.0001915789473684211,0,0.0,0.0,0.0,0.0634375,0.0,0.0753125,49.9278125
15,51200,-74.05508241057396,-0.7405507886409759,-74.05508241057396,-0.7405507886409759,0.0,74.05508241057396,0.7405507886409759,4.473030000925064,0.04473030388355259,5.425867147445679,0.0003125,4.8631568756322735e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,512,-0.00020049379949629297,0.33234204053878785,1.471094799041748,0.1617120936512947,0.026938198879361153,0.026938198879361153,0.33949037492275236,0.00012998568613511451,0.0,0.305871844291687,1.0,0.0028947368421052624,0.00015526315789473688,0,0.0,0.0,0.03125,0.083125,0.0,0.08625,49.7834375
16,54400,-65.53873962163925,-0.6553873956203461,-65.53873962163925,-0.6553873956203461,0.0,65.53873962163925,0.6553873956203461,12.989372789859772,0.1298936969041824,5.314417991638184,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,544,-0.00011862366620434273,0.22753573060035706,1.4677404046058655,0.11009576469659806,0.026342159137129784,0.026342159137129784,0.2835462987422943,5.598748018655897e-05,0.0,0.31871670484542847,1.0,0.002421052631578947,0.00011894736842105267,0,0.0,0.0,0.0,0.0884375,0.0,0.098125,49.0946875
17,57600,-70.6067790389061,-0.7060677069425583,-70.6067790389061,-0.7060677069425583,0.0,70.6067790389061,0.7060677069425583,7.921333372592926,0.07921338558197022,5.6602390050888065,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,576,-0.0004344032529420616,0.3335041433572769,1.4722467541694642,0.16345065981149673,0.05687837079167366,0.05687837079167366,0.31348871290683744,0.00010534491793805501,0.0,0.3275315761566162,1.0,0.00194736842105263,8.263157894736846e-05,0,0.0,0.0,0.0,0.1565625,0.0,0.1634375,44.8659375
18,60800,-49.18290963768959,-0.49182904079556466,-49.18290963768959,-0.49182904079556466,0.0,49.18290963768959,0.49182904079556466,29.345202773809433,0.2934520517289638,4.160442187786102,0.000625,0.00012111365213610373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,608,-0.00011623066807597837,0.11509284824132919,1.477588951587677,0.05525269396603107,0.050915612280368804,0.050915612280368804,0.17260079979896545,3.102401246906084e-05,0.0,0.44536423683166504,1.0,0.0014736842105263163,4.631578947368424e-05,0,0.0,0.0,0.03125,0.174375,0.0,0.1896875,41.928125
19,64000,-64.05946290493011,-0.6405945774912835,-64.05946290493011,-0.6405945774912835,0.0,64.05946290493011,0.6405945774912835,14.468649506568909,0.14468651503324503,5.510397753715515,0.005625,0.0008640025099526039,-38.13783569633961,-0.38137835696339606,-38.13783569633961,-0.38137835696339606,100.0,2.6621652364730837,0.0,0.0,38.13783569633961,-5.243491895496845,640,-1.817989283914301e-06,0.545602822303772,1.4747664332389832,0.2713248282670975,0.01867929920554161,0.01867929920554161,0.4159717082977295,5.817748135683587e-07,0.0,0.12711191177368164,1.0,0.0009999999999999992,1.0000000000000026e-05,0,0.0,0.0,0.03125,0.070625,0.0,0.0765625,50.795625
