iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,capture_rate
0,3200,-46.84984403848648,-0.46849844232201576,-46.84984403848648,-0.46849844232201576,0.0,46.84984403848648,0.46849844232201576,0.0,0.0,0.6053734523057938,0.0146875,0.009148961557140727,-48.52265616506338,-0.4852265616506338,-48.52265616506338,-0.4852265616506338,100.0,0.47522656939923763,0.0,0.0,48.52265616506338,0.0,32,-0.0013780341874808145,0.49444712698459625,1.6084475994110108,0.2297610491514206,0.030445079132914544,0.030445079132914544,0.10228501260280609,0.0009715862088342117,0.002187499962747097,-0.0320587158203125,1.0,0.01,0.0007,2,0.1875
1,6400,-26.321945786476135,-0.26321945726871493,-26.321945786476135,-0.26321945726871493,0.0,26.321945786476135,0.26321945726871493,20.527898252010345,0.20527898505330083,0.5875944650173187,0.0334375,0.021061738836205404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,-0.0007721751860517489,0.7753181874752044,1.603664219379425,0.37087340354919435,0.028366690129041673,0.028366690129041673,0.22612158209085464,0.0008678074713317621,0.0031666667200624943,0.00918436050415039,1.0,0.009985576923076923,0.0006988942307692308,2,0.25
2,9600,-21.498014748096466,-0.21498014152050018,-21.498014748096466,-0.21498014152050018,0.0,21.498014748096466,0.21498014152050018,25.351829290390015,0.2535183008015156,0.5143551456928254,0.0309375,0.020429487817301886,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96,-0.0006787267548594933,0.43656525015830994,1.5960441470146178,0.20168949663639069,0.025516121089458464,0.025516121089458464,0.10872391238808632,0.0009104306438532446,0.0009583333507180214,0.032063961029052734,1.0,0.009971153846153847,0.0006977884615384615,2,0.28125
3,12800,-39.26631025969982,-0.392663042768836,-39.26631025969982,-0.392663042768836,0.0,39.26631025969982,0.392663042768836,7.583533778786659,0.07583539955317975,0.5982880514860153,0.0215625,0.013490997433129885,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,128,-0.001535154219028012,0.3780657768249512,1.5906326532363892,0.1716602325439453,0.044949471950531006,0.044949471950531006,0.15795802623033522,0.0010913183743471479,0.0019895833684131503,0.06431639194488525,1.0,0.00995673076923077,0.0006966826923076923,2,0.28125
4,16000,-33.23092854768038,-0.33230928614735605,-33.23092854768038,-0.33230928614735605,0.0,33.23092854768038,0.33230928614735605,13.618915490806103,0.1361891561746597,0.6066842925548553,0.0284375,0.01769949462490876,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,160,-0.0002626542616950833,0.5482166409492493,1.578642237186432,0.25815031975507735,0.013821099419146776,0.013821099419146776,0.144223103672266,0.0014038243309190423,0.0013229166390374303,-0.014765620231628418,1.0,0.009942307692307693,0.0006955769230769231,2,0.25
5,19200,-36.929553627967834,-0.3692955420166254,-36.929553627967834,-0.3692955420166254,0.0,36.929553627967834,0.3692955420166254,9.920290410518646,0.09920290030539036,0.5936705470085144,0.0234375,0.01470661551974756,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,192,-0.0011769705406331709,0.42772510945796965,1.5701777458190918,0.1970970392227173,0.04581000730395317,0.04581000730395317,0.14003482908010484,0.0012240130374270033,0.006083333119750023,0.06657135486602783,1.0,0.009927884615384616,0.0006944711538461538,2,0.25
6,22400,-3.6332401633262634,-0.036332408860325814,-3.6332401633262634,-0.036332408860325814,0.0,3.6332401633262634,0.036332408860325814,43.21660387516022,0.43216603346168997,0.516957416832447,0.0490625,0.032342700892980386,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,224,-0.0008093404114964287,0.7625274360179901,1.5583926439285278,0.3650053173303604,0.029958483204245566,0.029958483204245566,0.20127353072166443,0.0009601743779061814,0.0020520833088085054,-0.0102081298828125,1.0,0.00991346153846154,0.0006933653846153846,2,0.375
7,25600,-31.750141568481922,-0.3175014387071133,-31.750141568481922,-0.3175014387071133,0.0,31.750141568481922,0.3175014387071133,15.099702470004559,0.15099700361490248,0.551251444220543,0.024375,0.01571311993991258,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256,-0.0009499741858987499,0.2654553040862083,1.5620526790618896,0.1163148581981659,0.030394182540476322,0.030394182540476322,0.13729324489831923,0.0018394591290420489,0.0102291664108634,0.2139841914176941,1.0,0.009899038461538463,0.0006922596153846154,2,0.4375
8,28800,-11.06993149081245,-0.11069932520389557,-11.06993149081245,-0.11069932520389557,0.0,11.06993149081245,0.11069932520389557,35.77991254767403,0.3577991171181202,0.5475743362307548,0.0446875,0.02887583423542684,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,288,-0.0017233221326411474,0.7290882408618927,1.5561290860176087,0.34743905663490293,0.0447998758405447,0.0447998758405447,0.13919074088335037,0.003601322892791789,0.04276041677221656,0.08169353008270264,1.0,0.009884615384615384,0.0006911538461538461,2,0.375
9,32000,33.58577311038971,0.33585774555802345,33.58577311038971,0.33585774555802345,0.0,0.0,0.0,80.43561714887619,0.8043561878800392,0.3885172563791275,0.0734375,0.05288915183632999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,320,-0.0012210263521264864,0.8218543708324433,1.5492690920829773,0.39441457092761995,0.039353374019265176,0.039353374019265176,0.252045514434576,0.001461031870713231,0.004270833276677877,0.16263484954833984,1.0,0.009870192307692307,0.0006900480769230769,2,0.625
