iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,capture_rate
0,3200,-36.256621450185776,-0.36256619691848757,-36.256621450185776,-0.36256619691848757,0.0,36.256621450185776,0.36256619691848757,0.0,0.0,0.5869412058591843,0.0234375,0.014768978153359327,-131.89994059503078,-1.3189994059503078,-131.89994059503078,-1.3189994059503078,100.0,1.3089994151890278,0.0,0.0,131.89994059503078,0.0,32,-0.0009823295849297863,0.5494153559207916,1.608798623085022,0.2576373636722565,0.021053701266646387,0.021053701266646387,0.1537223316729069,0.0006914565483384649,0.0,-0.18188071250915527,1.0,0.01,0.0007,1,0.21875
1,6400,-63.0775071978569,-0.6307750736176968,-63.0775071978569,-0.6307750736176968,0.0,63.0775071978569,0.6307750736176968,-26.820885747671127,-0.26820887669920923,0.7426500821113586,0.0121875,0.0069936587528999965,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,-0.0011642340767139103,0.3611157894134521,1.6049939751625062,0.1633668690919876,0.03575217016041279,0.03575217016041279,0.1641853392124176,0.0007353202105150558,0.0,-0.02678656578063965,1.0,0.009985576923076923,0.0006988942307692308,1,0.125
2,9600,-38.44555541872978,-0.3844555392861366,-38.44555541872978,-0.3844555392861366,0.0,38.44555541872978,0.3844555392861366,-2.1889339685440063,-0.021889342367649056,0.6182055509090424,0.024375,0.015062981329106868,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96,-0.00108693631276644,0.5718146502971649,1.5979004383087159,0.2688874751329422,0.028244400024414064,0.028244400024414064,0.156293772906065,0.001129437925919774,0.0,-0.020827174186706543,1.0,0.009971153846153847,0.0006977884615384615,1,0.25
3,12800,-34.3358539044857,-0.3433585739135742,-34.3358539044857,-0.3433585739135742,0.0,34.3358539044857,0.3433585739135742,1.9207675457000732,0.019207623004913355,0.5771085822582245,0.024375,0.0154554989264582,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,128,-0.0014487840495809757,0.4894719123840332,1.5899231433868408,0.22745673656463622,0.04052654467523098,0.04052654467523098,0.12035178020596504,0.0008707621534995269,0.00017708333907648922,0.02394413948059082,1.0,0.00995673076923077,0.0006966826923076923,1,0.28125
4,16000,-44.51140605658293,-0.44511406391859054,-44.51140605658293,-0.44511406391859054,0.0,44.51140605658293,0.44511406391859054,-8.254784606397152,-0.08254786700010297,0.6726140707731247,0.02375,0.01419933050606357,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,160,-0.000742938210625077,0.4830143630504608,1.5872907400131226,0.22498290985822678,0.031442998349666594,0.031442998349666594,0.15002138391137124,0.0014184707506501582,0.0012395833618938923,0.024988114833831787,1.0,0.009942307692307693,0.0006955769230769231,1,0.25
5,19200,-33.638950765132904,-0.3363895706832409,-33.638950765132904,-0.3363895706832409,0.0,33.638950765132904,0.3363895706832409,2.6176706850528717,0.02617662623524669,0.6263895750045776,0.03,0.018445765062110386,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,192,-0.0006899294814987523,0.6921738386154175,1.590369665622711,0.32960798144340514,0.02595331519842148,0.02595331519842148,0.20327706634998322,0.0011537236467120237,0.0,-0.007217884063720703,1.0,0.009927884615384616,0.0006944711538461538,1,0.15625
6,22400,-31.023750457912683,-0.31023751065135,-31.023750457912683,-0.31023751065135,0.0,31.023750457912683,0.31023751065135,5.232870992273092,0.05232868626713755,0.5158625185489655,0.0215625,0.014224574944065739,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,224,-0.0008977531150448747,0.24498361051082612,1.586479938030243,0.10586654394865036,0.0244566960260272,0.0244566960260272,0.1086200624704361,0.0008585163704992738,0.0001979166641831398,0.06555342674255371,1.0,0.00991346153846154,0.0006933653846153846,1,0.28125
7,25600,-23.47951553761959,-0.23479516059160233,-23.47951553761959,-0.23479516059160233,0.0,23.47951553761959,0.23479516059160233,12.777105912566185,0.12777103632688525,0.5310451686382294,0.030625,0.020002675706320968,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256,-0.0012122464535253453,0.4807007282972336,1.580420696735382,0.22349347174167633,0.034122436121106145,0.034122436121106145,0.1827785149216652,0.0010434210769744822,0.0006874999948195182,-0.0762178897857666,1.0,0.009899038461538463,0.0006922596153846154,1,0.34375
8,28800,-6.249466359615326,-0.06249466702342033,-6.249466359615326,-0.06249466702342033,0.0,6.249466359615326,0.06249466702342033,30.00715509057045,0.30007152989506725,0.5368696728348732,0.0484375,0.03151698602436038,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,288,-0.0007441492413345685,0.8180577874183654,1.5818686604499816,0.39264858067035674,0.022377504967153072,0.022377504967153072,0.18878021836280823,0.0011080982032581233,0.0011770833574701101,-0.03160667419433594,1.0,0.009884615384615384,0.0006911538461538461,1,0.375
9,32000,12.250551372766495,0.12250551670789718,12.250551372766495,0.12250551670789718,0.0,0.0,0.0,48.50717282295227,0.48507171362638474,0.42374449044466017,0.055625,0.03906951027612219,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,320,-0.0011168356938675572,0.7651782751083374,1.5824042439460755,0.3658536672592163,0.030044311843812465,0.030044311843812465,0.18146418333053588,0.0013773562062851853,0.00042708334513008595,0.047701120376586914,1.0,0.009870192307692307,0.0006900480769230769,1,0.4375
