iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,capture_rate
0,3200,-46.84984403848648,-0.46849844232201576,-46.84984403848648,-0.46849844232201576,0.0,46.84984403848648,0.46849844232201576,0.0,0.0,0.6053734523057938,0.0146875,0.009148961557140727,-41.589556746184826,-0.41589556746184825,-41.589556746184826,-0.41589556746184825,100.0,0.405895576402545,0.0,0.0,41.589556746184826,0.0,32,-0.0015305841607430536,0.49440770745277407,1.6086230993270874,0.22958703637123107,0.032825610041618346,0.032825610041618346,0.10216828659176827,0.0008058299632466657,0.0004583333153277636,-0.0319896936416626,1.0,0.01,0.0007,2,0.1875
1,6400,-26.164748162031174,-0.26164748549461364,-26.164748162031174,-0.26164748549461364,0.0,26.164748162031174,0.26164748549461364,20.685095876455307,0.20685095682740212,0.5797724944353103,0.0328125,0.020770395810523864,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,-0.0008224320196410951,0.770959061384201,1.6042121171951294,0.3686381131410599,0.02862910944968462,0.02862910944968462,0.22371909469366075,0.0007392097593766638,2.083333383779973e-05,0.011090576648712158,1.0,0.009985576923076923,0.0006988942307692308,2,0.25
2,9600,-30.71451859176159,-0.30714521184563637,-30.71451859176159,-0.30714521184563637,0.0,30.71451859176159,0.30714521184563637,16.13532544672489,0.1613532304763794,0.5127702197432518,0.0215625,0.014253651822720042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96,-0.000853576088537622,0.31297625601291656,1.5985935926437378,0.1396947294473648,0.028925716131925582,0.028925716131925582,0.10231852605938911,0.0009748029093318424,0.0012083332985639572,0.03658980131149292,1.0,0.009971153846153847,0.0006977884615384615,2,0.28125
3,12800,-30.55693520512432,-0.3055693628638983,-30.55693520512432,-0.3055693628638983,0.0,30.55693520512432,0.3055693628638983,16.292908833362162,0.16292907945811747,0.5799443691968917,0.0284375,0.017999051456764385,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,128,-0.0013221640628374941,0.4842072308063507,1.5895872235298156,0.2249543622136116,0.03555799946188927,0.03555799946188927,0.15835705995559693,0.0017494048723167837,0.00078125,0.05499696731567383,1.0,0.00995673076923077,0.0006966826923076923,2,0.375
4,16000,-17.01561465859413,-0.17015614330768586,-17.01561465859413,-0.17015614330768586,0.0,17.01561465859413,0.17015614330768586,29.83422937989235,0.2983422990143299,0.5570311516523361,0.0396875,0.025489213852839906,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,160,-0.0008976939523417827,0.707237845659256,1.5662273168563843,0.3371493101119995,0.029957637004554272,0.029957637004554272,0.17999546229839325,0.0021541733360212626,0.006677083275280893,-0.04409027099609375,1.0,0.009942307692307693,0.0006955769230769231,2,0.34375
5,19200,-30.089071549475193,-0.30089071981608867,-30.089071549475193,-0.30089071981608867,0.0,30.089071549475193,0.30089071981608867,16.760772489011288,0.1676077225059271,0.5690157243609428,0.0278125,0.017726081114533113,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,192,-0.0011918916709643401,0.4846080094575882,1.5359124302864076,0.2258637487888336,0.028946210257709028,0.028946210257709028,0.16792262569069863,0.0015913834096868335,0.005343749839812517,0.0006904006004333496,1.0,0.009927884615384616,0.0006944711538461538,2,0.3125
6,22400,-16.806859403848648,-0.16806860320270062,-16.806859403848648,-0.16806860320270062,0.0,16.806859403848648,0.16806860320270062,30.042984634637833,0.30042983911931515,0.5205686163902282,0.03625,0.023839765998890674,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,224,-0.0004555937622110928,0.46741963028907774,1.5099520564079285,0.21828536689281464,0.021973497793078424,0.021973497793078424,0.12466226816177368,0.0006766596259700296,0.0,0.107147216796875,1.0,0.00991346153846154,0.0006933653846153846,2,0.40625
7,25600,-33.50867706537247,-0.33508676894009115,-33.50867706537247,-0.33508676894009115,0.0,33.50867706537247,0.33508676894009115,13.341166973114014,0.1334116733819246,0.5563367754220963,0.023125,0.014858609245244004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256,-0.001953220854067084,0.27776811420917513,1.5281590223312378,0.12180353179574013,0.05252925157546997,0.05252925157546997,0.14303155839443207,0.0032862062529607945,0.040583332814276216,0.17593282461166382,1.0,0.009899038461538463,0.0006922596153846154,2,0.40625
8,28800,2.4760570526123047,0.024760544523596762,2.4760570526123047,0.024760544523596762,0.0,0.0,0.0,49.325901091098785,0.49325898684561253,0.5464894625544549,0.058125,0.03758512515435475,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,288,-0.0018344116979666758,0.9333237648010254,1.5131410479545593,0.4498706489801407,0.050661441311240195,0.050661441311240195,0.19777390658855437,0.002604973188136324,0.015447916439734399,0.12305444478988647,1.0,0.009884615384615384,0.0006911538461538461,2,0.40625
9,32000,39.575040116906166,0.39575044743716714,39.575040116906166,0.39575044743716714,0.0,0.0,0.0,86.42488415539265,0.8642488897591829,0.3817495593428612,0.07875,0.05699296190653557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,320,-0.001199887072648087,0.6461310625076294,1.5008009195327758,0.3070524513721466,0.05367723703384399,0.05367723703384399,0.24083117172122,0.0036512302147463115,0.037541667744517324,0.37394148111343384,1.0,0.009870192307692307,0.0006900480769230769,2,0.6875
