[setup] Required Python imports are available.
[setup] Required Python imports are available.
=== qmix_pcp_full task 33/70: attention seed3 (git 5e3950a) ===
Run dir: runs/qmix_pcp_full_20260627_165504/attention/seed3  Start: Sat Jun 27 17:04:15 EDT 2026
Sat Jun 27 17:04:15 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.105.08             Driver Version: 580.105.08     CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  Tesla V100-PCIE-32GB           Off |   00000000:D8:00.0 Off |                    0 |
| N/A   31C    P0             37W /  250W |       0MiB /  32768MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[env] kind=pcp name=pcp n_agents=5 obs_dim=5 action_dim=5 state_dim=13 num_envs=32
[train] QMIX start: total_iters=62500 B=32 device=cuda:0 seed=3 warmup=5000 batch=256 target_update(updates)=200 render=off
step=   20000 ep_ret=-86.942 eval_ret=-91.588 pursuer_target_distance=6.173 capture=0.000 cap=0.000 td_loss=1.6731 q_tot=+10.996 tgt=+10.997 gnorm=108.05 w_min=3.73e-09 eps=0.621 buf=20000 upd=469 seed=3
step=   40000 ep_ret=-90.629 eval_ret=-112.167 pursuer_target_distance=6.850 capture=0.000 cap=0.000 td_loss=0.1117 q_tot=+10.738 tgt=+10.733 gnorm=29.94 w_min=5.59e-09 eps=0.241 buf=40000 upd=1094 seed=3
step=   60000 ep_ret=-81.648 eval_ret=-115.664 pursuer_target_distance=6.843 capture=0.000 cap=0.005 td_loss=0.1425 q_tot=+11.643 tgt=+11.637 gnorm=37.91 w_min=1.49e-08 eps=0.050 buf=60000 upd=1719 seed=3
step=   80000 ep_ret=-83.605 eval_ret=-90.247 pursuer_target_distance=6.851 capture=0.001 cap=0.013 td_loss=0.1874 q_tot=+11.280 tgt=+11.275 gnorm=44.94 w_min=0.00e+00 eps=0.050 buf=80000 upd=2344 seed=3
step=  100000 ep_ret=-81.254 eval_ret=-74.707 pursuer_target_distance=6.003 capture=0.001 cap=0.010 td_loss=0.2622 q_tot=+10.049 tgt=+10.045 gnorm=52.99 w_min=3.35e-08 eps=0.050 buf=100000 upd=2969 seed=3
step=  120000 ep_ret=-75.756 eval_ret=-91.120 pursuer_target_distance=5.639 capture=0.001 cap=0.005 td_loss=0.2691 q_tot=+9.096 tgt=+9.091 gnorm=54.52 w_min=1.86e-08 eps=0.050 buf=100000 upd=3594 seed=3
step=  140000 ep_ret=-55.538 eval_ret=-54.399 pursuer_target_distance=5.234 capture=0.001 cap=0.010 td_loss=0.3083 q_tot=+8.678 tgt=+8.675 gnorm=59.94 w_min=2.61e-08 eps=0.050 buf=100000 upd=4219 seed=3
step=  160000 ep_ret=-51.717 eval_ret=-21.578 pursuer_target_distance=4.374 capture=0.001 cap=0.036 td_loss=0.3304 q_tot=+7.482 tgt=+7.480 gnorm=60.31 w_min=4.47e-08 eps=0.050 buf=100000 upd=4844 seed=3
step=  180000 ep_ret=-48.488 eval_ret=-44.849 pursuer_target_distance=4.240 capture=0.003 cap=0.031 td_loss=0.3668 q_tot=+6.737 tgt=+6.732 gnorm=62.86 w_min=1.49e-08 eps=0.050 buf=100000 upd=5469 seed=3
step=  200000 ep_ret=-44.983 eval_ret=-5.590 pursuer_target_distance=3.671 capture=0.003 cap=0.036 td_loss=0.4145 q_tot=+6.204 tgt=+6.200 gnorm=62.09 w_min=7.08e-08 eps=0.050 buf=100000 upd=6094 seed=3
step=  220000 ep_ret=-25.797 eval_ret=-33.725 pursuer_target_distance=3.058 capture=0.003 cap=0.031 td_loss=0.4784 q_tot=+6.210 tgt=+6.208 gnorm=67.72 w_min=4.47e-08 eps=0.050 buf=100000 upd=6719 seed=3
