[setup] Required Python imports are available.
[setup] Required Python imports are available.
=== qmix_pcp_full task 38/70: attention seed8 (git 5e3950a) ===
Run dir: runs/qmix_pcp_full_20260627_165504/attention/seed8  Start: Sat Jun 27 17:10:48 EDT 2026
Sat Jun 27 17:10:48 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.105.08             Driver Version: 580.105.08     CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  Tesla V100-PCIE-32GB           Off |   00000000:3B:00.0 Off |                    0 |
| N/A   28C    P0             34W /  250W |       0MiB /  32768MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[env] kind=pcp name=pcp n_agents=5 obs_dim=5 action_dim=5 state_dim=13 num_envs=32
[train] QMIX start: total_iters=62500 B=32 device=cuda:0 seed=8 warmup=5000 batch=256 target_update(updates)=200 render=off
step=   20000 ep_ret=-82.404 eval_ret=-71.793 pursuer_target_distance=6.384 capture=0.001 cap=0.010 td_loss=1.4593 q_tot=+11.020 tgt=+10.992 gnorm=108.54 w_min=4.66e-09 eps=0.621 buf=20000 upd=469 seed=8
step=   40000 ep_ret=-84.438 eval_ret=-95.850 pursuer_target_distance=7.307 capture=0.000 cap=0.000 td_loss=0.1506 q_tot=+11.306 tgt=+11.299 gnorm=32.36 w_min=0.00e+00 eps=0.241 buf=40000 upd=1094 seed=8
step=   60000 ep_ret=-80.490 eval_ret=-65.131 pursuer_target_distance=7.269 capture=0.001 cap=0.005 td_loss=0.1736 q_tot=+10.991 tgt=+10.986 gnorm=40.31 w_min=2.36e-08 eps=0.050 buf=60000 upd=1719 seed=8
step=   80000 ep_ret=-82.019 eval_ret=-74.864 pursuer_target_distance=6.268 capture=0.001 cap=0.009 td_loss=0.2404 q_tot=+9.655 tgt=+9.651 gnorm=51.65 w_min=1.12e-08 eps=0.050 buf=80000 upd=2344 seed=8
step=  100000 ep_ret=-80.169 eval_ret=-67.354 pursuer_target_distance=6.182 capture=0.000 cap=0.000 td_loss=0.2611 q_tot=+7.690 tgt=+7.684 gnorm=52.64 w_min=1.86e-09 eps=0.050 buf=100000 upd=2969 seed=8
step=  120000 ep_ret=-58.077 eval_ret=-48.399 pursuer_target_distance=5.316 capture=0.001 cap=0.010 td_loss=0.2846 q_tot=+6.348 tgt=+6.342 gnorm=54.12 w_min=2.33e-09 eps=0.050 buf=100000 upd=3594 seed=8
step=  140000 ep_ret=-68.295 eval_ret=-37.556 pursuer_target_distance=5.254 capture=0.002 cap=0.026 td_loss=0.2959 q_tot=+5.295 tgt=+5.289 gnorm=57.75 w_min=2.61e-08 eps=0.050 buf=100000 upd=4219 seed=8
step=  160000 ep_ret=-53.198 eval_ret=-32.662 pursuer_target_distance=4.586 capture=0.002 cap=0.013 td_loss=0.3672 q_tot=+4.058 tgt=+4.055 gnorm=63.98 w_min=1.12e-08 eps=0.050 buf=100000 upd=4844 seed=8
step=  180000 ep_ret=-54.524 eval_ret=-40.360 pursuer_target_distance=3.820 capture=0.001 cap=0.010 td_loss=0.3873 q_tot=+3.050 tgt=+3.048 gnorm=62.58 w_min=1.86e-09 eps=0.050 buf=100000 upd=5469 seed=8
step=  200000 ep_ret=-24.473 eval_ret=-37.478 pursuer_target_distance=3.462 capture=0.003 cap=0.026 td_loss=0.4326 q_tot=+2.841 tgt=+2.838 gnorm=67.84 w_min=2.79e-09 eps=0.050 buf=100000 upd=6094 seed=8
step=  220000 ep_ret=-48.875 eval_ret=-37.047 pursuer_target_distance=3.414 capture=0.003 cap=0.031 td_loss=0.5398 q_tot=+2.966 tgt=+2.967 gnorm=76.99 w_min=2.24e-08 eps=0.050 buf=100000 upd=6719 seed=8
step=  240000 ep_ret=-22.780 eval_ret=-81.158 pursuer_target_distance=3.291 capture=0.003 cap=0.054 td_loss=0.6033 q_tot=+3.351 tgt=+3.349 gnorm=79.68 w_min=0.00e+00 eps=0.050 buf=100000 upd=7344 seed=8
step=  260000 ep_ret=-27.970 eval_ret=-37.015 pursuer_target_distance=3.155 capture=0.005 cap=0.031 td_loss=0.6621 q_tot=+3.936 tgt=+3.935 gnorm=83.68 w_min=2.42e-08 eps=0.050 buf=100000 upd=7969 seed=8
step=  280000 ep_ret=-36.000 eval_ret=-41.468 pursuer_target_distance=3.262 capture=0.006 cap=0.026 td_loss=0.7499 q_tot=+4.790 tgt=+4.788 gnorm=90.21 w_min=1.49e-08 eps=0.050 buf=100000 upd=8594 seed=8
step=  300000 ep_ret=-31.204 eval_ret=-36.044 pursuer_target_distance=2.742 capture=0.010 cap=0.062 td_loss=0.8965 q_tot=+5.355 tgt=+5.352 gnorm=106.45 w_min=2.24e-08 eps=0.050 buf=100000 upd=9219 seed=8
