[setup] Required Python imports are available.
[setup] Required Python imports are available.
=== qmix_pcp_full task 53/70: graph seed3 (git 5e3950a) ===
Run dir: runs/qmix_pcp_full_20260627_165504/graph/seed3  Start: Sat Jun 27 17:16:13 EDT 2026
Sat Jun 27 17:16:13 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.105.08             Driver Version: 580.105.08     CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  Tesla V100-PCIE-32GB           Off |   00000000:D8:00.0 Off |                    0 |
| N/A   35C    P0             39W /  250W |       0MiB /  32768MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[env] kind=pcp name=pcp n_agents=5 obs_dim=5 action_dim=5 state_dim=13 num_envs=32
[train] QMIX start: total_iters=62500 B=32 device=cuda:0 seed=3 warmup=5000 batch=256 target_update(updates)=200 render=off
step=   20000 ep_ret=-86.631 eval_ret=-91.408 pursuer_target_distance=6.164 capture=0.000 cap=0.005 td_loss=0.6982 q_tot=+12.872 tgt=+12.863 gnorm=68.61 w_min=4.66e-10 eps=0.621 buf=20000 upd=469 seed=3
step=   40000 ep_ret=-87.615 eval_ret=-101.724 pursuer_target_distance=6.856 capture=0.000 cap=0.000 td_loss=0.1109 q_tot=+13.892 tgt=+13.885 gnorm=30.95 w_min=9.31e-09 eps=0.241 buf=40000 upd=1094 seed=3
step=   60000 ep_ret=-77.594 eval_ret=-74.708 pursuer_target_distance=7.443 capture=0.000 cap=0.010 td_loss=0.1516 q_tot=+13.642 tgt=+13.635 gnorm=39.72 w_min=1.72e-08 eps=0.050 buf=60000 upd=1719 seed=3
step=   80000 ep_ret=-69.411 eval_ret=-101.208 pursuer_target_distance=6.728 capture=0.001 cap=0.004 td_loss=0.1737 q_tot=+12.651 tgt=+12.646 gnorm=44.30 w_min=1.30e-08 eps=0.050 buf=80000 upd=2344 seed=3
step=  100000 ep_ret=-72.853 eval_ret=-59.309 pursuer_target_distance=5.749 capture=0.000 cap=0.005 td_loss=0.1808 q_tot=+10.933 tgt=+10.928 gnorm=45.01 w_min=1.86e-09 eps=0.050 buf=100000 upd=2969 seed=3
step=  120000 ep_ret=-71.578 eval_ret=-78.373 pursuer_target_distance=5.188 capture=0.001 cap=0.016 td_loss=0.2174 q_tot=+9.761 tgt=+9.755 gnorm=50.14 w_min=1.49e-08 eps=0.050 buf=100000 upd=3594 seed=3
step=  140000 ep_ret=-48.395 eval_ret=-35.310 pursuer_target_distance=4.738 capture=0.002 cap=0.021 td_loss=0.2778 q_tot=+8.914 tgt=+8.910 gnorm=57.70 w_min=5.59e-09 eps=0.050 buf=100000 upd=4219 seed=3
step=  160000 ep_ret=-32.503 eval_ret=-64.597 pursuer_target_distance=3.858 capture=0.003 cap=0.031 td_loss=0.3454 q_tot=+8.156 tgt=+8.152 gnorm=63.06 w_min=1.02e-08 eps=0.050 buf=100000 upd=4844 seed=3
step=  180000 ep_ret=-43.960 eval_ret=-34.592 pursuer_target_distance=4.051 capture=0.000 cap=0.005 td_loss=0.4038 q_tot=+7.485 tgt=+7.483 gnorm=67.89 w_min=6.52e-09 eps=0.050 buf=100000 upd=5469 seed=3
step=  200000 ep_ret=-25.017 eval_ret=-49.782 pursuer_target_distance=3.320 capture=0.006 cap=0.062 td_loss=0.4694 q_tot=+7.375 tgt=+7.374 gnorm=72.09 w_min=4.47e-08 eps=0.050 buf=100000 upd=6094 seed=3
step=  220000 ep_ret=-28.710 eval_ret=-48.209 pursuer_target_distance=3.043 capture=0.003 cap=0.031 td_loss=0.6027 q_tot=+7.705 tgt=+7.704 gnorm=83.31 w_min=7.45e-09 eps=0.050 buf=100000 upd=6719 seed=3
step=  240000 ep_ret=-31.739 eval_ret=-30.899 pursuer_target_distance=3.064 capture=0.004 cap=0.036 td_loss=0.7034 q_tot=+7.961 tgt=+7.957 gnorm=89.36 w_min=2.24e-08 eps=0.050 buf=100000 upd=7344 seed=3
step=  260000 ep_ret=-25.530 eval_ret=-41.410 pursuer_target_distance=2.979 capture=0.005 cap=0.031 td_loss=0.7467 q_tot=+8.316 tgt=+8.315 gnorm=89.62 w_min=0.00e+00 eps=0.050 buf=100000 upd=7969 seed=3
step=  280000 ep_ret=-32.872 eval_ret=-30.435 pursuer_target_distance=3.060 capture=0.004 cap=0.036 td_loss=0.7916 q_tot=+8.695 tgt=+8.693 gnorm=91.86 w_min=1.12e-08 eps=0.050 buf=100000 upd=8594 seed=3
step=  300000 ep_ret=-42.419 eval_ret=-31.131 pursuer_target_distance=3.191 capture=0.008 cap=0.047 td_loss=0.9820 q_tot=+8.606 tgt=+8.604 gnorm=104.70 w_min=2.24e-08 eps=0.050 buf=100000 upd=9219 seed=3
step=  320000 ep_ret=-34.762 eval_ret=-37.507 pursuer_target_distance=3.151 capture=0.001 cap=0.018 td_loss=0.9482 q_tot=+8.246 tgt=+8.244 gnorm=109.00 w_min=1.49e-08 eps=0.050 buf=100000 upd=9844 seed=3
step=  340000 ep_ret=-36.487 eval_ret=-34.085 pursuer_target_distance=3.145 capture=0.004 cap=0.021 td_loss=0.9121 q_tot=+8.161 tgt=+8.160 gnorm=110.24 w_min=2.98e-08 eps=0.050 buf=100000 upd=10469 seed=3
step=  360000 ep_ret=-52.741 eval_ret=-41.573 pursuer_target_distance=3.452 capture=0.007 cap=0.042 td_loss=1.0587 q_tot=+8.555 tgt=+8.549 gnorm=130.81 w_min=4.84e-08 eps=0.050 buf=100000 upd=11094 seed=3
step=  380000 ep_ret=-38.157 eval_ret=-36.893 pursuer_target_distance=3.071 capture=0.003 cap=0.031 td_loss=1.2061 q_tot=+8.384 tgt=+8.383 gnorm=139.44 w_min=1.49e-08 eps=0.050 buf=100000 upd=11719 seed=3
step=  400000 ep_ret=-32.391 eval_ret=+8.472 pursuer_target_distance=3.110 capture=0.002 cap=0.018 td_loss=0.9847 q_tot=+7.975 tgt=+7.974 gnorm=122.33 w_min=3.73e-08 eps=0.050 buf=100000 upd=12344 seed=3
step=  420000 ep_ret=-26.874 eval_ret=-44.778 pursuer_target_distance=3.283 capture=0.008 cap=0.062 td_loss=1.0115 q_tot=+7.793 tgt=+7.793 gnorm=123.71 w_min=8.94e-08 eps=0.050 buf=100000 upd=12969 seed=3
step=  440000 ep_ret=-27.395 eval_ret=-58.239 pursuer_target_distance=3.126 capture=0.008 cap=0.031 td_loss=1.2080 q_tot=+8.527 tgt=+8.522 gnorm=134.81 w_min=3.03e-08 eps=0.050 buf=100000 upd=13594 seed=3
step=  460000 ep_ret=-23.324 eval_ret=-37.470 pursuer_target_distance=2.896 capture=0.009 cap=0.036 td_loss=1.2105 q_tot=+8.506 tgt=+8.505 gnorm=134.47 w_min=1.49e-08 eps=0.050 buf=100000 upd=14219 seed=3
step=  480000 ep_ret=-37.498 eval_ret=-36.653 pursuer_target_distance=2.917 capture=0.003 cap=0.045 td_loss=1.2882 q_tot=+9.732 tgt=+9.727 gnorm=138.50 w_min=2.24e-08 eps=0.050 buf=100000 upd=14844 seed=3
step=  500000 ep_ret=-35.239 eval_ret=-35.800 pursuer_target_distance=2.891 capture=0.004 cap=0.036 td_loss=1.2931 q_tot=+10.570 tgt=+10.569 gnorm=145.11 w_min=3.73e-08 eps=0.050 buf=100000 upd=15469 seed=3
