[setup] Required Python imports are available.
[setup] Required Python imports are available.
=== qmix_pcp_full task 68/70: graph_zm seed8 (git 5e3950a) ===
Run dir: runs/qmix_pcp_full_20260627_165504/graph_zm/seed8  Start: Sat Jun 27 17:21:15 EDT 2026
Sat Jun 27 17:21:15 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.105.08             Driver Version: 580.105.08     CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  Tesla V100-PCIE-32GB           Off |   00000000:3B:00.0 Off |                    0 |
| N/A   28C    P0             37W /  250W |       0MiB /  32768MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[env] kind=pcp name=pcp n_agents=5 obs_dim=5 action_dim=5 state_dim=13 num_envs=32
[train] QMIX start: total_iters=62500 B=32 device=cuda:0 seed=8 warmup=5000 batch=256 target_update(updates)=200 render=off
step=   20000 ep_ret=-78.861 eval_ret=-72.453 pursuer_target_distance=6.374 capture=0.001 cap=0.005 td_loss=0.4013 q_tot=+12.740 tgt=+12.738 gnorm=60.24 w_min=1.86e-09 eps=0.621 buf=20000 upd=469 seed=8
step=   40000 ep_ret=-84.573 eval_ret=-86.037 pursuer_target_distance=7.021 capture=0.000 cap=0.000 td_loss=0.1658 q_tot=+13.293 tgt=+13.286 gnorm=37.89 w_min=3.73e-09 eps=0.241 buf=40000 upd=1094 seed=8
step=   60000 ep_ret=-80.354 eval_ret=-58.377 pursuer_target_distance=7.106 capture=0.000 cap=0.000 td_loss=0.1899 q_tot=+13.571 tgt=+13.566 gnorm=45.82 w_min=1.86e-09 eps=0.050 buf=60000 upd=1719 seed=8
step=   80000 ep_ret=-74.884 eval_ret=-68.342 pursuer_target_distance=5.949 capture=0.001 cap=0.004 td_loss=0.2045 q_tot=+12.833 tgt=+12.829 gnorm=49.38 w_min=0.00e+00 eps=0.050 buf=80000 upd=2344 seed=8
step=  100000 ep_ret=-71.583 eval_ret=-64.638 pursuer_target_distance=5.578 capture=0.001 cap=0.010 td_loss=0.2227 q_tot=+11.200 tgt=+11.194 gnorm=49.63 w_min=2.51e-08 eps=0.050 buf=100000 upd=2969 seed=8
step=  120000 ep_ret=-51.928 eval_ret=-46.456 pursuer_target_distance=4.544 capture=0.000 cap=0.000 td_loss=0.2598 q_tot=+10.073 tgt=+10.068 gnorm=53.94 w_min=6.32e-08 eps=0.050 buf=100000 upd=3594 seed=8
step=  140000 ep_ret=-40.660 eval_ret=-50.722 pursuer_target_distance=4.004 capture=0.002 cap=0.021 td_loss=0.2949 q_tot=+9.685 tgt=+9.681 gnorm=58.60 w_min=3.35e-08 eps=0.050 buf=100000 upd=4219 seed=8
step=  160000 ep_ret=-44.104 eval_ret=-65.956 pursuer_target_distance=3.704 capture=0.005 cap=0.031 td_loss=0.4090 q_tot=+9.112 tgt=+9.111 gnorm=68.07 w_min=6.52e-09 eps=0.050 buf=100000 upd=4844 seed=8
step=  180000 ep_ret=-45.541 eval_ret=-69.727 pursuer_target_distance=3.380 capture=0.001 cap=0.010 td_loss=0.4948 q_tot=+8.599 tgt=+8.599 gnorm=75.94 w_min=7.45e-09 eps=0.050 buf=100000 upd=5469 seed=8
step=  200000 ep_ret=-17.352 eval_ret=-68.808 pursuer_target_distance=3.020 capture=0.004 cap=0.026 td_loss=0.5179 q_tot=+9.379 tgt=+9.376 gnorm=80.00 w_min=1.49e-08 eps=0.050 buf=100000 upd=6094 seed=8
step=  220000 ep_ret=-43.169 eval_ret=-50.388 pursuer_target_distance=3.086 capture=0.006 cap=0.042 td_loss=0.6204 q_tot=+9.719 tgt=+9.719 gnorm=88.03 w_min=3.54e-08 eps=0.050 buf=100000 upd=6719 seed=8
