[setup] Required Python imports are available.
[setup] Required Python imports are available.
=== Job info ===
Job       : 637677  array=20
Node      : evc13
Submit    : /lustre/fs1/home/ak565492/gnn_experiments
Repo      : /lustre/fs1/home/ak565492/gnn_experiments
Git rev   : ed5fa1b
Python    : /home/ak565492/expenv/bin/python
Python 3.11.4
PyYAML  : 6.0.3
NumPy   : 2.3.5
Torch   : 2.5.1+cu121 cuda_available=True cuda=12.1
CUDA_VIS  : 0
Threads   : OMP=4 MKL=4 OPENBLAS=1
Task      : 20/60
Comm      : broadcast
Alpha     : 0.25
Seed      : 2
Run label : broadcast_alpha0p25_seed2
Run dir   : runs/pursuit_20260608_010951/alpha/broadcast/alpha0p25/seed2
Config    : /tmp/637656_20_broadcast_alpha0p25_seed2.yaml
Start     : Mon Jun  8 01:10:08 EDT 2026
================
Mon Jun  8 01:10:08 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.105.08             Driver Version: 580.105.08     CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  Tesla V100-PCIE-32GB           Off |   00000000:D8:00.0 Off |                    0 |
| N/A   27C    P0             26W /  250W |       5MiB /  32768MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|    0   N/A  N/A          359429      G   /usr/libexec/Xorg                         4MiB |
+-----------------------------------------------------------------------------------------+
[env] kind=pursuit name=pursuit n_agents=10 obs_dim=5 action_dim=5 state_dim=23 num_envs=32
[train] Starting: total_iters=625 T=100 B=32 device=cuda:0 seed=2 render=off
iter=   0 step=   3200 ep_ret=-831.886 opt_ret=-831.886 step_rew=-8.3189 opt_step=-8.3189 gap0=831.886 dret=+0.000 eval_ret=-541.761 pursuer_target_distance=4.459 capture=0.000 score=0.000 pol=-0.0009 val=0.6376 ent=1.6080 tot=+0.3018 agnorm=0.019 cgnorm=0.208 kl=0.0015 clipf=0.001 ev=-0.416 r0=1.0000 entcoef=1.00e-02 lr=7.0e-04 seed=2
iter=   1 step=   6400 ep_ret=-850.809 opt_ret=-850.809 step_rew=-8.5081 opt_step=-8.5081 gap0=850.809 dret=-18.923 eval_ret=n/a pursuer_target_distance=4.613 capture=0.000 score=0.000 pol=-0.0007 val=0.3854 ent=1.6006 tot=+0.1760 agnorm=0.020 cgnorm=0.251 kl=0.0013 clipf=0.000 ev=+0.170 r0=1.0000 entcoef=9.99e-03 lr=7.0e-04 seed=2
iter=   2 step=   9600 ep_ret=-907.702 opt_ret=-907.702 step_rew=-9.0770 opt_step=-9.0770 gap0=907.702 dret=-75.816 eval_ret=n/a pursuer_target_distance=4.785 capture=0.000 score=0.000 pol=-0.0011 val=0.5178 ent=1.5894 tot=+0.2420 agnorm=0.044 cgnorm=0.313 kl=0.0021 clipf=0.015 ev=+0.343 r0=1.0000 entcoef=9.97e-03 lr=7.0e-04 seed=2
iter=   3 step=  12800 ep_ret=-826.372 opt_ret=-826.372 step_rew=-8.2637 opt_step=-8.2637 gap0=826.372 dret=+5.514 eval_ret=n/a pursuer_target_distance=3.818 capture=0.000 score=0.000 pol=-0.0012 val=0.3725 ent=1.5830 tot=+0.1693 agnorm=0.042 cgnorm=0.274 kl=0.0034 clipf=0.026 ev=+0.527 r0=1.0000 entcoef=9.96e-03 lr=7.0e-04 seed=2
iter=   4 step=  16000 ep_ret=-816.894 opt_ret=-816.894 step_rew=-8.1689 opt_step=-8.1689 gap0=816.894 dret=+14.992 eval_ret=n/a pursuer_target_distance=4.709 capture=0.000 score=0.000 pol=-0.0005 val=0.3181 ent=1.5800 tot=+0.1429 agnorm=0.017 cgnorm=0.259 kl=0.0009 clipf=0.000 ev=+0.597 r0=1.0000 entcoef=9.94e-03 lr=7.0e-04 seed=2
iter=   5 step=  19200 ep_ret=-788.433 opt_ret=-788.433 step_rew=-7.8843 opt_step=-7.8843 gap0=788.433 dret=+43.453 eval_ret=n/a pursuer_target_distance=3.892 capture=0.000 score=0.000 pol=-0.0004 val=0.2664 ent=1.5799 tot=+0.1171 agnorm=0.020 cgnorm=0.243 kl=0.0005 clipf=0.000 ev=+0.712 r0=1.0000 entcoef=9.93e-03 lr=6.9e-04 seed=2
iter=   6 step=  22400 ep_ret=-789.476 opt_ret=-789.476 step_rew=-7.8948 opt_step=-7.8948 gap0=789.476 dret=+42.411 eval_ret=n/a pursuer_target_distance=3.895 capture=0.000 score=0.000 pol=-0.0009 val=0.2698 ent=1.5830 tot=+0.1183 agnorm=0.032 cgnorm=0.269 kl=0.0016 clipf=0.005 ev=+0.582 r0=1.0000 entcoef=9.91e-03 lr=6.9e-04 seed=2
iter=   7 step=  25600 ep_ret=-800.048 opt_ret=-800.048 step_rew=-8.0005 opt_step=-8.0005 gap0=800.048 dret=+31.838 eval_ret=n/a pursuer_target_distance=3.510 capture=0.000 score=0.000 pol=-0.0008 val=0.2416 ent=1.5851 tot=+0.1043 agnorm=0.031 cgnorm=0.251 kl=0.0021 clipf=0.007 ev=+0.652 r0=1.0000 entcoef=9.90e-03 lr=6.9e-04 seed=2
iter=   8 step=  28800 ep_ret=-793.614 opt_ret=-793.614 step_rew=-7.9361 opt_step=-7.9361 gap0=793.614 dret=+38.272 eval_ret=n/a pursuer_target_distance=3.657 capture=0.000 score=0.000 pol=-0.0006 val=0.2547 ent=1.5866 tot=+0.1110 agnorm=0.033 cgnorm=0.253 kl=0.0020 clipf=0.013 ev=+0.554 r0=1.0000 entcoef=9.88e-03 lr=6.9e-04 seed=2
iter=   9 step=  32000 ep_ret=-747.199 opt_ret=-747.199 step_rew=-7.4720 opt_step=-7.4720 gap0=747.199 dret=+84.687 eval_ret=n/a pursuer_target_distance=3.229 capture=0.000 score=0.000 pol=-0.0007 val=0.1953 ent=1.5850 tot=+0.0813 agnorm=0.029 cgnorm=0.253 kl=0.0015 clipf=0.006 ev=+0.669 r0=1.0000 entcoef=9.87e-03 lr=6.9e-04 seed=2
iter=  10 step=  35200 ep_ret=-806.633 opt_ret=-806.633 step_rew=-8.0663 opt_step=-8.0663 gap0=806.633 dret=+25.253 eval_ret=n/a pursuer_target_distance=4.039 capture=0.000 score=0.000 pol=-0.0011 val=0.2747 ent=1.5841 tot=+0.1206 agnorm=0.026 cgnorm=0.275 kl=0.0020 clipf=0.006 ev=+0.644 r0=1.0000 entcoef=9.86e-03 lr=6.9e-04 seed=2
iter=  11 step=  38400 ep_ret=-809.411 opt_ret=-809.411 step_rew=-8.0941 opt_step=-8.0941 gap0=809.411 dret=+22.476 eval_ret=n/a pursuer_target_distance=3.879 capture=0.000 score=0.000 pol=-0.0009 val=0.2696 ent=1.5798 tot=+0.1183 agnorm=0.024 cgnorm=0.280 kl=0.0015 clipf=0.001 ev=+0.412 r0=1.0000 entcoef=9.84e-03 lr=6.9e-04 seed=2
iter=  12 step=  41600 ep_ret=-970.133 opt_ret=-970.133 step_rew=-9.7013 opt_step=-9.7013 gap0=970.133 dret=-138.247 eval_ret=n/a pursuer_target_distance=5.431 capture=0.000 score=0.000 pol=-0.0009 val=0.4053 ent=1.5672 tot=+0.1863 agnorm=0.027 cgnorm=0.322 kl=0.0018 clipf=0.006 ev=+0.504 r0=1.0000 entcoef=9.83e-03 lr=6.9e-04 seed=2
iter=  13 step=  44800 ep_ret=-841.136 opt_ret=-841.136 step_rew=-8.4114 opt_step=-8.4114 gap0=841.136 dret=-9.249 eval_ret=n/a pursuer_target_distance=3.738 capture=0.000 score=0.000 pol=-0.0007 val=0.2314 ent=1.5576 tot=+0.0997 agnorm=0.042 cgnorm=0.262 kl=0.0018 clipf=0.011 ev=+0.561 r0=1.0000 entcoef=9.81e-03 lr=6.9e-04 seed=2
iter=  14 step=  48000 ep_ret=-892.947 opt_ret=-892.947 step_rew=-8.9295 opt_step=-8.9295 gap0=892.947 dret=-61.060 eval_ret=n/a pursuer_target_distance=4.855 capture=0.000 score=0.000 pol=-0.0009 val=0.2758 ent=1.5675 tot=+0.1217 agnorm=0.035 cgnorm=0.271 kl=0.0019 clipf=0.008 ev=+0.622 r0=1.0000 entcoef=9.80e-03 lr=6.8e-04 seed=2
iter=  15 step=  51200 ep_ret=-833.310 opt_ret=-833.310 step_rew=-8.3331 opt_step=-8.3331 gap0=833.310 dret=-1.423 eval_ret=n/a pursuer_target_distance=4.033 capture=0.000 score=0.000 pol=-0.0010 val=0.2234 ent=1.5689 tot=+0.0954 agnorm=0.026 cgnorm=0.277 kl=0.0015 clipf=0.002 ev=+0.636 r0=1.0000 entcoef=9.78e-03 lr=6.8e-04 seed=2
iter=  16 step=  54400 ep_ret=-825.228 opt_ret=-825.228 step_rew=-8.2523 opt_step=-8.2523 gap0=825.228 dret=+6.658 eval_ret=n/a pursuer_target_distance=3.936 capture=0.000 score=0.000 pol=-0.0009 val=0.1571 ent=1.5531 tot=+0.0625 agnorm=0.036 cgnorm=0.243 kl=0.0023 clipf=0.015 ev=+0.812 r0=1.0000 entcoef=9.77e-03 lr=6.8e-04 seed=2
iter=  17 step=  57600 ep_ret=-771.413 opt_ret=-771.413 step_rew=-7.7141 opt_step=-7.7141 gap0=771.413 dret=+60.473 eval_ret=n/a pursuer_target_distance=3.772 capture=0.000 score=0.000 pol=-0.0010 val=0.1210 ent=1.5555 tot=+0.0444 agnorm=0.042 cgnorm=0.225 kl=0.0021 clipf=0.014 ev=+0.815 r0=1.0000 entcoef=9.75e-03 lr=6.8e-04 seed=2
iter=  18 step=  60800 ep_ret=-788.532 opt_ret=-788.532 step_rew=-7.8853 opt_step=-7.8853 gap0=788.532 dret=+43.355 eval_ret=n/a pursuer_target_distance=3.275 capture=0.000 score=0.000 pol=-0.0004 val=0.1128 ent=1.5514 tot=+0.0409 agnorm=0.027 cgnorm=0.225 kl=0.0009 clipf=0.005 ev=+0.779 r0=1.0000 entcoef=9.74e-03 lr=6.8e-04 seed=2
iter=  19 step=  64000 ep_ret=-771.091 opt_ret=-771.091 step_rew=-7.7109 opt_step=-7.7109 gap0=771.091 dret=+60.795 eval_ret=n/a pursuer_target_distance=4.343 capture=0.000 score=0.000 pol=-0.0008 val=0.1386 ent=1.5609 tot=+0.0533 agnorm=0.036 cgnorm=0.245 kl=0.0021 clipf=0.013 ev=+0.691 r0=1.0000 entcoef=9.73e-03 lr=6.8e-04 seed=2
iter=  20 step=  67200 ep_ret=-899.438 opt_ret=-899.438 step_rew=-8.9944 opt_step=-8.9944 gap0=899.438 dret=-67.552 eval_ret=-492.637 pursuer_target_distance=3.968 capture=0.000 score=0.000 pol=-0.0009 val=0.1541 ent=1.5640 tot=+0.0610 agnorm=0.035 cgnorm=0.271 kl=0.0013 clipf=0.009 ev=+0.781 r0=1.0000 entcoef=9.71e-03 lr=6.8e-04 seed=2
