iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,alpha,env_alpha,capture_rate
0,3200,-805.9974555969238,-8.059974584579468,-805.9974555969238,-8.059974584579468,0.0,805.9974555969238,8.059974584579468,0.0,0.0,4.09949581861496,0.0,0.0,-279.03114330768585,-2.7903114330768584,-279.03114330768585,-2.7903114330768584,100.0,1.8367110696434974,0.0,0.0,279.03114330768585,0.0,32,-0.001126254817202721,0.6421699702739716,1.607933223247528,0.3038794040679932,0.029880659841001033,0.029880659841001033,0.19895508289337158,0.0015507249816437492,0.004443750064820051,-0.42013776302337646,1.0,0.01,0.0007,1,0.75,0.75,0.0
1,6400,-752.9523677825928,-7.52952362537384,-752.9523677825928,-7.52952362537384,0.0,752.9523677825928,7.52952362537384,53.045087814331055,0.5304509592056279,3.779587302207947,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,-0.000754110802541419,0.41487386226654055,1.6034761905670165,0.19067118614912032,0.02363708894699812,0.02363708894699812,0.24160033762454985,0.0008548452746255854,0.0,0.22608429193496704,1.0,0.009985576923076923,0.0006988942307692308,1,0.75,0.75,0.0
2,9600,-789.237154006958,-7.892371549606323,-789.237154006958,-7.892371549606323,0.0,789.237154006958,7.892371549606323,16.76030158996582,0.167603034973145,3.9174330544471743,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96,-0.0010223830592934746,0.4634725391864777,1.5949787378311158,0.21481010913848878,0.03357485886663199,0.03357485886663199,0.2740309849381447,0.0015141807311013149,0.004600000055506826,0.3486083745956421,1.0,0.009971153846153847,0.0006977884615384615,1,0.75,0.75,0.0
3,12800,-836.093502998352,-8.360935025215149,-836.093502998352,-8.360935025215149,0.0,836.093502998352,8.360935025215149,-30.096047401428223,-0.3009604406356807,4.517584261894226,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,128,-0.0007382325338433305,0.4856883645057678,1.5848105669021606,0.22632641941308976,0.022728794999420644,0.022728794999420644,0.2872960329055786,0.0010502919820286187,0.00011562500149011611,0.26810193061828613,1.0,0.00995673076923077,0.0006966826923076923,1,0.75,0.75,0.0
4,16000,-722.2710132598877,-7.222710366249085,-722.2710132598877,-7.222710366249085,0.0,722.2710132598877,7.222710366249085,83.72644233703613,0.8372642183303833,3.9265450739860537,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,160,-0.0009737076740769623,0.29976561963558196,1.5835952758789062,0.1331645093858242,0.0303116399794817,0.0303116399794817,0.22865526080131532,0.0013375515100054881,0.002553125028498471,0.4662231206893921,1.0,0.009942307692307693,0.0006955769230769231,1,0.75,0.75,0.0
5,19200,-811.4170093536377,-8.114169969558716,-811.4170093536377,-8.114169969558716,0.0,811.4170093536377,8.114169969558716,-5.419553756713867,-0.05419538497924847,4.868141112327575,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,192,-0.00095086938763842,0.35817616879940034,1.5772878646850585,0.16247808039188386,0.02202189601957798,0.02202189601957798,0.2845223218202591,0.0014628613949757199,0.003778124903328717,0.43084168434143066,1.0,0.009927884615384616,0.0006944711538461538,1,0.75,0.75,0.0
6,22400,-703.4092874526978,-7.034092931747437,-703.4092874526978,-7.034092931747437,0.0,703.4092874526978,7.034092931747437,102.58816814422607,1.0258816528320311,3.5753275680541994,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,224,-0.0011252220379773803,0.2570178747177124,1.565873384475708,0.1118604876101017,0.03292493857443333,0.03292493857443333,0.22774029672145843,0.0023106674096202025,0.017025000229477883,0.4545719623565674,1.0,0.00991346153846154,0.0006933653846153846,1,0.75,0.75,0.0
7,25600,-754.9724359512329,-7.549724826812744,-754.9724359512329,-7.549724826812744,0.0,754.9724359512329,7.549724826812744,51.02501964569092,0.510249757766724,3.6400736808776855,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256,-0.000864731968581367,0.31382798552513125,1.5580373525619506,0.1406261868774891,0.022703374549746514,0.022703374549746514,0.27224418967962266,0.0010289919513529675,0.001696874969638884,0.4835824966430664,1.0,0.009899038461538463,0.0006922596153846154,1,0.75,0.75,0.0
8,28800,-794.4896230697632,-7.944896554946899,-794.4896230697632,-7.944896554946899,0.0,794.4896230697632,7.944896554946899,11.507832527160645,0.11507802963256886,3.87245130777359,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,288,-0.0008400218917401503,0.3295169621706009,1.551867628097534,0.14857884645462036,0.03102301210165024,0.03102301210165024,0.26437878906726836,0.001679196266559771,0.0070656249270541595,0.4491519331932068,1.0,0.009884615384615384,0.0006911538461538461,1,0.75,0.75,0.0
9,32000,-715.565167427063,-7.1556517601013185,-715.565167427063,-7.1556517601013185,0.0,715.565167427063,7.1556517601013185,90.43228816986084,0.9043228244781494,3.4728313517570495,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,320,-0.001206111824198075,0.2431780681014061,1.5581420540809632,0.1050037607550621,0.040402252599596976,0.040402252599596976,0.24115776717662812,0.0026934748326316515,0.017378124984679742,0.5312819480895996,1.0,0.009870192307692307,0.0006900480769230769,1,0.75,0.75,0.0
10,35200,-648.5779399871826,-6.4857797002792354,-648.5779399871826,-6.4857797002792354,0.0,648.5779399871826,6.4857797002792354,157.4195156097412,1.5741948843002325,3.2291258811950683,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,352,-0.0008225943892089304,0.15848346948623657,1.549036478996277,0.06315219402313232,0.0321524478495121,0.0321524478495121,0.18685845285654068,0.0016463442014360626,0.012253124953713269,0.6613661050796509,1.0,0.00985576923076923,0.0006889423076923077,1,0.75,0.75,0.0
11,38400,-751.7473878860474,-7.517474050521851,-751.7473878860474,-7.517474050521851,0.0,751.7473878860474,7.517474050521851,54.250067710876465,0.5425005340576172,3.4650764513015746,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,384,-0.001231409699982322,0.2359342619776726,1.551741123199463,0.10146450102329255,0.03506387080997229,0.03506387080997229,0.23785861656069757,0.0018357872279016457,0.00986875018570572,0.5439260005950928,1.0,0.009841346153846154,0.0006878365384615384,1,0.75,0.75,0.0
12,41600,-793.1080303192139,-7.931080212593079,-793.1080303192139,-7.931080212593079,0.0,793.1080303192139,7.931080212593079,12.889425277709961,0.1288943719863891,3.667533893585205,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,416,-0.000767892869610165,0.29290248900651933,1.5337633728981017,0.13061117604374886,0.029576276987791063,0.029576276987791063,0.28854832500219346,0.0012814207057095246,0.0040499999653548,0.6461508274078369,1.0,0.009826923076923077,0.0006867307692307692,1,0.75,0.75,0.0
13,44800,-677.9321556091309,-6.7793216180801394,-677.9321556091309,-6.7793216180801394,0.0,677.9321556091309,6.7793216180801394,128.06529998779297,1.2806529664993285,3.388682153224945,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,448,-0.0006887102639716147,0.18356549739837646,1.5314266800880432,0.07606691233813763,0.02754539344459772,0.02754539344459772,0.23058762699365615,0.0014018163659789465,0.003115624928614125,0.6618003249168396,1.0,0.0098125,0.000685625,1,0.75,0.75,0.0
14,48000,-671.303032875061,-6.713030352592468,-671.303032875061,-6.713030352592468,0.0,671.303032875061,6.713030352592468,134.6944227218628,1.346944231987,3.213318989276886,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,480,-0.0009034504026288915,0.14921989068388938,1.5243805766105651,0.058770496770739554,0.02393626719713211,0.02393626719713211,0.22936624586582183,0.0018188830625154682,0.006903125019744038,0.6031889319419861,1.0,0.009798076923076923,0.0006845192307692307,1,0.75,0.75,0.0
15,51200,-797.926272392273,-7.979263100624085,-797.926272392273,-7.979263100624085,0.0,797.926272392273,7.979263100624085,8.071183204650879,0.0807114839553833,4.195844526290894,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,512,-0.0006265041604173405,0.2809897676110268,1.499684178829193,0.125195986777544,0.024768815934658052,0.024768815934658052,0.2681561022996902,0.0018228491295309407,0.0061812499596271666,0.5080745220184326,1.0,0.009783653846153846,0.0006834134615384615,1,0.75,0.75,0.0
16,54400,-747.2131009101868,-7.472130913734436,-747.2131009101868,-7.472130913734436,0.0,747.2131009101868,7.472130913734436,58.78435468673706,0.5878436708450323,3.8748199582099914,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,544,-0.0008222859105501357,0.23801075369119645,1.4907395362854003,0.10361971035599708,0.02742371391505003,0.02742371391505003,0.2695254050195217,0.0016208299515716746,0.002762500016251579,0.5330283641815186,1.0,0.00976923076923077,0.0006823076923076923,1,0.75,0.75,0.0
17,57600,-701.4533529281616,-7.014533324241638,-701.4533529281616,-7.014533324241638,0.0,701.4533529281616,7.014533324241638,104.5441026687622,1.0454412603378298,3.2508899474143984,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,576,-0.001106797986180652,0.15453754141926765,1.488088846206665,0.06164595112204552,0.043234524130821225,0.043234524130821225,0.22035762965679168,0.002404135026154751,0.017553124693222344,0.7019991874694824,1.0,0.009754807692307693,0.000681201923076923,1,0.75,0.75,0.0
18,60800,-663.9750452041626,-6.639750552177429,-663.9750452041626,-6.639750552177429,0.0,663.9750452041626,6.639750552177429,142.02241039276123,1.4202240324020385,3.4228240346908567,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,608,-0.0011831155289517392,0.1624995708465576,1.5001885056495667,0.06545425802469254,0.033186910673975945,0.033186910673975945,0.19767350405454637,0.0021864930058660896,0.014087499646120705,0.5742617249488831,1.0,0.009740384615384616,0.0006800961538461538,1,0.75,0.75,0.0
19,64000,-725.5429639816284,-7.255429916381836,-725.5429639816284,-7.255429916381836,0.0,725.5429639816284,7.255429916381836,80.45449161529541,0.8045446681976323,3.7584678888320924,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,640,-0.000838158172908976,0.1695714548230171,1.5017566800117492,0.0693415392190218,0.029560812562704087,0.029560812562704087,0.20691612884402275,0.0012202135345439006,0.006931249896297231,0.5884796977043152,1.0,0.00972596153846154,0.0006789903846153847,1,0.75,0.75,0.0
20,67200,-583.4759311676025,-5.834759445190429,-583.4759311676025,-5.834759445190429,0.0,583.4759311676025,5.834759445190429,222.5215244293213,2.2252151393890385,2.391955200433731,0.0,0.0,-308.7257865667343,-3.0872578656673433,-308.7257865667343,-3.0872578656673433,100.0,1.803112405538559,0.0,0.0,308.7257865667343,-29.694643259048462,672,-0.0005775161014085484,0.06272338181734086,1.510649812221527,0.016113441437482834,0.023324431851506233,0.023324431851506233,0.13621892258524895,0.0013603445713676256,0.0033906249547726473,0.730654239654541,1.0,0.009711538461538462,0.0006778846153846154,1,0.75,0.75,0.0
21,70400,-713.8803415298462,-7.138803582191468,-713.8803415298462,-7.138803582191468,0.0,713.8803415298462,7.138803582191468,92.11711406707764,0.9211710023880002,3.4337270283699035,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,704,-0.0009633947771682472,0.1765662670135498,1.5109628438949585,0.07266775779426098,0.028984161280095577,0.028984161280095577,0.23123006224632264,0.0016382869696832572,0.002643749926573946,0.4575091004371643,1.0,0.009697115384615386,0.0006767788461538462,1,0.75,0.75,0.0
22,73600,-709.2176675796509,-7.092176909446716,-709.2176675796509,-7.092176909446716,0.0,709.2176675796509,7.092176909446716,96.77978801727295,0.9677976751327515,3.4393834972381594,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,736,-0.0012694008688441728,0.12724387571215628,1.4906229972839355,0.04791929163038731,0.039050358533859256,0.039050358533859256,0.20158760249614716,0.0026849778761977258,0.009118750074412674,0.6622722744941711,1.0,0.009682692307692307,0.000675673076923077,1,0.75,0.75,0.0
23,76800,-660.7824592590332,-6.607824878692627,-660.7824592590332,-6.607824878692627,0.0,660.7824592590332,6.607824878692627,145.21499633789062,1.452149705886841,3.259730086326599,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,768,-0.0011406443610321837,0.10364148616790772,1.4836357474327087,0.036335908621549604,0.040571936033666135,0.040571936033666135,0.1929991602897644,0.0025799895702227574,0.017412499859347008,0.564369797706604,1.0,0.00966826923076923,0.0006745673076923077,1,0.75,0.75,0.0
24,80000,-626.5298862457275,-6.265299019813537,-626.5298862457275,-6.265299019813537,0.0,626.5298862457275,6.265299019813537,179.4675693511963,1.7946755647659307,3.431791191101074,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800,-0.0008574514655846132,0.09839141964912415,1.4830443024635316,0.03402117751538754,0.03343809563666582,0.03343809563666582,0.18235651180148124,0.00182403802100519,0.008100000093691051,0.7213650941848755,1.0,0.009653846153846153,0.0006734615384615385,1,0.75,0.75,0.0
25,83200,-651.3415002822876,-6.513415083885193,-651.3415002822876,-6.513415083885193,0.0,651.3415002822876,6.513415083885193,154.65595531463623,1.5465595006942747,3.069141547679901,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,832,-0.0007372706651803896,0.058645835146307945,1.4803115010261536,0.014316297322511672,0.02635877039283514,0.02635877039283514,0.14267596527934073,0.0015235122791643263,0.005662500107428059,0.8363167643547058,1.0,0.009639423076923077,0.0006723557692307693,1,0.75,0.75,0.0
26,86400,-650.5200548171997,-6.505200490951538,-650.5200548171997,-6.505200490951538,0.0,650.5200548171997,6.505200490951538,155.47740077972412,1.5547740936279295,3.195051922798157,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,864,-0.0005632210671144833,0.08589101359248161,1.509996736049652,0.027848567441105844,0.021248698234558105,0.021248698234558105,0.17930466011166574,0.0014991722000565345,0.0039031250573316354,0.6620523929595947,1.0,0.009625,0.00067125,1,0.75,0.75,0.0
27,89600,-631.3857011795044,-6.313856706619263,-631.3857011795044,-6.313856706619263,0.0,631.3857011795044,6.313856706619263,174.61175441741943,1.746117877960205,3.170185437202454,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,896,-0.001425396125717171,0.06811089813709259,1.5009152293205261,0.01820539217442274,0.06130037270486355,0.06130037270486355,0.1545994535088539,0.0030346187148103804,0.032325000315904615,0.7379340529441833,1.0,0.009610576923076923,0.0006701442307692308,1,0.75,0.75,0.0
28,92800,-609.53724193573,-6.095372357368469,-609.53724193573,-6.095372357368469,0.0,609.53724193573,6.095372357368469,196.46021366119385,1.9646022272109986,2.7683031296730043,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,928,-0.0013964071430965675,0.07768323086202145,1.4982329487800599,0.023067933320999146,0.04480446372181177,0.04480446372181177,0.1658034674823284,0.0028105054116173886,0.017806249554269016,0.6776736974716187,1.0,0.009596153846153846,0.0006690384615384616,1,0.75,0.75,0.0
29,96000,-568.1563730239868,-5.681563777923584,-568.1563730239868,-5.681563777923584,0.0,568.1563730239868,5.681563777923584,237.841082572937,2.378410806655884,2.464640655517578,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,960,-0.0011421812179614576,0.054318498447537424,1.4839808464050293,0.011797963362187146,0.03662826772779226,0.03662826772779226,0.1306309163570404,0.0024859356282838363,0.016087500096182338,0.7499918937683105,1.0,0.00958173076923077,0.0006679326923076923,1,0.75,0.75,0.0
30,99200,-634.5204172134399,-6.345204405784607,-634.5204172134399,-6.345204405784607,0.0,634.5204172134399,6.345204405784607,171.4770383834839,1.7147701787948613,2.9649145078659056,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,992,-0.0008842404847555941,0.06945128291845322,1.4697169303894042,0.01978016719222069,0.028611534088850022,0.028611534088850022,0.16203416809439658,0.0019693457390537656,0.009896874940022827,0.7869542241096497,1.0,0.009567307692307693,0.0006668269230769231,1,0.75,0.75,0.0
31,102400,-614.237452507019,-6.1423743724822994,-614.237452507019,-6.1423743724822994,0.0,614.237452507019,6.1423743724822994,191.76000308990479,1.9176002120971685,3.1119701075553894,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1024,-0.0011336261743561948,0.07507152482867241,1.509409773349762,0.0219829180277884,0.04051160868257284,0.04051160868257284,0.16308213248848916,0.002755249819893573,0.021865624841302632,0.7886094450950623,1.0,0.009552884615384616,0.0006657211538461539,1,0.75,0.75,0.0
