[setup] Required Python imports are available.
[setup] Required Python imports are available.
=== Job info ===
Job       : 640128  array=100
Node      : evc12
Submit    : /lustre/fs1/home/ak565492/gnn_experiments
Repo      : /lustre/fs1/home/ak565492/gnn_experiments
Git rev   : c394dd7
Python    : /home/ak565492/expenv/bin/python
Python 3.11.4
PyYAML  : 6.0.3
NumPy   : 2.3.5
Torch   : 2.5.1+cu121 cuda_available=True cuda=12.1
CUDA_VIS  : 0
Threads   : OMP=4 MKL=4 OPENBLAS=1
Task      : 100/175
Comm      : attention
ZeroMsg   : true
Alpha     : 0.0
Seed      : 0
Run label : attention_zm_alpha0p0_seed0
Run dir   : runs/pursuit_20260608_220631/alpha/attention_zm/alpha0p0/seed0
Config    : /tmp/639739_100_attention_zm_alpha0p0_seed0.yaml
Start     : Mon Jun  8 22:43:26 EDT 2026
================
Mon Jun  8 22:43:26 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.105.08             Driver Version: 580.105.08     CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  Tesla V100-PCIE-32GB           Off |   00000000:D8:00.0 Off |                    0 |
| N/A   33C    P0             27W /  250W |       5MiB /  32768MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|    0   N/A  N/A          382235      G   /usr/libexec/Xorg                         4MiB |
+-----------------------------------------------------------------------------------------+
[env] kind=pursuit name=pursuit n_agents=10 obs_dim=5 action_dim=5 state_dim=23 num_envs=32
[train] Starting: total_iters=625 T=100 B=32 device=cuda:0 seed=0 render=off
iter=   0 step=   3200 ep_ret=-721.250 opt_ret=-721.250 step_rew=-7.2125 opt_step=-7.2125 gap0=721.250 dret=+0.000 eval_ret=-815.661 pursuer_target_distance=4.017 capture=0.000 score=0.000 pol=-0.0016 val=0.6717 ent=1.6058 tot=+0.3183 agnorm=0.050 cgnorm=0.203 kl=0.0035 clipf=0.016 ev=-0.487 r0=1.0000 entcoef=1.00e-02 lr=7.0e-04 seed=0
iter=   1 step=   6400 ep_ret=-720.262 opt_ret=-720.262 step_rew=-7.2026 opt_step=-7.2026 gap0=720.262 dret=+0.988 eval_ret=n/a pursuer_target_distance=3.704 capture=0.000 score=0.000 pol=-0.0011 val=0.4409 ent=1.6036 tot=+0.2034 agnorm=0.041 cgnorm=0.249 kl=0.0024 clipf=0.010 ev=+0.142 r0=1.0000 entcoef=9.99e-03 lr=7.0e-04 seed=0
iter=   2 step=   9600 ep_ret=-811.571 opt_ret=-811.571 step_rew=-8.1157 opt_step=-8.1157 gap0=811.571 dret=-90.321 eval_ret=n/a pursuer_target_distance=4.762 capture=0.000 score=0.000 pol=-0.0009 val=0.4626 ent=1.6009 tot=+0.2144 agnorm=0.032 cgnorm=0.297 kl=0.0014 clipf=0.004 ev=+0.336 r0=1.0000 entcoef=9.97e-03 lr=7.0e-04 seed=0
iter=   3 step=  12800 ep_ret=-772.179 opt_ret=-772.179 step_rew=-7.7218 opt_step=-7.7218 gap0=772.179 dret=-50.929 eval_ret=n/a pursuer_target_distance=4.311 capture=0.000 score=0.000 pol=-0.0005 val=0.4824 ent=1.5973 tot=+0.2248 agnorm=0.025 cgnorm=0.309 kl=0.0013 clipf=0.002 ev=+0.311 r0=1.0000 entcoef=9.96e-03 lr=7.0e-04 seed=0
iter=   4 step=  16000 ep_ret=-688.976 opt_ret=-688.976 step_rew=-6.8898 opt_step=-6.8898 gap0=688.976 dret=+32.274 eval_ret=n/a pursuer_target_distance=4.024 capture=0.000 score=0.000 pol=-0.0006 val=0.2807 ent=1.5929 tot=+0.1239 agnorm=0.027 cgnorm=0.237 kl=0.0010 clipf=0.002 ev=+0.577 r0=1.0000 entcoef=9.94e-03 lr=7.0e-04 seed=0
iter=   5 step=  19200 ep_ret=-744.262 opt_ret=-744.262 step_rew=-7.4426 opt_step=-7.4426 gap0=744.262 dret=-23.012 eval_ret=n/a pursuer_target_distance=4.444 capture=0.000 score=0.000 pol=-0.0008 val=0.3822 ent=1.5864 tot=+0.1746 agnorm=0.032 cgnorm=0.294 kl=0.0019 clipf=0.008 ev=+0.428 r0=1.0000 entcoef=9.93e-03 lr=6.9e-04 seed=0
iter=   6 step=  22400 ep_ret=-702.689 opt_ret=-702.689 step_rew=-7.0269 opt_step=-7.0269 gap0=702.689 dret=+18.561 eval_ret=n/a pursuer_target_distance=3.807 capture=0.000 score=0.000 pol=-0.0008 val=0.3169 ent=1.5777 tot=+0.1420 agnorm=0.028 cgnorm=0.247 kl=0.0019 clipf=0.006 ev=+0.560 r0=1.0000 entcoef=9.91e-03 lr=6.9e-04 seed=0
iter=   7 step=  25600 ep_ret=-726.718 opt_ret=-726.718 step_rew=-7.2672 opt_step=-7.2672 gap0=726.718 dret=-5.468 eval_ret=n/a pursuer_target_distance=4.158 capture=0.000 score=0.000 pol=-0.0007 val=0.2769 ent=1.5778 tot=+0.1221 agnorm=0.029 cgnorm=0.247 kl=0.0019 clipf=0.007 ev=+0.578 r0=1.0000 entcoef=9.90e-03 lr=6.9e-04 seed=0
iter=   8 step=  28800 ep_ret=-682.707 opt_ret=-682.707 step_rew=-6.8271 opt_step=-6.8271 gap0=682.707 dret=+38.543 eval_ret=n/a pursuer_target_distance=3.933 capture=0.000 score=0.000 pol=-0.0009 val=0.2402 ent=1.5778 tot=+0.1036 agnorm=0.042 cgnorm=0.231 kl=0.0024 clipf=0.012 ev=+0.578 r0=1.0000 entcoef=9.88e-03 lr=6.9e-04 seed=0
iter=   9 step=  32000 ep_ret=-694.206 opt_ret=-694.206 step_rew=-6.9421 opt_step=-6.9421 gap0=694.206 dret=+27.044 eval_ret=n/a pursuer_target_distance=3.798 capture=0.000 score=0.000 pol=-0.0010 val=0.2712 ent=1.5742 tot=+0.1190 agnorm=0.033 cgnorm=0.251 kl=0.0025 clipf=0.013 ev=+0.533 r0=1.0000 entcoef=9.87e-03 lr=6.9e-04 seed=0
iter=  10 step=  35200 ep_ret=-599.121 opt_ret=-599.121 step_rew=-5.9912 opt_step=-5.9912 gap0=599.121 dret=+122.129 eval_ret=n/a pursuer_target_distance=3.475 capture=0.000 score=0.000 pol=-0.0012 val=0.1279 ent=1.5609 tot=+0.0473 agnorm=0.047 cgnorm=0.180 kl=0.0024 clipf=0.012 ev=+0.745 r0=1.0000 entcoef=9.86e-03 lr=6.9e-04 seed=0
