iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,capture_rate
0,800,-53.661160469055176,-0.5366115611791611,-53.661160469055176,-0.5366115611791611,0.0,53.661160469055176,0.5366115611791611,0.0,0.0,0.7016115671396256,0.0175,0.010284368264736908,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8,-0.0006635114216088312,0.4682980477809906,1.6093748092651368,0.217391762137413,0.04544154703617096,0.04544154703617096,0.2030493974685669,6.0766598835471086e-05,0.0,0.035495221614837646,1.0,0.01,0.0007,1,0.25
1,1600,-51.968016386032104,-0.5196802163124085,-51.968016386032104,-0.5196802163124085,0.0,51.968016386032104,0.5196802163124085,1.6931440830230713,0.01693134486675263,0.6096802234649659,0.01,0.006212414027473232,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16,-0.00026513803451493344,0.2898991942405701,1.6090734720230102,0.1291971281170845,0.05775032490491867,0.05775032490491867,0.2955533504486084,2.9862835435778835e-05,0.0,0.08269864320755005,1.0,0.009625,0.00067125,1,0.25
2,2400,-97.33343863487244,-0.9733344024419784,-97.33343863487244,-0.9733344024419784,0.0,97.33343863487244,0.9733344024419784,-43.67227816581726,-0.43672284126281735,0.9633344084024429,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24,-0.00029534642404165367,0.3371186077594757,1.6087089776992798,0.15338340103626252,0.04842689782381058,0.04842689782381058,0.40119237899780275,3.207723138984875e-05,0.0,0.2543756365776062,1.0,0.00925,0.0006425,1,0.0
3,3200,-61.05635356903076,-0.6105635464191437,-61.05635356903076,-0.6105635464191437,0.0,61.05635356903076,0.6105635464191437,-7.395193099975586,-0.07395198523998259,0.6380635496973991,0.00375,0.0022892884715570044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,-0.000283265515268738,0.2615690231323242,1.6083770036697387,0.11622689813375472,0.06056314408779144,0.06056314408779144,0.33335298895835874,2.0749344730575104e-05,0.0,0.1825472116470337,1.0,0.008875000000000001,0.00061375,1,0.125
4,4000,-35.800381660461426,-0.3580038672685623,-35.800381660461426,-0.3580038672685623,0.0,35.800381660461426,0.3580038672685623,17.86077880859375,0.17860769391059877,0.6730038756132126,0.0325,0.019426135512141385,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40,-0.0003320948193626272,0.9903136134147644,1.6081161022186279,0.48115572333335876,0.07342334240674972,0.07342334240674972,0.40319840908050536,2.1140410126463394e-05,0.0,0.0218503475189209,1.0,0.0085,0.000585,1,0.125
5,4800,-61.686195850372314,-0.6168619930744171,-61.686195850372314,-0.6168619930744171,0.0,61.686195850372314,0.6168619930744171,-8.025035381317139,-0.08025043189525605,0.6068619990348816,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,-0.00018078700725538966,0.1368608683347702,1.607561469078064,0.05518821105360985,0.06038271114230156,0.06038271114230156,0.26510555744171144,2.301479721609212e-05,0.0,0.6135232448577881,1.0,0.008125,0.00055625,1,0.0
6,5600,-31.665740251541138,-0.3166573661565781,-31.665740251541138,-0.3166573661565781,0.0,31.665740251541138,0.3166573661565781,21.995420217514038,0.219954195022583,0.5941573733091354,0.02875,0.018034605918687344,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,56,-0.0004563518748230688,0.7687844276428223,1.607363796234131,0.3714788019657135,0.06698698103427887,0.06698698103427887,0.3123148739337921,3.437022005527979e-05,0.0,-0.06137073040008545,1.0,0.00775,0.0005275,1,0.25
7,6400,-42.56987810134888,-0.4256987315416336,-42.56987810134888,-0.4256987315416336,0.0,42.56987810134888,0.4256987315416336,11.091282367706299,0.11091282963752747,0.5531987464427948,0.01375,0.008852698362969237,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,-0.0001547367942984934,0.3655329406261444,1.6062275171279907,0.17076580822467805,0.03240325152873993,0.03240325152873993,0.2891032755374908,3.9729344644001684e-05,0.0,0.07020926475524902,1.0,0.007375,0.00049875,1,0.125
8,7200,-12.848905801773071,-0.12848907023668288,-12.848905801773071,-0.12848907023668288,0.0,12.848905801773071,0.12848907023668288,40.812254667282104,0.4081224909424782,0.718489077091217,0.06,0.034914391252086625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,-0.00042808651796075734,1.496363091468811,1.6051469087600707,0.7365174293518066,0.07236667573451996,0.07236667573451996,0.5481549501419067,3.820956826530164e-05,0.0,0.1267511248588562,1.0,0.007,0.00047000000000000004,1,0.375
9,8000,-58.153199434280396,-0.5815319883823394,-58.153199434280396,-0.5815319883823394,0.0,58.153199434280396,0.5815319883823394,-4.49203896522522,-0.04492042720317835,0.6465319973230362,0.0075,0.004555028394342561,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,80,1.019978555518719e-05,0.14453908205032348,1.603009009361267,0.061659806221723554,0.05626466572284698,0.05626466572284698,0.26959252953529356,2.56966504821321e-05,0.0,0.2869774103164673,1.0,0.006625,0.00044125,1,0.25
