iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,capture_rate
0,800,-2.1954047679901123,-0.021953969299793243,-2.1954047679901123,-0.021953969299793243,0.0,2.1954047679901123,0.021953969299793243,0.0,0.0,0.5119539710879326,0.05,0.033069789792623316,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8,-0.0006951215175601266,0.5550113320350647,1.6093528509140014,0.26071701049804685,0.054866372048854826,0.054866372048854826,0.27071712613105775,9.161773414234631e-05,0.0,-0.12366747856140137,1.0,0.01,0.0007,2,0.375
1,1600,-77.10466289520264,-0.7710466384887695,-77.10466289520264,-0.7710466384887695,0.0,77.10466289520264,0.7710466384887695,-74.90925812721252,-0.7490926691889763,0.7610466450452804,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16,-0.00022309867653547144,0.09621347784996033,1.60885910987854,0.032398370653390886,0.05801570266485214,0.05801570266485214,0.24808677434921264,3.1908198343444384e-05,0.0,0.49794769287109375,1.0,0.009625,0.00067125,2,0.0
2,2400,-34.34005117416382,-0.3434005644917488,-34.34005117416382,-0.3434005644917488,0.0,34.34005117416382,0.3434005644917488,-32.144646406173706,-0.32144659519195556,0.5459005731344223,0.02125,0.0137460328104505,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24,-0.00023213052914554665,0.3102894425392151,1.6087250471115113,0.1400318831205368,0.043889735639095304,0.043889735639095304,0.15885639786720276,3.2201064277614934e-05,0.0,0.19225823879241943,1.0,0.00925,0.0006425,2,0.375
3,3200,-53.13959002494812,-0.5313959056138993,-53.13959002494812,-0.5313959056138993,0.0,53.13959002494812,0.5313959056138993,-50.94418525695801,-0.5094419363141061,0.6713959109783173,0.015,0.008974534340711686,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,-0.00018649653333717707,0.23196274042129517,1.608283281326294,0.10152135789394379,0.03037922494113445,0.03037922494113445,0.2836617648601532,3.801807988565997e-05,0.0,0.08972150087356567,1.0,0.008875000000000001,0.00061375,2,0.375
4,4000,-31.775126457214355,-0.3177513015270233,-31.775126457214355,-0.3177513015270233,0.0,31.775126457214355,0.3177513015270233,-29.579721689224243,-0.29579733222723004,0.49525130927562716,0.01875,0.012539698098698482,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40,-0.00019583058432908195,0.19776189029216767,1.6076854467391968,0.08501978665590286,0.03493497520685196,0.03493497520685196,0.16976864635944366,3.0805547703494084e-05,0.0,0.15276551246643066,1.0,0.0085,0.000585,2,0.5
5,4800,-48.55365526676178,-0.48553650379180907,-48.55365526676178,-0.48553650379180907,0.0,48.55365526676178,0.48553650379180907,-46.35825049877167,-0.4635825344920158,0.6130365139245987,0.01375,0.008524295563865174,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,-0.0003563092193800799,0.31589381098747255,1.607186484336853,0.14453220665454863,0.05831865519285202,0.05831865519285202,0.2646548867225647,4.099882244190667e-05,0.0,0.18359225988388062,1.0,0.008125,0.00055625,2,0.375
6,5600,-63.84865856170654,-0.6384865987300873,-63.84865856170654,-0.6384865987300873,0.0,63.84865856170654,0.6384865987300873,-61.65325379371643,-0.6165326294302941,0.7034866070747375,0.0075,0.004402734937188121,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,56,-8.662390939804255e-05,0.21922339498996735,1.6069179773330688,0.09707145988941193,0.05039307028055191,0.05039307028055191,0.2857184648513794,3.0473015613097232e-05,0.0,0.38144588470458984,1.0,0.00775,0.0005275,2,0.125
7,6400,-79.71153998374939,-0.7971153900027275,-79.71153998374939,-0.7971153900027275,0.0,79.71153998374939,0.7971153900027275,-77.51613521575928,-0.7751614207029343,0.8371153914928436,0.005,0.002721658107679883,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,-0.00023534441092252223,0.29185672402381896,1.6056142330169678,0.13385161757469177,0.07316130697727204,0.07316130697727204,0.33895636200904844,2.2049426024750574e-05,0.0,0.11554878950119019,1.0,0.007375,0.00049875,2,0.125
8,7200,-82.5488510131836,-0.8254885336756707,-82.5488510131836,-0.8254885336756707,0.0,82.5488510131836,0.8254885336756707,-80.35344624519348,-0.8035345643758774,0.827988538146019,0.00125,0.0006838117274344477,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,-0.00011259603396567286,0.2427854597568512,1.603957748413086,0.1100524291396141,0.04371646195650101,0.04371646195650101,0.4236236274242401,2.6844956755667228e-05,0.0,0.11075907945632935,1.0,0.007,0.00047000000000000004,2,0.125
9,8000,-71.5028178691864,-0.7150281673669815,-71.5028178691864,-0.7150281673669815,0.0,71.5028178691864,0.7150281673669815,-69.30741310119629,-0.6930741980671883,0.7300281757116318,0.0025,0.0014450631701253347,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,80,-2.011326021431614e-05,0.17312438488006593,1.6025514602661133,0.07592517733573914,0.06073464378714562,0.06073464378714562,0.29554118514060973,7.1567100121683325e-06,0.0,0.5012183785438538,1.0,0.006625,0.00044125,2,0.125
