iter,global_step,episode_return,mean_step_reward,episode_return_gap_to_zero,episode_return_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,td_loss,q_tot_mean,target_mean,grad_norm,mixer_w_min,epsilon,updates,buffer_size,lr,seed,alpha,env_alpha,capture_rate,detection_event_rate,capture_without_recent_detection_rate,window_open,steps_since_detection
624,20000,-75.89346933364868,-0.8322175641059876,75.89346933364868,0.0,6.356912892150879,0.0,0.0,-119.22427508234978,-1.1922427508234978,-119.22427508234978,-1.1922427508234978,100.0,6.646267096996308,0.0,0.0,119.22427508234978,0.0,192,0.3552153997504508,10.700267991023278,10.694712742559437,50.324850804261814,1.862645149230957e-09,0.6206004120082402,469,20000,0.0005,1,0.0,0.0,0.0,0.0526,0.0,0.06195,50.26735
1249,40000,-90.16821110248566,-0.8566179807186127,90.16821110248566,-14.274741768836975,6.62373530960083,0.0009,0.00011805236717316237,-93.18108913302422,-0.9318108913302422,-93.18108913302422,-0.9318108913302422,100.0,7.324314455986023,0.0,0.0,93.18108913302422,26.04318594932556,384,0.13166833353042603,12.372482933044434,12.365723645019532,35.32280421142578,1.862645149230957e-09,0.24059281185623715,1094,40000,0.0005,1,0.0,0.0,0.005208333333333333,0.0355,0.0,0.0414,52.56275
1874,60000,-80.35734844207764,-0.8085426425933838,80.35734844207764,-4.463879108428955,6.734984573364258,0.0014,0.00018099583609008845,-97.30791594088078,-0.9730791594088077,-97.30791594088078,-0.9730791594088077,100.0,4.485401929616928,0.0,0.0,97.30791594088078,21.916359141469,576,0.1800216108083725,13.082111779785157,13.079848054504394,43.94163084411621,2.468004822731018e-08,0.050000000000000044,1719,60000,0.0005,1,0.0,0.0,0.015625,0.07515,0.0,0.0872,48.2265
2499,80000,-83.10535949468613,-0.7499046664237976,83.10535949468613,-7.211890161037445,6.182864363098145,5e-05,6.961011300293269e-06,-96.11504142358899,-0.9611504142358899,-96.11504142358899,-0.9611504142358899,100.0,4.3661144781112675,0.0,0.0,96.11504142358899,23.109233658760786,800,0.22240452857017518,12.877647727966309,12.87522845916748,50.55728880004883,0.0,0.050000000000000044,2344,80000,0.0005,1,0.0,0.0,0.013392857142857142,0.07125,0.0,0.0869,48.0339
3124,100000,-65.38959640264511,-0.6798576143264771,65.38959640264511,10.50387293100357,5.8027836708068845,0.0006,8.819918860198495e-05,-66.13767303247005,-0.6613767303247005,-66.13767303247005,-0.6613767303247005,100.0,6.184287591427565,0.0,0.0,66.13767303247005,53.08660204987973,992,0.23752001787424087,11.979247023010254,11.977222131347656,56.372636724853514,5.4016709327697754e-08,0.050000000000000044,2969,100000,0.0005,1,0.0,0.0,0.015625,0.1131,0.0,0.13105,42.817
3749,120000,-53.129903972148895,-0.5766670718669892,53.129903972148895,22.763565361499786,4.764284037399292,0.0008,0.00013878566614856493,-81.84897738695145,-0.8184897738695145,-81.84897738695145,-0.8184897738695145,100.0,7.526575269699097,0.0,0.0,81.84897738695145,37.37529769539833,1184,0.264724341905117,11.879347052001954,11.878082194519044,59.24398503112793,1.1175870895385742e-08,0.050000000000000044,3594,100000,0.0005,1,0.0,0.0,0.005208333333333333,0.18305,0.0,0.21205,36.31985
4374,140000,-35.32572402432561,-0.45766533946990967,35.32572402432561,40.56774530932307,4.239985071563721,0.00545,0.0010400792989995306,-72.4300022572279,-0.724300022572279,-72.4300022572279,-0.724300022572279,100.0,6.801034754514694,0.0,0.0,72.4300022572279,46.79427282512188,1376,0.3114349465608597,12.424610891723633,12.42186086730957,67.31974823608398,2.2351741790771484e-08,0.050000000000000044,4219,100000,0.0005,1,0.0,0.0,0.036458333333333336,0.28585,0.0,0.31905,31.1003
4999,160000,-31.204378694295883,-0.4137232360601425,31.204378694295883,44.6890906393528,3.82945530128479,0.00435,0.0009007226961688122,-62.85611717030406,-0.6285611717030406,-62.85611717030406,-0.6285611717030406,100.0,3.644540620148182,0.0,0.0,62.85611717030406,56.36815791204572,1600,0.42960024065971375,12.105740397644043,12.106725276184083,78.07532434692382,3.725290298461914e-09,0.050000000000000044,4844,100000,0.0005,1,0.0,0.0,0.049107142857142856,0.3632,0.0,0.39915,25.8801
5624,180000,-39.20558921433985,-0.3319502239227295,39.20558921433985,36.68788011930883,3.1646895545959475,0.0048,0.0011525468914490768,-62.62266502529383,-0.6262266502529382,-62.62266502529383,-0.6262266502529382,100.0,4.239780445694923,0.0,0.0,62.62266502529383,56.60161005705595,1792,0.5121896963119507,12.071169407653809,12.070135148620606,83.83517929077148,4.0046870708465576e-08,0.050000000000000044,5469,100000,0.0005,1,0.0,0.0,0.052083333333333336,0.42105,0.0,0.4495,21.85995
6249,200000,-34.781196519732475,-0.325086671936512,34.781196519732475,41.112272813916206,3.2680138229370117,0.0063,0.001476096437678519,-62.39013950526714,-0.6239013950526714,-62.39013950526714,-0.6239013950526714,100.0,5.824285118728876,0.0,0.0,62.39013950526714,56.834135577082634,1984,0.6634658915281296,12.564953227233886,12.56547534942627,100.89022913208008,6.705522537231445e-08,0.050000000000000044,6094,100000,0.0005,1,0.0,0.0,0.046875,0.4542,0.0,0.4774,20.92285
6874,220000,-51.04187169671059,-0.37853428630828856,51.04187169671059,24.851597636938095,3.121637405014038,0.00135,0.0003275397293215806,-71.76584160327911,-0.7176584160327911,-71.76584160327911,-0.7176584160327911,100.0,6.726792479753494,0.0,0.0,71.76584160327911,47.45843347907066,2176,0.7725389449119567,12.74485429840088,12.748744668579102,107.27269493408203,7.450580596923828e-09,0.050000000000000044,6719,100000,0.0005,1,0.0,0.0,0.03125,0.4616,0.0,0.48255,20.3662
