iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,capture_rate
0,3200,-46.84984403848648,-0.46849844232201576,-46.84984403848648,-0.46849844232201576,0.0,46.84984403848648,0.46849844232201576,0.0,0.0,0.6053734523057938,0.0146875,0.009148961557140727,-44.22878175228834,-0.44228781752288343,-44.22878175228834,-0.44228781752288343,100.0,0.4322878257185221,0.0,0.0,44.22878175228834,0.0,32,-0.0014294528144334962,0.49440770745277407,1.6087490797042847,0.2296869069337845,0.03025380726903677,0.03025380726903677,0.10216828659176827,0.0006676576625977877,0.0010208333609625698,-0.0319896936416626,1.0,0.01,0.0007,2,0.1875
1,6400,-33.399283677339554,-0.33399283796548845,-33.399283677339554,-0.33399283796548845,0.0,33.399283677339554,0.33399283796548845,13.450560361146927,0.1345056043565273,0.5927428448200226,0.026875,0.016873408088068875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,-0.0009241836333142572,0.707792729139328,1.6050272941589356,0.336945053935051,0.026178937777876853,0.026178937777876853,0.20599912256002426,0.0006782718995965578,0.0,0.0483282208442688,1.0,0.009985576923076923,0.0006988942307692308,2,0.21875
2,9600,-21.882256895303726,-0.2188225756585598,-21.882256895303726,-0.2188225756585598,0.0,21.882256895303726,0.2188225756585598,24.967587143182755,0.24967586666345595,0.5119475838541985,0.0303125,0.02004864475706793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96,-0.0009105564382140719,0.4698390275239944,1.5991519689559937,0.21806356608867644,0.024845469743013382,0.024845469743013382,0.1017819456756115,0.0009439147377635982,0.0002812500111758709,0.04410642385482788,1.0,0.009971153846153847,0.0006977884615384615,2,0.34375
3,12800,-38.900076285004616,-0.38900074750185015,-38.900076285004616,-0.38900074750185015,0.0,38.900076285004616,0.38900074750185015,7.949767753481865,0.07949769482016561,0.5790007573366165,0.02,0.012666238383403344,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,128,-0.0015789976535597993,0.34934153258800504,1.5846845030784606,0.15731349289417268,0.03791804984211922,0.03791804984211922,0.16620975583791733,0.0025295185077996406,0.019031249918043613,0.1152617335319519,1.0,0.00995673076923077,0.0006966826923076923,2,0.28125
4,16000,-26.809304386377335,-0.26809295944869516,-26.809304386377335,-0.26809295944869516,0.0,26.809304386377335,0.26809295944869516,20.040539652109146,0.2004054828733206,0.5705929654836654,0.03125,0.019896943821072405,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,160,-0.0013516216194257246,0.6086911916732788,1.5668846726417542,0.2874155193567276,0.03566180095076561,0.03566180095076561,0.17630411088466644,0.0015317207828051422,0.006062499899417162,-0.06397843360900879,1.0,0.009942307692307693,0.0006955769230769231,2,0.28125
5,19200,-32.258451025001705,-0.3225845529139042,-32.258451025001705,-0.3225845529139042,0.0,32.258451025001705,0.3225845529139042,14.591393013484776,0.14591388940811156,0.5938345593214035,0.028125,0.017646122576219326,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,192,-0.0011265247568759795,0.6304080486297607,1.5432482600212096,0.2987563133239746,0.05866949558258057,0.05866949558258057,0.15914779305458068,0.001741473278889788,0.015687499567866324,0.06637030839920044,1.0,0.009927884615384616,0.0006944711538461538,2,0.25
6,22400,6.798109650611877,0.06798114374279976,6.798109650611877,0.06798114374279976,0.0,0.0,0.0,53.64795368909836,0.5364795860648155,0.515768865942955,0.059375,0.0391715394965993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,224,-0.0006122334106039462,0.874129980802536,1.5271502137184143,0.4213134080171585,0.023974960297346117,0.023974960297346117,0.21305536925792695,0.0009234910980017855,0.0007604166501550935,-0.007903456687927246,1.0,0.00991346153846154,0.0006933653846153846,2,0.5
7,25600,-22.122074604034424,-0.22122077137231827,-22.122074604034424,-0.22122077137231827,0.0,22.122074604034424,0.22122077137231827,24.727769434452057,0.2472776709496975,0.5424707764387131,0.033125,0.02147528530587766,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256,-0.001413789002884469,0.4589164435863495,1.538608229160309,0.2128136932849884,0.036067704856395724,0.036067704856395724,0.1344439260661602,0.0013832434771762047,0.006250000011641532,0.06631267070770264,1.0,0.009899038461538463,0.0006922596153846154,2,0.28125
8,28800,-10.626859068870544,-0.10626855388283729,-10.626859068870544,-0.10626855388283729,0.0,10.626859068870544,0.10626855388283729,36.222984969615936,0.36222988843917847,0.5431435623764992,0.0446875,0.02895874440300264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,288,-0.0019011309068106773,0.5225878953933716,1.5353343844413758,0.24421663582324982,0.05772554874420166,0.05772554874420166,0.16679436191916466,0.003763510188583097,0.05445833429694176,0.04637330770492554,1.0,0.009884615384615384,0.0006911538461538461,2,0.4375
9,32000,19.46874724328518,0.19468747816979884,19.46874724328518,0.19468747816979884,0.0,0.0,0.0,66.31859128177166,0.6631859204918146,0.42343752801418305,0.0628125,0.044127331733081955,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,320,-0.0010832489056386673,0.6623940289020538,1.5310245275497436,0.3150022566318512,0.03595141377300024,0.03595141377300024,0.19024138897657394,0.0017509944871567837,0.0075729166390374305,0.21444100141525269,1.0,0.009870192307692307,0.0006900480769230769,2,0.5625
10,35200,4.862119846045971,0.04862117573618889,4.862119846045971,0.04862117573618889,0.0,0.0,0.0,51.71196388453245,0.5171196180582046,0.5070038294792175,0.0565625,0.03753308312398024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,352,-0.0012841283283196337,0.6177325785160065,1.5230582118034364,0.2925712525844574,0.02904539052397013,0.02904539052397013,0.2022646427154541,0.0016094646802235376,0.0009166666306555272,0.2299984097480774,1.0,0.00985576923076923,0.0006889423076923077,2,0.53125
11,38400,2.175964843481779,0.021759659126400946,2.175964843481779,0.021759659126400946,0.0,0.0,0.0,49.02580888196826,0.4902581014484167,0.4432403460144997,0.0475,0.03291205108779767,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,384,-0.0021312557322477944,0.46876309514045716,1.517384946346283,0.2173171818256378,0.06296087242662907,0.06296087242662907,0.14043236449360846,0.002802652064929655,0.01894791703671217,0.3235180974006653,1.0,0.009841346153846154,0.0006878365384615384,2,0.46875
12,41600,18.628357768058777,0.18628354892134666,18.628357768058777,0.18628354892134666,0.0,0.0,0.0,65.47820180654526,0.6547819912433624,0.4287164530158043,0.0625,0.04374555907722064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,416,-0.0006071127234512197,0.4793567925691605,1.5181256651878356,0.22415277510881423,0.030317386612296104,0.030317386612296104,0.20168130546808244,0.0010765635073772403,0.0010416666918899864,0.5579661726951599,1.0,0.009826923076923077,0.0006867307692307692,2,0.46875
13,44800,61.72413597255945,0.6172413217276335,61.72413597255945,0.6172413217276335,0.0,0.0,0.0,108.57398001104593,1.0857397640496491,0.4383836823701859,0.1065625,0.07408489216479781,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,448,-0.0018220113887994938,0.7882916748523712,1.5169297099113463,0.37743895053863524,0.052493298053741456,0.052493298053741456,0.33375807031989096,0.0027039221084129085,0.02103125033900142,0.5126802921295166,1.0,0.0098125,0.000685625,2,0.65625
