[setup] Required Python imports are available.
[setup] Required Python imports are available.
=== qmix_pcp_full task 27/70: broadcast_zm seed7 (git 5e3950a) ===
Run dir: runs/qmix_pcp_full_20260627_165504/broadcast_zm/seed7  Start: Sat Jun 27 17:03:51 EDT 2026
Sat Jun 27 17:03:51 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.105.08             Driver Version: 580.105.08     CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  Tesla V100-PCIE-32GB           Off |   00000000:3B:00.0 Off |                    0 |
| N/A   34C    P0             36W /  250W |       0MiB /  32768MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[env] kind=pcp name=pcp n_agents=5 obs_dim=5 action_dim=5 state_dim=13 num_envs=32
[train] QMIX start: total_iters=62500 B=32 device=cuda:0 seed=7 warmup=5000 batch=256 target_update(updates)=200 render=off
step=   20000 ep_ret=-90.395 eval_ret=-112.227 pursuer_target_distance=6.548 capture=0.000 cap=0.005 td_loss=0.3443 q_tot=+11.553 tgt=+11.548 gnorm=51.73 w_min=7.45e-09 eps=0.621 buf=20000 upd=469 seed=7
step=   40000 ep_ret=-85.450 eval_ret=-105.059 pursuer_target_distance=6.666 capture=0.001 cap=0.005 td_loss=0.1309 q_tot=+12.454 tgt=+12.449 gnorm=32.05 w_min=2.33e-10 eps=0.241 buf=40000 upd=1094 seed=7
step=   60000 ep_ret=-83.672 eval_ret=-51.917 pursuer_target_distance=7.264 capture=0.001 cap=0.005 td_loss=0.1759 q_tot=+12.255 tgt=+12.252 gnorm=39.85 w_min=1.86e-09 eps=0.050 buf=60000 upd=1719 seed=7
step=   80000 ep_ret=-82.164 eval_ret=-27.332 pursuer_target_distance=6.405 capture=0.004 cap=0.013 td_loss=0.2077 q_tot=+11.164 tgt=+11.161 gnorm=44.14 w_min=7.45e-09 eps=0.050 buf=80000 upd=2344 seed=7
step=  100000 ep_ret=-60.129 eval_ret=-90.235 pursuer_target_distance=6.031 capture=0.002 cap=0.005 td_loss=0.2229 q_tot=+9.468 tgt=+9.464 gnorm=47.81 w_min=3.73e-08 eps=0.050 buf=100000 upd=2969 seed=7
step=  120000 ep_ret=-54.791 eval_ret=-57.170 pursuer_target_distance=5.366 capture=0.002 cap=0.016 td_loss=0.3062 q_tot=+8.562 tgt=+8.558 gnorm=56.94 w_min=1.86e-08 eps=0.050 buf=100000 upd=3594 seed=7
step=  140000 ep_ret=-46.963 eval_ret=-26.143 pursuer_target_distance=4.304 capture=0.001 cap=0.016 td_loss=0.3567 q_tot=+7.704 tgt=+7.699 gnorm=64.50 w_min=1.30e-08 eps=0.050 buf=100000 upd=4219 seed=7
step=  160000 ep_ret=-39.239 eval_ret=-24.050 pursuer_target_distance=3.815 capture=0.001 cap=0.022 td_loss=0.4252 q_tot=+7.196 tgt=+7.196 gnorm=72.77 w_min=3.54e-08 eps=0.050 buf=100000 upd=4844 seed=7
step=  180000 ep_ret=-23.920 eval_ret=-32.587 pursuer_target_distance=3.152 capture=0.005 cap=0.026 td_loss=0.4025 q_tot=+7.349 tgt=+7.347 gnorm=70.87 w_min=1.40e-09 eps=0.050 buf=100000 upd=5469 seed=7
step=  200000 ep_ret=-35.329 eval_ret=-34.842 pursuer_target_distance=3.359 capture=0.002 cap=0.026 td_loss=0.4823 q_tot=+7.714 tgt=+7.712 gnorm=76.23 w_min=2.98e-08 eps=0.050 buf=100000 upd=6094 seed=7
step=  220000 ep_ret=-31.118 eval_ret=-28.044 pursuer_target_distance=3.041 capture=0.002 cap=0.031 td_loss=0.4947 q_tot=+8.001 tgt=+8.001 gnorm=76.08 w_min=3.73e-09 eps=0.050 buf=100000 upd=6719 seed=7
