[setup] Required Python imports are available.
[setup] Required Python imports are available.
=== qmix_pcp_full task 21/70: broadcast_zm seed1 (git 5e3950a) ===
Run dir: runs/qmix_pcp_full_20260627_165504/broadcast_zm/seed1  Start: Sat Jun 27 17:02:29 EDT 2026
Sat Jun 27 17:02:29 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.105.08             Driver Version: 580.105.08     CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  Tesla V100-PCIE-32GB           Off |   00000000:D8:00.0 Off |                    0 |
| N/A   29C    P0             36W /  250W |       0MiB /  32768MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[env] kind=pcp name=pcp n_agents=5 obs_dim=5 action_dim=5 state_dim=13 num_envs=32
[train] QMIX start: total_iters=62500 B=32 device=cuda:0 seed=1 warmup=5000 batch=256 target_update(updates)=200 render=off
step=   20000 ep_ret=-75.417 eval_ret=-119.224 pursuer_target_distance=6.384 capture=0.000 cap=0.000 td_loss=0.3524 q_tot=+11.115 tgt=+11.111 gnorm=50.27 w_min=5.59e-09 eps=0.621 buf=20000 upd=469 seed=1
step=   40000 ep_ret=-91.632 eval_ret=-75.988 pursuer_target_distance=6.536 capture=0.001 cap=0.005 td_loss=0.1314 q_tot=+13.051 tgt=+13.044 gnorm=34.81 w_min=4.19e-09 eps=0.241 buf=40000 upd=1094 seed=1
step=   60000 ep_ret=-87.242 eval_ret=-93.181 pursuer_target_distance=6.731 capture=0.001 cap=0.016 td_loss=0.1870 q_tot=+13.743 tgt=+13.740 gnorm=43.29 w_min=1.40e-08 eps=0.050 buf=60000 upd=1719 seed=1
step=   80000 ep_ret=-77.278 eval_ret=-71.667 pursuer_target_distance=6.141 capture=0.000 cap=0.000 td_loss=0.2120 q_tot=+13.545 tgt=+13.546 gnorm=49.59 w_min=8.85e-09 eps=0.050 buf=80000 upd=2344 seed=1
step=  100000 ep_ret=-61.640 eval_ret=-65.899 pursuer_target_distance=5.508 capture=0.002 cap=0.016 td_loss=0.2237 q_tot=+12.526 tgt=+12.522 gnorm=51.23 w_min=1.49e-08 eps=0.050 buf=100000 upd=2969 seed=1
step=  120000 ep_ret=-45.057 eval_ret=-62.453 pursuer_target_distance=4.498 capture=0.002 cap=0.021 td_loss=0.2796 q_tot=+12.525 tgt=+12.524 gnorm=60.62 w_min=5.22e-08 eps=0.050 buf=100000 upd=3594 seed=1
step=  140000 ep_ret=-26.019 eval_ret=-38.842 pursuer_target_distance=3.679 capture=0.004 cap=0.026 td_loss=0.3117 q_tot=+13.242 tgt=+13.237 gnorm=67.92 w_min=2.05e-08 eps=0.050 buf=100000 upd=4219 seed=1
step=  160000 ep_ret=-27.636 eval_ret=-65.804 pursuer_target_distance=3.459 capture=0.002 cap=0.027 td_loss=0.3564 q_tot=+13.202 tgt=+13.200 gnorm=71.06 w_min=0.00e+00 eps=0.050 buf=100000 upd=4844 seed=1
step=  180000 ep_ret=-39.136 eval_ret=-34.504 pursuer_target_distance=2.884 capture=0.004 cap=0.042 td_loss=0.4298 q_tot=+13.528 tgt=+13.526 gnorm=80.19 w_min=2.98e-08 eps=0.050 buf=100000 upd=5469 seed=1
step=  200000 ep_ret=-37.224 eval_ret=-31.651 pursuer_target_distance=3.356 capture=0.003 cap=0.042 td_loss=0.5390 q_tot=+13.645 tgt=+13.642 gnorm=95.52 w_min=9.31e-09 eps=0.050 buf=100000 upd=6094 seed=1
step=  220000 ep_ret=-49.756 eval_ret=-33.053 pursuer_target_distance=3.221 capture=0.001 cap=0.021 td_loss=0.5984 q_tot=+13.937 tgt=+13.937 gnorm=97.74 w_min=2.61e-08 eps=0.050 buf=100000 upd=6719 seed=1
