[setup] Required Python imports are available.
[setup] Required Python imports are available.
=== qmix_pcp_full task 25/70: broadcast_zm seed5 (git 5e3950a) ===
Run dir: runs/qmix_pcp_full_20260627_165504/broadcast_zm/seed5  Start: Sat Jun 27 17:02:41 EDT 2026
Sat Jun 27 17:02:41 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.105.08             Driver Version: 580.105.08     CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  Tesla V100-PCIE-16GB           Off |   00000000:D8:00.0 Off |                    0 |
| N/A   30C    P0             37W /  250W |       0MiB /  16384MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[env] kind=pcp name=pcp n_agents=5 obs_dim=5 action_dim=5 state_dim=13 num_envs=32
[train] QMIX start: total_iters=62500 B=32 device=cuda:0 seed=5 warmup=5000 batch=256 target_update(updates)=200 render=off
step=   20000 ep_ret=-89.230 eval_ret=-78.021 pursuer_target_distance=6.581 capture=0.000 cap=0.000 td_loss=0.2725 q_tot=+11.024 tgt=+11.012 gnorm=45.44 w_min=9.31e-09 eps=0.621 buf=20000 upd=469 seed=5
step=   40000 ep_ret=-101.274 eval_ret=-94.574 pursuer_target_distance=7.187 capture=0.000 cap=0.005 td_loss=0.1219 q_tot=+11.136 tgt=+11.130 gnorm=30.41 w_min=3.73e-09 eps=0.241 buf=40000 upd=1094 seed=5
step=   60000 ep_ret=-87.629 eval_ret=-95.110 pursuer_target_distance=7.109 capture=0.000 cap=0.000 td_loss=0.1465 q_tot=+10.781 tgt=+10.775 gnorm=36.43 w_min=7.45e-09 eps=0.050 buf=60000 upd=1719 seed=5
step=   80000 ep_ret=-76.075 eval_ret=-56.409 pursuer_target_distance=7.456 capture=0.000 cap=0.000 td_loss=0.1559 q_tot=+9.496 tgt=+9.492 gnorm=38.14 w_min=9.31e-09 eps=0.050 buf=80000 upd=2344 seed=5
step=  100000 ep_ret=-57.866 eval_ret=-70.733 pursuer_target_distance=6.049 capture=0.001 cap=0.010 td_loss=0.1802 q_tot=+7.421 tgt=+7.416 gnorm=39.57 w_min=3.73e-09 eps=0.050 buf=100000 upd=2969 seed=5
step=  120000 ep_ret=-51.257 eval_ret=-38.056 pursuer_target_distance=5.759 capture=0.002 cap=0.010 td_loss=0.1865 q_tot=+5.859 tgt=+5.855 gnorm=40.40 w_min=2.24e-08 eps=0.050 buf=100000 upd=3594 seed=5
step=  140000 ep_ret=-56.679 eval_ret=-31.144 pursuer_target_distance=4.594 capture=0.002 cap=0.021 td_loss=0.2435 q_tot=+4.750 tgt=+4.745 gnorm=48.07 w_min=3.73e-09 eps=0.050 buf=100000 upd=4219 seed=5
step=  160000 ep_ret=-43.825 eval_ret=-69.417 pursuer_target_distance=4.042 capture=0.001 cap=0.009 td_loss=0.2926 q_tot=+3.775 tgt=+3.770 gnorm=51.95 w_min=2.98e-08 eps=0.050 buf=100000 upd=4844 seed=5
step=  180000 ep_ret=-32.787 eval_ret=-45.786 pursuer_target_distance=3.354 capture=0.000 cap=0.005 td_loss=0.2814 q_tot=+3.330 tgt=+3.329 gnorm=51.65 w_min=7.45e-09 eps=0.050 buf=100000 upd=5469 seed=5
step=  200000 ep_ret=-45.984 eval_ret=-20.398 pursuer_target_distance=3.313 capture=0.003 cap=0.042 td_loss=0.3534 q_tot=+3.628 tgt=+3.627 gnorm=58.03 w_min=2.24e-08 eps=0.050 buf=100000 upd=6094 seed=5
step=  220000 ep_ret=-44.533 eval_ret=-21.161 pursuer_target_distance=2.967 capture=0.008 cap=0.036 td_loss=0.4652 q_tot=+4.262 tgt=+4.263 gnorm=65.12 w_min=6.71e-08 eps=0.050 buf=100000 upd=6719 seed=5
step=  240000 ep_ret=-38.281 eval_ret=+25.234 pursuer_target_distance=2.910 capture=0.003 cap=0.022 td_loss=0.5173 q_tot=+5.029 tgt=+5.027 gnorm=73.32 w_min=8.57e-08 eps=0.050 buf=100000 upd=7344 seed=5
step=  260000 ep_ret=-33.023 eval_ret=-28.865 pursuer_target_distance=2.980 capture=0.008 cap=0.042 td_loss=0.6223 q_tot=+5.637 tgt=+5.636 gnorm=84.44 w_min=4.47e-08 eps=0.050 buf=100000 upd=7969 seed=5
step=  280000 ep_ret=-44.680 eval_ret=-21.853 pursuer_target_distance=3.106 capture=0.001 cap=0.010 td_loss=0.7270 q_tot=+5.871 tgt=+5.868 gnorm=98.39 w_min=4.84e-08 eps=0.050 buf=100000 upd=8594 seed=5
step=  300000 ep_ret=-26.292 eval_ret=-16.233 pursuer_target_distance=2.684 capture=0.004 cap=0.031 td_loss=0.7850 q_tot=+5.682 tgt=+5.679 gnorm=111.14 w_min=1.49e-08 eps=0.050 buf=100000 upd=9219 seed=5
step=  320000 ep_ret=-26.343 eval_ret=-23.570 pursuer_target_distance=2.742 capture=0.008 cap=0.049 td_loss=0.8014 q_tot=+6.106 tgt=+6.103 gnorm=116.65 w_min=0.00e+00 eps=0.050 buf=100000 upd=9844 seed=5
step=  340000 ep_ret=-30.715 eval_ret=-20.370 pursuer_target_distance=2.973 capture=0.007 cap=0.052 td_loss=0.9106 q_tot=+6.553 tgt=+6.551 gnorm=132.49 w_min=1.40e-09 eps=0.050 buf=100000 upd=10469 seed=5
step=  360000 ep_ret=-17.623 eval_ret=-24.146 pursuer_target_distance=2.948 capture=0.004 cap=0.026 td_loss=0.9591 q_tot=+6.889 tgt=+6.888 gnorm=141.61 w_min=5.03e-08 eps=0.050 buf=100000 upd=11094 seed=5
step=  380000 ep_ret=-35.229 eval_ret=-24.298 pursuer_target_distance=2.790 capture=0.005 cap=0.026 td_loss=0.9631 q_tot=+7.388 tgt=+7.386 gnorm=137.84 w_min=1.49e-08 eps=0.050 buf=100000 upd=11719 seed=5
step=  400000 ep_ret=-30.353 eval_ret=-21.642 pursuer_target_distance=2.864 capture=0.003 cap=0.040 td_loss=1.0502 q_tot=+7.964 tgt=+7.965 gnorm=152.49 w_min=1.32e-07 eps=0.050 buf=100000 upd=12344 seed=5
step=  420000 ep_ret=-43.058 eval_ret=-23.509 pursuer_target_distance=3.024 capture=0.005 cap=0.047 td_loss=1.1471 q_tot=+7.903 tgt=+7.899 gnorm=165.53 w_min=2.98e-08 eps=0.050 buf=100000 upd=12969 seed=5
step=  440000 ep_ret=-45.402 eval_ret=-19.315 pursuer_target_distance=2.540 capture=0.003 cap=0.016 td_loss=1.0239 q_tot=+8.190 tgt=+8.189 gnorm=145.71 w_min=2.98e-08 eps=0.050 buf=100000 upd=13594 seed=5
step=  460000 ep_ret=-36.536 eval_ret=-22.813 pursuer_target_distance=3.020 capture=0.004 cap=0.052 td_loss=0.9893 q_tot=+7.881 tgt=+7.878 gnorm=142.81 w_min=1.49e-08 eps=0.050 buf=100000 upd=14219 seed=5
step=  480000 ep_ret=-35.061 eval_ret=-28.737 pursuer_target_distance=2.978 capture=0.004 cap=0.027 td_loss=1.0332 q_tot=+7.646 tgt=+7.644 gnorm=147.31 w_min=4.83e-09 eps=0.050 buf=100000 upd=14844 seed=5
step=  500000 ep_ret=-29.676 eval_ret=-19.925 pursuer_target_distance=3.024 capture=0.005 cap=0.031 td_loss=0.9530 q_tot=+7.378 tgt=+7.375 gnorm=131.35 w_min=5.03e-08 eps=0.050 buf=100000 upd=15469 seed=5
step=  520000 ep_ret=-26.341 eval_ret=-22.348 pursuer_target_distance=2.701 capture=0.003 cap=0.010 td_loss=0.9509 q_tot=+7.482 tgt=+7.481 gnorm=135.09 w_min=3.73e-08 eps=0.050 buf=100000 upd=16094 seed=5
step=  540000 ep_ret=-10.631 eval_ret=-22.454 pursuer_target_distance=2.743 capture=0.006 cap=0.068 td_loss=0.9009 q_tot=+7.831 tgt=+7.829 gnorm=127.88 w_min=0.00e+00 eps=0.050 buf=100000 upd=16719 seed=5
step=  560000 ep_ret=-38.808 eval_ret=-23.047 pursuer_target_distance=2.591 capture=0.006 cap=0.062 td_loss=0.9917 q_tot=+7.982 tgt=+7.980 gnorm=130.92 w_min=4.47e-08 eps=0.050 buf=100000 upd=17344 seed=5
step=  580000 ep_ret=-34.482 eval_ret=-27.885 pursuer_target_distance=2.658 capture=0.004 cap=0.042 td_loss=0.9958 q_tot=+8.032 tgt=+8.032 gnorm=137.50 w_min=3.73e-08 eps=0.050 buf=100000 upd=17969 seed=5
step=  600000 ep_ret=-18.479 eval_ret=-26.380 pursuer_target_distance=3.008 capture=0.004 cap=0.036 td_loss=1.0568 q_tot=+8.442 tgt=+8.441 gnorm=140.01 w_min=2.24e-08 eps=0.050 buf=100000 upd=18594 seed=5
step=  620000 ep_ret=-5.766 eval_ret=-24.933 pursuer_target_distance=2.839 capture=0.006 cap=0.016 td_loss=0.9856 q_tot=+8.651 tgt=+8.648 gnorm=136.38 w_min=4.66e-09 eps=0.050 buf=100000 upd=19219 seed=5
step=  640000 ep_ret=-37.180 eval_ret=-26.819 pursuer_target_distance=2.736 capture=0.003 cap=0.031 td_loss=1.1793 q_tot=+7.825 tgt=+7.824 gnorm=156.79 w_min=7.45e-08 eps=0.050 buf=100000 upd=19844 seed=5
step=  660000 ep_ret=-33.913 eval_ret=-32.377 pursuer_target_distance=2.927 capture=0.004 cap=0.047 td_loss=1.0428 q_tot=+6.271 tgt=+6.272 gnorm=140.74 w_min=4.47e-08 eps=0.050 buf=100000 upd=20469 seed=5
step=  680000 ep_ret=-37.493 eval_ret=-23.625 pursuer_target_distance=2.940 capture=0.005 cap=0.052 td_loss=0.9233 q_tot=+5.992 tgt=+5.991 gnorm=123.69 w_min=1.12e-07 eps=0.050 buf=100000 upd=21094 seed=5
step=  700000 ep_ret=-21.799 eval_ret=-23.387 pursuer_target_distance=2.795 capture=0.004 cap=0.057 td_loss=1.0145 q_tot=+5.714 tgt=+5.713 gnorm=133.10 w_min=1.49e-08 eps=0.050 buf=100000 upd=21719 seed=5
step=  720000 ep_ret=-31.463 eval_ret=-21.320 pursuer_target_distance=2.845 capture=0.008 cap=0.031 td_loss=1.0299 q_tot=+5.864 tgt=+5.860 gnorm=131.49 w_min=2.24e-08 eps=0.050 buf=100000 upd=22344 seed=5
step=  740000 ep_ret=-26.010 eval_ret=-37.499 pursuer_target_distance=3.246 capture=0.005 cap=0.047 td_loss=1.0823 q_tot=+5.884 tgt=+5.884 gnorm=139.26 w_min=2.98e-08 eps=0.050 buf=100000 upd=22969 seed=5
step=  760000 ep_ret=-29.263 eval_ret=-26.022 pursuer_target_distance=2.802 capture=0.005 cap=0.031 td_loss=1.0675 q_tot=+5.745 tgt=+5.745 gnorm=133.48 w_min=8.94e-08 eps=0.050 buf=100000 upd=23594 seed=5
step=  780000 ep_ret=-20.952 eval_ret=-30.385 pursuer_target_distance=2.742 capture=0.004 cap=0.026 td_loss=1.0674 q_tot=+5.054 tgt=+5.053 gnorm=135.65 w_min=1.86e-07 eps=0.050 buf=100000 upd=24219 seed=5
step=  800000 ep_ret=-27.367 eval_ret=-29.963 pursuer_target_distance=2.850 capture=0.005 cap=0.036 td_loss=1.0323 q_tot=+4.605 tgt=+4.605 gnorm=124.70 w_min=5.22e-08 eps=0.050 buf=100000 upd=24844 seed=5
step=  820000 ep_ret=-22.871 eval_ret=-23.808 pursuer_target_distance=2.782 capture=0.005 cap=0.042 td_loss=1.1609 q_tot=+4.738 tgt=+4.735 gnorm=139.46 w_min=1.34e-07 eps=0.050 buf=100000 upd=25469 seed=5
step=  840000 ep_ret=-27.100 eval_ret=-21.264 pursuer_target_distance=2.706 capture=0.004 cap=0.026 td_loss=1.0234 q_tot=+4.279 tgt=+4.280 gnorm=126.01 w_min=1.49e-08 eps=0.050 buf=100000 upd=26094 seed=5
step=  860000 ep_ret=+0.468 eval_ret=-32.084 pursuer_target_distance=2.669 capture=0.008 cap=0.047 td_loss=0.9605 q_tot=+3.891 tgt=+3.894 gnorm=124.21 w_min=2.24e-08 eps=0.050 buf=100000 upd=26719 seed=5
step=  880000 ep_ret=-29.844 eval_ret=-23.513 pursuer_target_distance=2.853 capture=0.008 cap=0.040 td_loss=1.1599 q_tot=+4.584 tgt=+4.589 gnorm=146.91 w_min=7.45e-09 eps=0.050 buf=100000 upd=27344 seed=5
step=  900000 ep_ret=-23.385 eval_ret=-21.458 pursuer_target_distance=2.833 capture=0.008 cap=0.047 td_loss=1.2688 q_tot=+4.773 tgt=+4.774 gnorm=158.02 w_min=2.98e-08 eps=0.050 buf=100000 upd=27969 seed=5
step=  920000 ep_ret=-23.505 eval_ret=-19.025 pursuer_target_distance=2.526 capture=0.005 cap=0.042 td_loss=1.2448 q_tot=+4.035 tgt=+4.031 gnorm=157.32 w_min=1.49e-08 eps=0.050 buf=100000 upd=28594 seed=5
step=  940000 ep_ret=-32.624 eval_ret=-31.038 pursuer_target_distance=2.571 capture=0.003 cap=0.042 td_loss=1.2560 q_tot=+4.321 tgt=+4.319 gnorm=151.60 w_min=3.73e-08 eps=0.050 buf=100000 upd=29219 seed=5
