[setup] Required Python imports are available.
[setup] Required Python imports are available.
=== qmix_pcp_full task 24/70: broadcast_zm seed4 (git 5e3950a) ===
Run dir: runs/qmix_pcp_full_20260627_165504/broadcast_zm/seed4  Start: Sat Jun 27 17:02:35 EDT 2026
Sat Jun 27 17:02:36 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.105.08             Driver Version: 580.105.08     CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  Tesla V100-PCIE-16GB           Off |   00000000:3B:00.0 Off |                    0 |
| N/A   33C    P0             39W /  250W |       0MiB /  16384MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[env] kind=pcp name=pcp n_agents=5 obs_dim=5 action_dim=5 state_dim=13 num_envs=32
[train] QMIX start: total_iters=62500 B=32 device=cuda:0 seed=4 warmup=5000 batch=256 target_update(updates)=200 render=off
step=   20000 ep_ret=-86.161 eval_ret=-108.209 pursuer_target_distance=6.340 capture=0.000 cap=0.000 td_loss=0.1552 q_tot=+12.398 tgt=+12.391 gnorm=36.95 w_min=7.45e-09 eps=0.621 buf=20000 upd=469 seed=4
step=   40000 ep_ret=-81.504 eval_ret=-88.541 pursuer_target_distance=6.700 capture=0.000 cap=0.000 td_loss=0.0963 q_tot=+13.747 tgt=+13.741 gnorm=30.88 w_min=9.31e-10 eps=0.241 buf=40000 upd=1094 seed=4
step=   60000 ep_ret=-96.910 eval_ret=-115.135 pursuer_target_distance=7.196 capture=0.002 cap=0.005 td_loss=0.1697 q_tot=+14.093 tgt=+14.088 gnorm=44.70 w_min=1.86e-09 eps=0.050 buf=60000 upd=1719 seed=4
step=   80000 ep_ret=-88.659 eval_ret=-107.087 pursuer_target_distance=6.837 capture=0.000 cap=0.000 td_loss=0.1783 q_tot=+13.354 tgt=+13.348 gnorm=48.43 w_min=4.66e-08 eps=0.050 buf=80000 upd=2344 seed=4
step=  100000 ep_ret=-48.440 eval_ret=-108.207 pursuer_target_distance=5.438 capture=0.000 cap=0.005 td_loss=0.1835 q_tot=+12.130 tgt=+12.125 gnorm=49.63 w_min=5.59e-09 eps=0.050 buf=100000 upd=2969 seed=4
step=  120000 ep_ret=-48.942 eval_ret=-70.669 pursuer_target_distance=4.734 capture=0.001 cap=0.010 td_loss=0.2236 q_tot=+11.367 tgt=+11.362 gnorm=56.85 w_min=6.98e-10 eps=0.050 buf=100000 upd=3594 seed=4
step=  140000 ep_ret=-55.088 eval_ret=-48.945 pursuer_target_distance=3.909 capture=0.003 cap=0.042 td_loss=0.3546 q_tot=+10.870 tgt=+10.868 gnorm=72.59 w_min=7.45e-09 eps=0.050 buf=100000 upd=4219 seed=4
step=  160000 ep_ret=-42.270 eval_ret=-44.819 pursuer_target_distance=3.142 capture=0.001 cap=0.013 td_loss=0.3472 q_tot=+10.296 tgt=+10.293 gnorm=72.79 w_min=4.47e-08 eps=0.050 buf=100000 upd=4844 seed=4
step=  180000 ep_ret=-36.378 eval_ret=-53.493 pursuer_target_distance=3.276 capture=0.005 cap=0.031 td_loss=0.3984 q_tot=+10.485 tgt=+10.484 gnorm=75.57 w_min=7.92e-09 eps=0.050 buf=100000 upd=5469 seed=4
step=  200000 ep_ret=-29.587 eval_ret=+48.895 pursuer_target_distance=3.169 capture=0.007 cap=0.031 td_loss=0.5249 q_tot=+11.041 tgt=+11.038 gnorm=88.51 w_min=7.45e-09 eps=0.050 buf=100000 upd=6094 seed=4
step=  220000 ep_ret=-19.571 eval_ret=-41.916 pursuer_target_distance=3.056 capture=0.004 cap=0.042 td_loss=0.6656 q_tot=+10.581 tgt=+10.580 gnorm=101.86 w_min=1.56e-07 eps=0.050 buf=100000 upd=6719 seed=4
step=  240000 ep_ret=-33.694 eval_ret=-41.720 pursuer_target_distance=2.910 capture=0.002 cap=0.027 td_loss=0.6952 q_tot=+10.810 tgt=+10.807 gnorm=105.56 w_min=2.98e-08 eps=0.050 buf=100000 upd=7344 seed=4
step=  260000 ep_ret=-29.853 eval_ret=-42.958 pursuer_target_distance=3.152 capture=0.002 cap=0.010 td_loss=0.7449 q_tot=+10.730 tgt=+10.730 gnorm=110.36 w_min=1.49e-08 eps=0.050 buf=100000 upd=7969 seed=4
step=  280000 ep_ret=-24.048 eval_ret=-48.996 pursuer_target_distance=2.949 capture=0.002 cap=0.021 td_loss=0.7585 q_tot=+10.646 tgt=+10.644 gnorm=115.66 w_min=1.40e-08 eps=0.050 buf=100000 upd=8594 seed=4
step=  300000 ep_ret=-23.386 eval_ret=-48.678 pursuer_target_distance=2.593 capture=0.003 cap=0.021 td_loss=0.7111 q_tot=+10.546 tgt=+10.546 gnorm=112.02 w_min=9.31e-09 eps=0.050 buf=100000 upd=9219 seed=4
step=  320000 ep_ret=-29.159 eval_ret=-51.844 pursuer_target_distance=2.716 capture=0.002 cap=0.036 td_loss=0.6812 q_tot=+10.688 tgt=+10.686 gnorm=110.56 w_min=1.12e-08 eps=0.050 buf=100000 upd=9844 seed=4
step=  340000 ep_ret=-33.917 eval_ret=-43.611 pursuer_target_distance=2.562 capture=0.001 cap=0.026 td_loss=0.6820 q_tot=+11.263 tgt=+11.262 gnorm=116.44 w_min=1.68e-08 eps=0.050 buf=100000 upd=10469 seed=4
step=  360000 ep_ret=-37.108 eval_ret=-54.462 pursuer_target_distance=2.545 capture=0.004 cap=0.031 td_loss=0.7221 q_tot=+12.042 tgt=+12.039 gnorm=118.67 w_min=8.94e-08 eps=0.050 buf=100000 upd=11094 seed=4
step=  380000 ep_ret=-23.855 eval_ret=-48.341 pursuer_target_distance=2.763 capture=0.001 cap=0.010 td_loss=0.7061 q_tot=+12.412 tgt=+12.412 gnorm=118.77 w_min=3.45e-08 eps=0.050 buf=100000 upd=11719 seed=4
step=  400000 ep_ret=-28.791 eval_ret=-51.877 pursuer_target_distance=3.093 capture=0.002 cap=0.018 td_loss=0.7065 q_tot=+12.407 tgt=+12.406 gnorm=119.79 w_min=4.47e-08 eps=0.050 buf=100000 upd=12344 seed=4
step=  420000 ep_ret=-32.633 eval_ret=-39.159 pursuer_target_distance=2.816 capture=0.003 cap=0.026 td_loss=0.7349 q_tot=+11.946 tgt=+11.944 gnorm=120.11 w_min=7.45e-08 eps=0.050 buf=100000 upd=12969 seed=4
step=  440000 ep_ret=-27.824 eval_ret=+58.116 pursuer_target_distance=2.873 capture=0.002 cap=0.031 td_loss=0.7071 q_tot=+11.143 tgt=+11.139 gnorm=119.44 w_min=8.20e-08 eps=0.050 buf=100000 upd=13594 seed=4
step=  460000 ep_ret=-30.991 eval_ret=-52.637 pursuer_target_distance=2.613 capture=0.008 cap=0.057 td_loss=0.7547 q_tot=+10.772 tgt=+10.772 gnorm=121.99 w_min=5.96e-08 eps=0.050 buf=100000 upd=14219 seed=4
step=  480000 ep_ret=-33.182 eval_ret=-51.340 pursuer_target_distance=2.928 capture=0.002 cap=0.031 td_loss=0.9101 q_tot=+10.317 tgt=+10.316 gnorm=141.22 w_min=9.69e-08 eps=0.050 buf=100000 upd=14844 seed=4
