[setup] Required Python imports are available.
[setup] Required Python imports are available.
=== qmix_pcp_full task 15/70: broadcast seed5 (git 5e3950a) ===
Run dir: runs/qmix_pcp_full_20260627_165504/broadcast/seed5  Start: Sat Jun 27 16:55:04 EDT 2026
Sat Jun 27 16:55:04 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.105.08             Driver Version: 580.105.08     CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  Tesla V100-PCIE-32GB           Off |   00000000:3B:00.0 Off |                    0 |
| N/A   28C    P0             25W /  250W |       0MiB /  32768MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[env] kind=pcp name=pcp n_agents=5 obs_dim=5 action_dim=5 state_dim=13 num_envs=32
[train] QMIX start: total_iters=62500 B=32 device=cuda:0 seed=5 warmup=5000 batch=256 target_update(updates)=200 render=off
step=   20000 ep_ret=-89.192 eval_ret=-77.664 pursuer_target_distance=6.578 capture=0.000 cap=0.000 td_loss=0.2641 q_tot=+10.933 tgt=+10.921 gnorm=45.42 w_min=1.49e-08 eps=0.621 buf=20000 upd=469 seed=5
step=   40000 ep_ret=-98.192 eval_ret=-81.390 pursuer_target_distance=7.128 capture=0.001 cap=0.005 td_loss=0.1270 q_tot=+11.216 tgt=+11.211 gnorm=30.69 w_min=1.77e-08 eps=0.241 buf=40000 upd=1094 seed=5
step=   60000 ep_ret=-88.294 eval_ret=-88.369 pursuer_target_distance=6.778 capture=0.000 cap=0.005 td_loss=0.1553 q_tot=+11.068 tgt=+11.063 gnorm=37.83 w_min=4.28e-08 eps=0.050 buf=60000 upd=1719 seed=5
step=   80000 ep_ret=-68.711 eval_ret=-80.435 pursuer_target_distance=6.919 capture=0.000 cap=0.004 td_loss=0.1740 q_tot=+9.910 tgt=+9.906 gnorm=40.47 w_min=1.77e-08 eps=0.050 buf=80000 upd=2344 seed=5
step=  100000 ep_ret=-57.381 eval_ret=-49.952 pursuer_target_distance=5.578 capture=0.002 cap=0.026 td_loss=0.2172 q_tot=+8.302 tgt=+8.298 gnorm=43.09 w_min=1.86e-08 eps=0.050 buf=100000 upd=2969 seed=5
step=  120000 ep_ret=-56.995 eval_ret=-67.949 pursuer_target_distance=5.323 capture=0.001 cap=0.005 td_loss=0.2533 q_tot=+7.041 tgt=+7.038 gnorm=47.75 w_min=9.22e-08 eps=0.050 buf=100000 upd=3594 seed=5
step=  140000 ep_ret=-54.086 eval_ret=-58.656 pursuer_target_distance=4.486 capture=0.002 cap=0.021 td_loss=0.3176 q_tot=+5.940 tgt=+5.937 gnorm=56.33 w_min=6.52e-09 eps=0.050 buf=100000 upd=4219 seed=5
step=  160000 ep_ret=-37.468 eval_ret=-25.566 pursuer_target_distance=3.627 capture=0.001 cap=0.013 td_loss=0.3390 q_tot=+4.606 tgt=+4.603 gnorm=56.45 w_min=5.22e-08 eps=0.050 buf=100000 upd=4844 seed=5
step=  180000 ep_ret=-22.890 eval_ret=-29.487 pursuer_target_distance=3.117 capture=0.002 cap=0.016 td_loss=0.3754 q_tot=+4.087 tgt=+4.083 gnorm=60.71 w_min=2.24e-08 eps=0.050 buf=100000 upd=5469 seed=5
step=  200000 ep_ret=-44.470 eval_ret=-23.332 pursuer_target_distance=3.101 capture=0.002 cap=0.010 td_loss=0.4113 q_tot=+4.224 tgt=+4.224 gnorm=63.63 w_min=3.73e-08 eps=0.050 buf=100000 upd=6094 seed=5
step=  220000 ep_ret=-39.600 eval_ret=-24.431 pursuer_target_distance=2.700 capture=0.004 cap=0.036 td_loss=0.4516 q_tot=+4.544 tgt=+4.541 gnorm=67.33 w_min=8.20e-08 eps=0.050 buf=100000 upd=6719 seed=5
step=  240000 ep_ret=-41.306 eval_ret=-17.893 pursuer_target_distance=2.738 capture=0.002 cap=0.022 td_loss=0.4863 q_tot=+5.205 tgt=+5.203 gnorm=70.02 w_min=1.86e-08 eps=0.050 buf=100000 upd=7344 seed=5
step=  260000 ep_ret=-39.218 eval_ret=-23.870 pursuer_target_distance=2.825 capture=0.011 cap=0.047 td_loss=0.5623 q_tot=+5.757 tgt=+5.754 gnorm=79.67 w_min=0.00e+00 eps=0.050 buf=100000 upd=7969 seed=5
step=  280000 ep_ret=-39.791 eval_ret=-20.784 pursuer_target_distance=2.942 capture=0.007 cap=0.062 td_loss=0.6978 q_tot=+6.243 tgt=+6.242 gnorm=95.48 w_min=2.84e-08 eps=0.050 buf=100000 upd=8594 seed=5
step=  300000 ep_ret=-22.201 eval_ret=-26.783 pursuer_target_distance=2.574 capture=0.002 cap=0.031 td_loss=0.7643 q_tot=+6.366 tgt=+6.364 gnorm=104.26 w_min=4.47e-08 eps=0.050 buf=100000 upd=9219 seed=5
step=  320000 ep_ret=-40.529 eval_ret=-20.462 pursuer_target_distance=2.704 capture=0.004 cap=0.040 td_loss=0.8196 q_tot=+6.305 tgt=+6.305 gnorm=116.00 w_min=1.12e-08 eps=0.050 buf=100000 upd=9844 seed=5
step=  340000 ep_ret=-30.145 eval_ret=-25.688 pursuer_target_distance=2.987 capture=0.003 cap=0.036 td_loss=0.8601 q_tot=+6.409 tgt=+6.403 gnorm=126.26 w_min=4.47e-08 eps=0.050 buf=100000 upd=10469 seed=5
step=  360000 ep_ret=-25.224 eval_ret=-22.299 pursuer_target_distance=2.772 capture=0.003 cap=0.021 td_loss=0.9846 q_tot=+6.462 tgt=+6.463 gnorm=132.59 w_min=2.98e-08 eps=0.050 buf=100000 upd=11094 seed=5
step=  380000 ep_ret=-33.187 eval_ret=-28.041 pursuer_target_distance=2.776 capture=0.006 cap=0.068 td_loss=0.8840 q_tot=+6.337 tgt=+6.336 gnorm=113.94 w_min=1.86e-09 eps=0.050 buf=100000 upd=11719 seed=5
step=  400000 ep_ret=-31.369 eval_ret=-28.681 pursuer_target_distance=2.970 capture=0.005 cap=0.054 td_loss=0.8786 q_tot=+6.327 tgt=+6.326 gnorm=118.56 w_min=2.98e-08 eps=0.050 buf=100000 upd=12344 seed=5
step=  420000 ep_ret=-43.326 eval_ret=-22.686 pursuer_target_distance=2.866 capture=0.002 cap=0.031 td_loss=0.9706 q_tot=+7.213 tgt=+7.212 gnorm=131.34 w_min=1.58e-07 eps=0.050 buf=100000 upd=12969 seed=5
step=  440000 ep_ret=-41.205 eval_ret=-22.060 pursuer_target_distance=2.559 capture=0.004 cap=0.036 td_loss=1.0209 q_tot=+7.629 tgt=+7.629 gnorm=135.91 w_min=1.12e-08 eps=0.050 buf=100000 upd=13594 seed=5
step=  460000 ep_ret=-27.675 eval_ret=-25.074 pursuer_target_distance=2.987 capture=0.005 cap=0.042 td_loss=0.9776 q_tot=+7.931 tgt=+7.931 gnorm=133.44 w_min=9.31e-09 eps=0.050 buf=100000 upd=14219 seed=5
step=  480000 ep_ret=-36.366 eval_ret=-22.945 pursuer_target_distance=2.977 capture=0.006 cap=0.040 td_loss=0.9979 q_tot=+8.468 tgt=+8.466 gnorm=133.21 w_min=2.05e-08 eps=0.050 buf=100000 upd=14844 seed=5
step=  500000 ep_ret=-24.762 eval_ret=-25.546 pursuer_target_distance=2.973 capture=0.003 cap=0.021 td_loss=0.9620 q_tot=+8.883 tgt=+8.882 gnorm=128.49 w_min=1.86e-08 eps=0.050 buf=100000 upd=15469 seed=5
step=  520000 ep_ret=-24.452 eval_ret=-22.505 pursuer_target_distance=2.771 capture=0.003 cap=0.031 td_loss=0.9379 q_tot=+9.473 tgt=+9.473 gnorm=121.44 w_min=4.84e-08 eps=0.050 buf=100000 upd=16094 seed=5
step=  540000 ep_ret=-33.342 eval_ret=-18.936 pursuer_target_distance=2.910 capture=0.003 cap=0.036 td_loss=0.9723 q_tot=+10.285 tgt=+10.289 gnorm=126.04 w_min=1.49e-08 eps=0.050 buf=100000 upd=16719 seed=5
step=  560000 ep_ret=-42.735 eval_ret=-23.484 pursuer_target_distance=2.797 capture=0.008 cap=0.036 td_loss=0.9788 q_tot=+10.173 tgt=+10.173 gnorm=127.96 w_min=0.00e+00 eps=0.050 buf=100000 upd=17344 seed=5
step=  580000 ep_ret=-22.678 eval_ret=-30.022 pursuer_target_distance=2.728 capture=0.006 cap=0.052 td_loss=1.0917 q_tot=+10.052 tgt=+10.056 gnorm=141.42 w_min=4.56e-08 eps=0.050 buf=100000 upd=17969 seed=5
step=  600000 ep_ret=-20.544 eval_ret=-18.204 pursuer_target_distance=2.849 capture=0.003 cap=0.031 td_loss=1.0482 q_tot=+10.043 tgt=+10.046 gnorm=134.81 w_min=5.96e-08 eps=0.050 buf=100000 upd=18594 seed=5
step=  620000 ep_ret=-17.016 eval_ret=-26.960 pursuer_target_distance=2.843 capture=0.007 cap=0.036 td_loss=1.1086 q_tot=+10.229 tgt=+10.230 gnorm=142.44 w_min=2.24e-08 eps=0.050 buf=100000 upd=19219 seed=5
step=  640000 ep_ret=-32.164 eval_ret=-27.983 pursuer_target_distance=2.784 capture=0.003 cap=0.040 td_loss=1.1026 q_tot=+10.483 tgt=+10.486 gnorm=142.06 w_min=2.24e-08 eps=0.050 buf=100000 upd=19844 seed=5
step=  660000 ep_ret=-36.665 eval_ret=-25.714 pursuer_target_distance=2.871 capture=0.006 cap=0.042 td_loss=1.1515 q_tot=+10.226 tgt=+10.225 gnorm=146.05 w_min=1.42e-07 eps=0.050 buf=100000 upd=20469 seed=5
step=  680000 ep_ret=-34.545 eval_ret=-29.224 pursuer_target_distance=2.839 capture=0.004 cap=0.036 td_loss=1.2005 q_tot=+10.696 tgt=+10.696 gnorm=154.97 w_min=1.49e-08 eps=0.050 buf=100000 upd=21094 seed=5
step=  700000 ep_ret=-2.755 eval_ret=-21.091 pursuer_target_distance=2.671 capture=0.007 cap=0.047 td_loss=1.2012 q_tot=+11.292 tgt=+11.295 gnorm=155.00 w_min=4.47e-08 eps=0.050 buf=100000 upd=21719 seed=5
step=  720000 ep_ret=-29.501 eval_ret=-25.367 pursuer_target_distance=2.613 capture=0.002 cap=0.031 td_loss=1.0912 q_tot=+11.314 tgt=+11.315 gnorm=145.06 w_min=3.73e-08 eps=0.050 buf=100000 upd=22344 seed=5
step=  740000 ep_ret=-21.235 eval_ret=-32.124 pursuer_target_distance=2.889 capture=0.005 cap=0.047 td_loss=1.1639 q_tot=+11.445 tgt=+11.445 gnorm=153.04 w_min=6.89e-08 eps=0.050 buf=100000 upd=22969 seed=5
step=  760000 ep_ret=-29.680 eval_ret=-33.917 pursuer_target_distance=2.707 capture=0.004 cap=0.052 td_loss=1.1000 q_tot=+11.403 tgt=+11.400 gnorm=147.83 w_min=5.03e-08 eps=0.050 buf=100000 upd=23594 seed=5
step=  780000 ep_ret=-15.275 eval_ret=-33.850 pursuer_target_distance=2.681 capture=0.007 cap=0.073 td_loss=1.1781 q_tot=+10.646 tgt=+10.646 gnorm=146.98 w_min=1.01e-07 eps=0.050 buf=100000 upd=24219 seed=5
step=  800000 ep_ret=-32.828 eval_ret=-23.085 pursuer_target_distance=2.835 capture=0.006 cap=0.058 td_loss=1.1745 q_tot=+10.557 tgt=+10.562 gnorm=140.31 w_min=3.73e-08 eps=0.050 buf=100000 upd=24844 seed=5
step=  820000 ep_ret=-17.688 eval_ret=-30.620 pursuer_target_distance=2.799 capture=0.006 cap=0.062 td_loss=1.2000 q_tot=+9.843 tgt=+9.844 gnorm=140.01 w_min=1.49e-08 eps=0.050 buf=100000 upd=25469 seed=5
step=  840000 ep_ret=-29.235 eval_ret=-23.447 pursuer_target_distance=2.587 capture=0.005 cap=0.042 td_loss=1.2680 q_tot=+10.121 tgt=+10.120 gnorm=138.85 w_min=3.73e-09 eps=0.050 buf=100000 upd=26094 seed=5
step=  860000 ep_ret=-30.697 eval_ret=-20.250 pursuer_target_distance=2.701 capture=0.003 cap=0.031 td_loss=1.2081 q_tot=+10.225 tgt=+10.228 gnorm=139.86 w_min=7.45e-08 eps=0.050 buf=100000 upd=26719 seed=5
step=  880000 ep_ret=-20.376 eval_ret=-27.726 pursuer_target_distance=2.775 capture=0.006 cap=0.045 td_loss=1.1405 q_tot=+11.234 tgt=+11.235 gnorm=144.50 w_min=2.24e-08 eps=0.050 buf=100000 upd=27344 seed=5
