[setup] Required Python imports are available.
[setup] Required Python imports are available.
=== qmix_pcp_full task 10/70: broadcast seed0 (git 5e3950a) ===
Run dir: runs/qmix_pcp_full_20260627_165504/broadcast/seed0  Start: Sat Jun 27 16:55:04 EDT 2026
Sat Jun 27 16:55:04 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.105.08             Driver Version: 580.105.08     CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  Tesla V100-PCIE-32GB           Off |   00000000:D8:00.0 Off |                    0 |
| N/A   27C    P0             25W /  250W |       0MiB /  32768MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[env] kind=pcp name=pcp n_agents=5 obs_dim=5 action_dim=5 state_dim=13 num_envs=32
[train] QMIX start: total_iters=62500 B=32 device=cuda:0 seed=0 warmup=5000 batch=256 target_update(updates)=200 render=off
step=   20000 ep_ret=-92.309 eval_ret=-60.452 pursuer_target_distance=6.586 capture=0.000 cap=0.000 td_loss=0.4027 q_tot=+11.300 tgt=+11.281 gnorm=52.27 w_min=7.45e-09 eps=0.621 buf=20000 upd=469 seed=0
step=   40000 ep_ret=-92.238 eval_ret=-72.978 pursuer_target_distance=6.931 capture=0.000 cap=0.000 td_loss=0.0922 q_tot=+11.574 tgt=+11.566 gnorm=27.81 w_min=0.00e+00 eps=0.241 buf=40000 upd=1094 seed=0
step=   60000 ep_ret=-84.467 eval_ret=-47.005 pursuer_target_distance=6.913 capture=0.000 cap=0.005 td_loss=0.1406 q_tot=+11.435 tgt=+11.432 gnorm=35.42 w_min=1.86e-09 eps=0.050 buf=60000 upd=1719 seed=0
step=   80000 ep_ret=-83.279 eval_ret=-47.446 pursuer_target_distance=6.925 capture=0.001 cap=0.009 td_loss=0.1703 q_tot=+10.403 tgt=+10.400 gnorm=40.33 w_min=1.12e-08 eps=0.050 buf=80000 upd=2344 seed=0
step=  100000 ep_ret=-68.694 eval_ret=-31.997 pursuer_target_distance=5.679 capture=0.001 cap=0.010 td_loss=0.1969 q_tot=+8.682 tgt=+8.677 gnorm=44.97 w_min=3.73e-08 eps=0.050 buf=100000 upd=2969 seed=0
step=  120000 ep_ret=-60.975 eval_ret=-36.163 pursuer_target_distance=4.779 capture=0.001 cap=0.016 td_loss=0.2322 q_tot=+7.691 tgt=+7.688 gnorm=49.24 w_min=1.49e-08 eps=0.050 buf=100000 upd=3594 seed=0
step=  140000 ep_ret=-45.873 eval_ret=-29.751 pursuer_target_distance=4.253 capture=0.001 cap=0.010 td_loss=0.2771 q_tot=+7.323 tgt=+7.319 gnorm=55.39 w_min=1.53e-07 eps=0.050 buf=100000 upd=4219 seed=0
step=  160000 ep_ret=-47.817 eval_ret=-28.015 pursuer_target_distance=3.641 capture=0.002 cap=0.022 td_loss=0.3266 q_tot=+7.057 tgt=+7.053 gnorm=64.27 w_min=1.49e-08 eps=0.050 buf=100000 upd=4844 seed=0
step=  180000 ep_ret=-30.470 eval_ret=-27.735 pursuer_target_distance=3.360 capture=0.001 cap=0.016 td_loss=0.3617 q_tot=+7.204 tgt=+7.202 gnorm=66.93 w_min=0.00e+00 eps=0.050 buf=100000 upd=5469 seed=0
step=  200000 ep_ret=-37.926 eval_ret=-26.843 pursuer_target_distance=3.128 capture=0.000 cap=0.005 td_loss=0.3571 q_tot=+7.472 tgt=+7.471 gnorm=67.04 w_min=2.24e-08 eps=0.050 buf=100000 upd=6094 seed=0
step=  220000 ep_ret=-43.424 eval_ret=-16.076 pursuer_target_distance=3.169 capture=0.005 cap=0.042 td_loss=0.4102 q_tot=+8.041 tgt=+8.039 gnorm=74.01 w_min=9.31e-08 eps=0.050 buf=100000 upd=6719 seed=0
step=  240000 ep_ret=-30.814 eval_ret=-14.218 pursuer_target_distance=3.068 capture=0.006 cap=0.036 td_loss=0.5068 q_tot=+7.977 tgt=+7.977 gnorm=79.03 w_min=4.28e-08 eps=0.050 buf=100000 upd=7344 seed=0
step=  260000 ep_ret=-20.395 eval_ret=-24.010 pursuer_target_distance=2.921 capture=0.007 cap=0.042 td_loss=0.5694 q_tot=+8.344 tgt=+8.344 gnorm=84.12 w_min=8.38e-09 eps=0.050 buf=100000 upd=7969 seed=0
step=  280000 ep_ret=-24.359 eval_ret=-21.555 pursuer_target_distance=2.781 capture=0.003 cap=0.036 td_loss=0.7261 q_tot=+8.308 tgt=+8.307 gnorm=94.24 w_min=4.28e-08 eps=0.050 buf=100000 upd=8594 seed=0
step=  300000 ep_ret=-23.276 eval_ret=-23.307 pursuer_target_distance=2.792 capture=0.004 cap=0.016 td_loss=0.8567 q_tot=+8.785 tgt=+8.787 gnorm=106.44 w_min=3.73e-08 eps=0.050 buf=100000 upd=9219 seed=0
step=  320000 ep_ret=-24.954 eval_ret=-28.832 pursuer_target_distance=2.417 capture=0.005 cap=0.045 td_loss=0.9259 q_tot=+8.945 tgt=+8.942 gnorm=113.72 w_min=1.49e-08 eps=0.050 buf=100000 upd=9844 seed=0
step=  340000 ep_ret=-29.080 eval_ret=-24.066 pursuer_target_distance=2.855 capture=0.002 cap=0.031 td_loss=0.9382 q_tot=+8.599 tgt=+8.604 gnorm=115.70 w_min=1.49e-08 eps=0.050 buf=100000 upd=10469 seed=0
step=  360000 ep_ret=-28.139 eval_ret=-27.172 pursuer_target_distance=2.644 capture=0.003 cap=0.021 td_loss=0.8390 q_tot=+8.666 tgt=+8.667 gnorm=112.93 w_min=1.86e-08 eps=0.050 buf=100000 upd=11094 seed=0
step=  380000 ep_ret=-30.511 eval_ret=-20.332 pursuer_target_distance=2.794 capture=0.002 cap=0.031 td_loss=0.8055 q_tot=+9.402 tgt=+9.404 gnorm=117.22 w_min=1.86e-08 eps=0.050 buf=100000 upd=11719 seed=0
step=  400000 ep_ret=-20.881 eval_ret=-30.663 pursuer_target_distance=2.680 capture=0.003 cap=0.027 td_loss=0.8068 q_tot=+9.481 tgt=+9.486 gnorm=118.87 w_min=7.45e-09 eps=0.050 buf=100000 upd=12344 seed=0
step=  420000 ep_ret=-39.296 eval_ret=-24.660 pursuer_target_distance=2.893 capture=0.002 cap=0.021 td_loss=0.8044 q_tot=+10.014 tgt=+10.015 gnorm=118.39 w_min=5.22e-08 eps=0.050 buf=100000 upd=12969 seed=0
step=  440000 ep_ret=-46.251 eval_ret=-27.144 pursuer_target_distance=2.958 capture=0.005 cap=0.042 td_loss=0.7928 q_tot=+10.358 tgt=+10.359 gnorm=118.12 w_min=4.47e-08 eps=0.050 buf=100000 upd=13594 seed=0
step=  460000 ep_ret=-22.721 eval_ret=-22.871 pursuer_target_distance=2.371 capture=0.004 cap=0.042 td_loss=0.8240 q_tot=+10.370 tgt=+10.370 gnorm=117.55 w_min=3.73e-08 eps=0.050 buf=100000 upd=14219 seed=0
step=  480000 ep_ret=-19.708 eval_ret=-19.777 pursuer_target_distance=2.598 capture=0.002 cap=0.013 td_loss=0.8253 q_tot=+10.862 tgt=+10.861 gnorm=112.09 w_min=1.19e-07 eps=0.050 buf=100000 upd=14844 seed=0
