[setup] Required Python imports are available.
[setup] Required Python imports are available.
=== qmix_pcp_full task 18/70: broadcast seed8 (git 5e3950a) ===
Run dir: runs/qmix_pcp_full_20260627_165504/broadcast/seed8  Start: Sat Jun 27 16:55:04 EDT 2026
Sat Jun 27 16:55:04 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.105.08             Driver Version: 580.105.08     CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  Tesla V100-PCIE-32GB           Off |   00000000:D8:00.0 Off |                    0 |
| N/A   30C    P0             27W /  250W |       0MiB /  32768MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[env] kind=pcp name=pcp n_agents=5 obs_dim=5 action_dim=5 state_dim=13 num_envs=32
[train] QMIX start: total_iters=62500 B=32 device=cuda:0 seed=8 warmup=5000 batch=256 target_update(updates)=200 render=off
step=   20000 ep_ret=-77.957 eval_ret=-89.342 pursuer_target_distance=6.320 capture=0.001 cap=0.016 td_loss=0.4044 q_tot=+11.020 tgt=+11.014 gnorm=52.11 w_min=4.66e-09 eps=0.621 buf=20000 upd=469 seed=8
step=   40000 ep_ret=-88.496 eval_ret=-91.862 pursuer_target_distance=6.915 capture=0.000 cap=0.000 td_loss=0.1848 q_tot=+12.629 tgt=+12.625 gnorm=35.86 w_min=9.31e-10 eps=0.241 buf=40000 upd=1094 seed=8
step=   60000 ep_ret=-78.470 eval_ret=-94.134 pursuer_target_distance=7.162 capture=0.000 cap=0.005 td_loss=0.2039 q_tot=+12.759 tgt=+12.755 gnorm=44.16 w_min=9.31e-09 eps=0.050 buf=60000 upd=1719 seed=8
step=   80000 ep_ret=-82.157 eval_ret=-82.670 pursuer_target_distance=6.561 capture=0.000 cap=0.013 td_loss=0.2096 q_tot=+11.869 tgt=+11.866 gnorm=49.31 w_min=6.52e-09 eps=0.050 buf=80000 upd=2344 seed=8
step=  100000 ep_ret=-68.172 eval_ret=-86.673 pursuer_target_distance=6.214 capture=0.001 cap=0.010 td_loss=0.2256 q_tot=+10.159 tgt=+10.154 gnorm=50.74 w_min=2.05e-08 eps=0.050 buf=100000 upd=2969 seed=8
step=  120000 ep_ret=-60.760 eval_ret=-3.339 pursuer_target_distance=5.087 capture=0.002 cap=0.016 td_loss=0.2645 q_tot=+8.967 tgt=+8.963 gnorm=55.33 w_min=2.98e-08 eps=0.050 buf=100000 upd=3594 seed=8
step=  140000 ep_ret=-53.572 eval_ret=-56.214 pursuer_target_distance=4.801 capture=0.002 cap=0.010 td_loss=0.2846 q_tot=+8.135 tgt=+8.130 gnorm=60.00 w_min=2.98e-08 eps=0.050 buf=100000 upd=4219 seed=8
step=  160000 ep_ret=-48.692 eval_ret=-46.631 pursuer_target_distance=4.151 capture=0.002 cap=0.031 td_loss=0.3606 q_tot=+7.695 tgt=+7.693 gnorm=67.51 w_min=1.93e-08 eps=0.050 buf=100000 upd=4844 seed=8
step=  180000 ep_ret=-45.317 eval_ret=-52.497 pursuer_target_distance=3.181 capture=0.000 cap=0.000 td_loss=0.4018 q_tot=+7.102 tgt=+7.100 gnorm=71.13 w_min=1.86e-08 eps=0.050 buf=100000 upd=5469 seed=8
step=  200000 ep_ret=-32.503 eval_ret=-44.597 pursuer_target_distance=3.267 capture=0.004 cap=0.031 td_loss=0.4579 q_tot=+7.353 tgt=+7.352 gnorm=75.79 w_min=1.86e-08 eps=0.050 buf=100000 upd=6094 seed=8
step=  220000 ep_ret=-42.732 eval_ret=-47.573 pursuer_target_distance=3.048 capture=0.003 cap=0.021 td_loss=0.5267 q_tot=+7.849 tgt=+7.849 gnorm=81.17 w_min=7.45e-09 eps=0.050 buf=100000 upd=6719 seed=8
