iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,alpha,env_alpha,capture_rate,capture_c1_participation,dist_full_sight,dist_sensor_limited,marginal_c1_rate,knn_c1_sighted_frac
0,3200,-738.1805238723755,-7.381805510520935,-738.1805238723755,-7.381805510520935,0.0,738.1805238723755,7.381805510520935,0.0,0.0,3.952911825180054,0.0,0.0,-765.3641293048859,-7.653641293048858,-765.3641293048859,-7.653641293048858,100.0,4.24043323174119,0.0,0.0,765.3641293048859,0.0,32,-0.0008126249443165534,0.6369986891746521,1.6079951405525208,0.30160677433013916,0.021511900424957275,0.021511900424957275,0.21611550003290175,0.0013356992789340678,0.00449999999254942,-0.4252709150314331,1.0,0.01,0.0007,4,0.0,0.0,0.0,0.0,7.2403052711486815,5.556483941078186,0.0,0.9531250470876693
1,6400,-777.9775233268738,-7.7797754192352295,-777.9775233268738,-7.7797754192352295,0.0,777.9775233268738,7.7797754192352295,-39.79699945449829,-0.3979699087142947,4.700732679367065,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,-0.0006889401369498671,0.4469714552164078,1.6047123312950133,0.20677280724048613,0.024835847876966,0.024835847876966,0.2573095127940178,0.000962543034438745,0.0,0.1204988956451416,1.0,0.009985576923076923,0.0006988942307692308,4,0.0,0.0,0.0,0.0,9.12288264274597,5.3305503845214846,0.0,0.9337500363588334
2,9600,-711.6108636856079,-7.116108975410461,-711.6108636856079,-7.116108975410461,0.0,711.6108636856079,7.116108975410461,26.569660186767578,0.2656965351104734,4.064727940559387,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96,-0.0007098430677721978,0.35780108273029326,1.6018208384513855,0.1622186928987503,0.031382266990840436,0.031382266990840436,0.23411642760038376,0.001872198053388488,0.007640625163912773,0.4098854660987854,1.0,0.009971153846153847,0.0006977884615384615,4,0.0,0.0,0.0,0.0,7.282189860343933,5.008251838684082,0.0,0.9598661065101624
3,12800,-710.0524106025696,-7.100523943901062,-710.0524106025696,-7.100523943901062,0.0,710.0524106025696,7.100523943901062,28.128113269805908,0.2812815666198727,4.008901073932647,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,128,-0.00047553362188033075,0.34940623342990873,1.6001466751098632,0.15829535722732543,0.022115041501820087,0.022115041501820087,0.2684465527534485,0.001112093831761991,4.0625000838190314e-05,0.5037835836410522,1.0,0.00995673076923077,0.0006966826923076923,4,0.0,0.0,0.0,0.0,6.75332573890686,5.018191590309143,0.0,0.9546429002285004
4,16000,-758.2016019821167,-7.582016062736511,-758.2016019821167,-7.582016062736511,0.0,758.2016019821167,7.582016062736511,-20.02107810974121,-0.2002105522155766,4.633150305747986,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,160,-0.000905727139883794,0.4090417355298996,1.5989686965942382,0.18771770149469375,0.02887338846921921,0.02887338846921921,0.26400299072265626,0.0013632784408403188,0.0005687499884516001,0.3578229546546936,1.0,0.009942307692307693,0.0006955769230769231,4,0.0,0.0,0.0,0.0,8.278552055358887,5.4656619501113894,0.0,0.9095089715719223
5,19200,-688.4678792953491,-6.884678645133972,-688.4678792953491,-6.884678645133972,0.0,688.4678792953491,6.884678645133972,49.71264457702637,0.4971268653869627,3.541429646015167,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,192,-0.0007699524498661958,0.2510680928826332,1.5888888359069824,0.1089897871017456,0.024572493322193623,0.024572493322193623,0.22295766919851304,0.0020039917006218306,0.004581249831244349,0.6167290806770325,1.0,0.009927884615384616,0.0006944711538461538,4,0.0,0.0,0.0,0.0,7.4608488321304325,4.184210546016693,0.0,0.9594196802377701
6,22400,-686.1117992401123,-6.861117959022522,-686.1117992401123,-6.861117959022522,0.0,686.1117992401123,6.861117959022522,52.068724632263184,0.5206875514984128,3.6364195704460145,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,224,-0.0007941176929045446,0.3127657979726791,1.5824275016784668,0.13990144655108452,0.025657528638839723,0.025657528638839723,0.25969344973564146,0.0011887220653083337,0.00235937493853271,0.4058377742767334,1.0,0.00991346153846154,0.0006933653846153846,4,0.0,0.0,0.0,0.0,7.146661515235901,4.240348811149597,0.0,0.925580403804779
7,25600,-744.9972019195557,-7.44997209072113,-744.9972019195557,-7.44997209072113,0.0,744.9972019195557,7.44997209072113,-6.816678047180176,-0.06816658020019517,4.438169498443603,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256,-0.000348665879207033,0.35265759825706483,1.5897430658340455,0.16024320274591447,0.02200473118573427,0.02200473118573427,0.27051449567079544,0.0008149455072274514,0.0,0.5412176251411438,1.0,0.009899038461538463,0.0006922596153846154,4,0.0,0.0,0.0,0.0,7.3284219455718995,5.682049589157105,0.0,0.903437534570694
8,28800,-706.5991535186768,-7.06599109172821,-706.5991535186768,-7.06599109172821,0.0,706.5991535186768,7.06599109172821,31.58137035369873,0.31581441879272454,4.220429954528808,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,288,-0.0008098448337985787,0.27968903481960294,1.5930333971977233,0.1232881486415863,0.027295196242630482,0.027295196242630482,0.24465893357992172,0.0010968263286489227,0.0012406250039930455,0.5158666372299194,1.0,0.009884615384615384,0.0006911538461538461,4,0.0,0.0,0.0,0.0,7.253810176849365,4.951045484542846,0.0,0.9548661118745804
9,32000,-763.3227386474609,-7.633227920532226,-763.3227386474609,-7.633227920532226,0.0,763.3227386474609,7.633227920532226,-25.14221477508545,-0.2514224100112914,4.515697484016418,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,320,-0.0013913832610008114,0.34214782118797304,1.5906681537628173,0.15398232340812684,0.03635415844619274,0.03635415844619274,0.25458690226078035,0.002299768099328819,0.011168750165961683,0.4787936210632324,1.0,0.009870192307692307,0.0006900480769230769,4,0.0,0.0,0.0,0.0,8.055832715034486,5.2861696100234985,0.0,0.9606696784496307
10,35200,-762.6445760726929,-7.626445655822754,-762.6445760726929,-7.626445655822754,0.0,762.6445760726929,7.626445655822754,-24.464052200317383,-0.244640145301819,4.667625985145569,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,352,-0.0006200856229284568,0.3459099143743515,1.5839949607849122,0.15672338306903838,0.03482139715924859,0.03482139715924859,0.30166464000940324,0.0016110696400577316,0.009756250167265534,0.4032384753227234,1.0,0.00985576923076923,0.0006889423076923077,4,0.0,0.0,0.0,0.0,7.634195165634155,5.965994086265564,0.0,0.908169686794281
11,38400,-729.6522874832153,-7.2965231609344485,-729.6522874832153,-7.2965231609344485,0.0,729.6522874832153,7.2965231609344485,8.528236389160156,0.08528234958648628,4.302992517948151,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,384,-0.0005691507092386416,0.2691585928201675,1.5804383158683777,0.11845650523900986,0.021572350524365902,0.021572350524365902,0.24830102324485778,0.0007979530360902631,0.0004218750167638063,0.5909119844436646,1.0,0.009841346153846154,0.0006878365384615384,4,0.0,0.0,0.0,0.0,7.6183603000640865,5.080761089324951,0.0,0.939732186794281
12,41600,-723.3322105407715,-7.233322119712829,-723.3322105407715,-7.233322119712829,0.0,723.3322105407715,7.233322119712829,14.848313331604004,0.14848339080810558,4.168980770111084,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,416,-0.00027622112271501463,0.2835944592952728,1.5753929018974304,0.1260397456586361,0.019034240022301675,0.019034240022301675,0.24968202114105226,0.0006487497830680066,0.0,0.5209563970565796,1.0,0.009826923076923077,0.0006867307692307692,4,0.0,0.0,0.0,0.0,6.934196333885193,5.285025753974915,0.0,0.9727678966522216
13,44800,-682.4172263145447,-6.82417236328125,-682.4172263145447,-6.82417236328125,0.0,682.4172263145447,6.82417236328125,55.76329755783081,0.5576331472396845,3.6720634841918947,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,448,-0.0007805485975289628,0.27577790021896365,1.5760903000831603,0.12164301499724388,0.02616906575858593,0.02616906575858593,0.22449045479297638,0.001600194266575689,0.006268750037997961,0.43119263648986816,1.0,0.0098125,0.000685625,4,0.0,0.0,0.0,0.0,7.104761371612549,4.393677363395691,0.0,0.9236161118745804
14,48000,-598.3091354370117,-5.983091259002686,-598.3091354370117,-5.983091259002686,0.0,598.3091354370117,5.983091259002686,139.87138843536377,1.398714251518249,3.0963343596458435,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,480,-0.0011823152229423427,0.14555299580097197,1.5747293829917908,0.05616486296057701,0.026233341172337533,0.026233341172337533,0.19876982867717743,0.001985981239341032,0.007890625158324838,0.5913026928901672,1.0,0.009798076923076923,0.0006845192307692307,4,0.0,0.0,0.0,0.0,6.334459295272827,4.020311889648437,0.0,0.9565179026126862
15,51200,-690.4911375045776,-6.904911332130432,-690.4911375045776,-6.904911332130432,0.0,690.4911375045776,6.904911332130432,47.68938636779785,0.47689417839050297,3.5444904661178587,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,512,-0.0009425413752033763,0.18582116961479186,1.568728506565094,0.07662014774978161,0.027132067643105984,0.027132067643105984,0.21703756153583526,0.0016190611033384608,0.0022249999732594007,0.6287331581115723,1.0,0.009783653846153846,0.0006834134615384615,4,0.0,0.0,0.0,0.0,7.791776638031006,4.369858455657959,0.0,0.9462946873903274
16,54400,-738.9620628356934,-7.389620699882507,-738.9620628356934,-7.389620699882507,0.0,738.9620628356934,7.389620699882507,-0.7815389633178711,-0.00781518936157255,4.51227638721466,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,544,-0.0009703304668946088,0.27193936705589294,1.5651655673980713,0.11970888823270798,0.029712861776351927,0.029712861776351927,0.2542007118463516,0.0018241087876963262,0.004700000013690442,0.48473525047302246,1.0,0.00976923076923077,0.0006823076923076923,4,0.0,0.0,0.0,0.0,6.641577663421631,5.694894280433655,0.0,0.9214732575416565
17,57600,-728.6398363113403,-7.28639817237854,-728.6398363113403,-7.28639817237854,0.0,728.6398363113403,7.28639817237854,9.540687561035156,0.09540733814239477,4.209630608558655,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,576,-0.0011306423125848398,0.2249400272965431,1.5584333419799805,0.0961371548473835,0.04555384516716003,0.04555384516716003,0.2392850935459137,0.003055148270505527,0.02058749960269779,0.5710170269012451,1.0,0.009754807692307693,0.000681201923076923,4,0.0,0.0,0.0,0.0,7.021114730834961,5.248406224250793,0.0,0.9101786142587662
18,60800,-747.3690719604492,-7.473690905570984,-747.3690719604492,-7.473690905570984,0.0,747.3690719604492,7.473690905570984,-9.18854808807373,-0.09188539505004911,4.575112018585205,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,608,-0.0014193108253063968,0.2233791783452034,1.55802925825119,0.09509447738528251,0.04077599383890629,0.04077599383890629,0.24327977299690245,0.003395651339815718,0.019068750133737922,0.6189330220222473,1.0,0.009740384615384616,0.0006800961538461538,4,0.0,0.0,0.0,0.0,7.17728355884552,5.80963330745697,0.0,0.9137946820259094
19,64000,-661.3716201782227,-6.613716235160828,-661.3716201782227,-6.613716235160828,0.0,661.3716201782227,6.613716235160828,76.80890369415283,0.768089275360107,3.85833456993103,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,640,-0.0012878706818678864,0.1311205580830574,1.542477560043335,0.049270329996943474,0.04387412294745445,0.04387412294745445,0.1870876133441925,0.002979248205520511,0.022284374840091915,0.7248358726501465,1.0,0.00972596153846154,0.0006789903846153847,4,0.0,0.0,0.0,0.0,7.152118153572083,4.271414036750794,0.0,0.9713393324613571
20,67200,-587.496262550354,-5.874962363243103,-587.496262550354,-5.874962363243103,0.0,587.496262550354,5.874962363243103,150.68426132202148,1.5068431472778316,3.552613317966461,0.0,0.0,-768.0234844684601,-7.680234844684601,-768.0234844684601,-7.680234844684601,100.0,5.237266095876694,0.0,0.0,768.0234844684601,-2.6593551635742188,672,-0.000757388762588107,0.09744994267821312,1.5461909174919128,0.032951690070331094,0.025324104167521,0.025324104167521,0.16970920264720918,0.0019422660538117114,0.007531250128522515,0.7547579407691956,1.0,0.009711538461538462,0.0006778846153846154,4,0.0,0.0,0.0,0.0,5.59860921382904,4.431007738113403,0.0,0.9594196844100952
21,70400,-633.2539539337158,-6.332539572715759,-633.2539539337158,-6.332539572715759,0.0,633.2539539337158,6.332539572715759,104.92656993865967,1.0492659378051759,3.4608032512664795,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,704,-0.0011660226427950171,0.11654509976506233,1.5381308197975159,0.04219109546393156,0.03989458344876766,0.03989458344876766,0.21366915330290795,0.002627783984644858,0.019903125628479755,0.7617515921592712,1.0,0.009697115384615386,0.0006767788461538462,4,0.0,0.0,0.0,0.0,5.779006457328796,4.490700073242188,0.0,0.9600893253087998
22,73600,-645.3524303436279,-6.453524227142334,-645.3524303436279,-6.453524227142334,0.0,645.3524303436279,6.453524227142334,92.82809352874756,0.9282812833786007,3.947963526248932,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,736,-0.0008064188151855944,0.1577756628394127,1.537080419063568,0.06319833695888519,0.032173927687108514,0.032173927687108514,0.2110739007592201,0.0025733021830097597,0.013162499980535359,0.6052579879760742,1.0,0.009682692307692307,0.000675673076923077,4,0.0,0.0,0.0,0.0,6.327401924133301,4.986690683364868,0.0,0.9426786088943482
