iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,alpha,env_alpha,capture_rate,capture_c1_participation,dist_full_sight,dist_sensor_limited,marginal_c1_rate,knn_c1_sighted_frac
0,3200,-1321.7580795288086,-13.217580165863037,-1321.7580795288086,-13.217580165863037,0.0,1321.7580795288086,13.217580165863037,0.0,0.0,6.336040892601013,0.0,0.0,-1378.221803188324,-13.78221803188324,-1378.221803188324,-13.78221803188324,100.0,3.126700211763382,0.0,0.0,1378.221803188324,0.0,32,-0.0016648968947819754,0.6115040302276611,1.6080772161483765,0.28800634741783143,0.035717643797397614,0.035717643797397614,0.2441319540143013,0.0013999368817167123,0.00023125000298023223,-0.3658163547515869,1.0,0.01,0.0007,0,0.5,0.5,0.0,0.0,nan,6.336040892601013,0.0,nan
1,6400,-1188.3332843780518,-11.883332920074462,-1188.3332843780518,-11.883332920074462,0.0,1188.3332843780518,11.883332920074462,133.42479515075684,1.3342472457885748,5.976760630607605,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,-0.0011096292125472474,0.4314469128847122,1.6001638531684876,0.19861218929290772,0.03596278615295887,0.03596278615295887,0.3270082801580429,0.001287797079567099,0.0009812500327825546,0.10494780540466309,1.0,0.01,0.0006988942307692308,0,0.5,0.5,0.0,0.0,nan,5.976760630607605,0.0,nan
2,9600,-1419.360523223877,-14.193604564666748,-1419.360523223877,-14.193604564666748,0.0,1419.360523223877,14.193604564666748,-97.60244369506836,-0.9760243988037107,7.143231096267701,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96,-0.0011173052820836916,0.48623520135879517,1.5918253898620605,0.22608204036951066,0.03734715413302183,0.03734715413302183,0.38880668580532074,0.0015306889588828198,0.00491875009611249,0.2924320697784424,1.0,0.01,0.0006977884615384615,0,0.5,0.5,0.0,0.0,nan,7.143231096267701,0.0,nan
3,12800,-1248.1556873321533,-12.481556787490845,-1248.1556873321533,-12.481556787490845,0.0,1248.1556873321533,12.481556787490845,73.60239219665527,0.7360233783721917,5.697792572975159,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,128,-0.0012757325851879386,0.37144129276275634,1.5881629705429077,0.16856328397989273,0.0407125573605299,0.0407125573605299,0.36234613656997683,0.0009861679558525794,0.001462500006891787,0.4189399480819702,1.0,0.01,0.0006966826923076923,0,0.5,0.5,0.0,0.0,nan,5.697792572975159,0.0,nan
4,16000,-1295.1798343658447,-12.95179877281189,-1295.1798343658447,-12.95179877281189,0.0,1295.1798343658447,12.95179877281189,26.578245162963867,0.2657813930511477,6.085044474601745,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,160,-0.0009161531214367357,0.3792893797159195,1.589045512676239,0.17283808439970016,0.02918560802936554,0.02918560802936554,0.37992364466190337,0.0015473937477509026,0.004550000187009573,0.45845305919647217,1.0,0.01,0.0006955769230769231,0,0.5,0.5,0.0,0.0,nan,6.085044474601745,0.0,nan
5,19200,-1278.6870517730713,-12.786870546340943,-1278.6870517730713,-12.786870546340943,0.0,1278.6870517730713,12.786870546340943,43.071027755737305,0.4307096195220943,6.617584857940674,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,192,-0.0011523365226224769,0.32934702932834625,1.5824148297309875,0.14769703149795532,0.03125644475221634,0.03125644475221634,0.3398866504430771,0.0011350798635248794,0.0005812500137835741,0.589591920375824,1.0,0.01,0.0006944711538461538,0,0.5,0.5,0.0,0.0,nan,6.617584857940674,0.0,nan
6,22400,-1201.9956455230713,-12.019956130981445,-1201.9956455230713,-12.019956130981445,0.0,1201.9956455230713,12.019956130981445,119.7624340057373,1.197624034881592,5.616053738594055,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,224,-0.0007759523427203873,0.29955302774906156,1.5857334852218627,0.13314322754740715,0.030314113944768906,0.030314113944768906,0.33567873686552047,0.0013416897527349647,0.0015625,0.49401819705963135,1.0,0.01,0.0006933653846153846,0,0.5,0.5,0.0,0.0,nan,5.616053738594055,0.0,nan
7,25600,-1252.9535961151123,-12.529536170959473,-1252.9535961151123,-12.529536170959473,0.0,1252.9535961151123,12.529536170959473,68.80448341369629,0.6880439949035644,5.675032329559326,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256,-0.0011625176460363206,0.30777473747730255,1.5852341055870056,0.1368725083768368,0.04532883763313293,0.04532883763313293,0.36573319137096405,0.0020794259835383855,0.011625000182539225,0.598853349685669,1.0,0.01,0.0006922596153846154,0,0.5,0.5,0.0,0.0,nan,5.675032329559326,0.0,nan
8,28800,-1098.6394176483154,-10.986393928527832,-1098.6394176483154,-10.986393928527832,0.0,1098.6394176483154,10.986393928527832,223.11866188049316,2.231186237335205,5.297388339042664,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,288,-0.0012407572210946683,0.21854705810546876,1.5798597931861877,0.09223417565226555,0.04282757602632046,0.04282757602632046,0.28321844935417173,0.0013261252122902078,0.004706249851733446,0.5091724991798401,1.0,0.01,0.0006911538461538461,0,0.5,0.5,0.0,0.0,nan,5.297388339042664,0.0,nan
9,32000,-1200.388900756836,-12.003889141082764,-1200.388900756836,-12.003889141082764,0.0,1200.388900756836,12.003889141082764,121.36917877197266,1.2136910247802728,5.355816292762756,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,320,-0.0009004465097824266,0.281708636879921,1.577829945087433,0.12417557537555694,0.03285045847296715,0.03285045847296715,0.3148010343313217,0.0012679851886787219,0.0011125000193715096,0.3623160719871521,1.0,0.01,0.0006900480769230769,0,0.5,0.5,0.0,0.0,nan,5.355816292762756,0.0,nan
