iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,alpha,env_alpha,capture_rate
0,3200,-283.57529079914093,-2.835752835273743,-283.57529079914093,-2.835752835273743,0.0,283.57529079914093,2.835752835273743,0.0,0.0,2.825752761363983,0.0,0.0,-168.11288446187973,-1.6811288446187973,-168.11288446187973,-1.6811288446187973,100.0,1.671128852367401,0.0,0.0,168.11288446187973,0.0,32,-0.0018059780224227496,0.644026118516922,1.6072414755821227,0.30413466691970825,0.03749807253479957,0.03749807253479957,0.26682817488908767,0.002350423630559841,0.01412499980069697,-0.42032957077026367,1.0,0.01,0.0007,2,0.75,0.75,0.0
1,6400,-225.57380771636963,-2.255738034248352,-225.57380771636963,-2.255738034248352,0.0,225.57380771636963,2.255738034248352,58.0014830827713,0.5800148010253907,2.283238024711609,0.00375,0.001142165134472512,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,-0.002041429782262583,0.34592390060424805,1.5984164953231812,0.15495940595865249,0.049910986050963405,0.049910986050963405,0.23001729995012282,0.0020634536151194318,0.007399999815970659,0.3140506148338318,1.0,0.009985576923076923,0.0006988942307692308,2,0.75,0.75,0.03125
2,9600,-232.13326985761523,-2.321332758665085,-232.13326985761523,-2.321332758665085,0.0,232.13326985761523,2.321332758665085,51.4420209415257,0.514420076608658,2.326957709789276,0.0015625,0.0004696482902089448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96,-0.0019786813344460086,0.413083216547966,1.583523941040039,0.18877336531877517,0.054608830437064174,0.054608830437064174,0.2664517298340797,0.0028552787938682317,0.02441874984651804,0.25600099563598633,1.0,0.009971153846153847,0.0006977884615384615,2,0.75,0.75,0.0625
3,12800,-233.343386054039,-2.3334338235855103,-233.343386054039,-2.3334338235855103,0.0,233.343386054039,2.3334338235855103,50.23190474510193,0.5023190116882326,2.376558794975281,0.0053125,0.0015733473996974758,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,128,-0.002136186842154686,0.4472698748111725,1.571131181716919,0.20585542619228364,0.04424011372029781,0.04424011372029781,0.28038384318351744,0.001969795703189873,0.008937500091269613,0.26254016160964966,1.0,0.00995673076923077,0.0006966826923076923,2,0.75,0.75,0.03125
4,16000,-241.89101886749268,-2.4189101672172546,-241.89101886749268,-2.4189101672172546,0.0,241.89101886749268,2.4189101672172546,41.684271931648254,0.4168426680564883,2.4089101576805114,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,160,-0.001086899477144243,0.30882335007190703,1.5618734240531922,0.13779614865779877,0.0397315202280879,0.0397315202280879,0.24397491961717604,0.0017312957977997294,0.007687500002793968,0.3775396943092346,1.0,0.009942307692307693,0.0006955769230769231,2,0.75,0.75,0.0
5,19200,-290.0092601776123,-2.9000925397872925,-290.0092601776123,-2.9000925397872925,0.0,290.0092601776123,2.9000925397872925,-6.4339693784713745,-0.06433970451354964,2.890092504024506,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,192,-0.002545218494720736,0.49360030293464663,1.5532581567764283,0.22883436232805252,0.07140953429043292,0.07140953429043292,0.33512338250875473,0.004851714149117982,0.051037498912774024,0.2364702820777893,1.0,0.009927884615384616,0.0006944711538461538,2,0.75,0.75,0.0
6,22400,-269.5197205245495,-2.6951972460746765,-269.5197205245495,-2.6951972460746765,0.0,269.5197205245495,2.6951972460746765,14.055570274591446,0.1405555891990664,2.70707221031189,0.0021875,0.0005900883165736764,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,224,-0.0018959849733391821,0.31683052480220797,1.5471994519233703,0.14118117317557335,0.04701580554246902,0.04701580554246902,0.2787736728787422,0.002355971165525815,0.012431249907240271,0.5294387936592102,1.0,0.00991346153846154,0.0006933653846153846,2,0.75,0.75,0.03125
7,25600,-276.2355954647064,-2.7623560214042664,-276.2355954647064,-2.7623560214042664,0.0,276.2355954647064,2.7623560214042664,7.339695334434509,0.0733968138694765,2.7523560094833375,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256,-0.0018114012940088741,0.28647076785564424,1.543764877319336,0.1261421948671341,0.04001794420182705,0.04001794420182705,0.27892158925533295,0.002092070096842325,0.01241875021951273,0.3571743965148926,1.0,0.009899038461538463,0.0006922596153846154,2,0.75,0.75,0.0
8,28800,-217.98620676994324,-2.1798620402812956,-217.98620676994324,-2.1798620402812956,0.0,217.98620676994324,2.1798620402812956,65.58908402919769,0.6558907949924473,2.2011120080947877,0.003125,0.0009762232599476933,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,288,-0.002157616525189887,0.26448895037174225,1.5352981567382813,0.11491102874279022,0.04124279841780663,0.04124279841780663,0.2451123557984829,0.002254606705537873,0.012237500189803541,-0.2243739366531372,1.0,0.009884615384615384,0.0006911538461538461,2,0.75,0.75,0.03125
9,32000,-230.70740854740143,-2.307074065208435,-230.70740854740143,-2.307074065208435,0.0,230.70740854740143,2.307074065208435,52.8678822517395,0.5286787700653077,2.2970740389823914,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,320,-0.0017396578303070954,0.22751239389181138,1.5203177332878113,0.09701071381568908,0.04799208827316761,0.04799208827316761,0.2042861044406891,0.002239902295696728,0.014299999928334728,0.19425129890441895,1.0,0.009870192307692307,0.0006900480769230769,2,0.75,0.75,0.0
10,35200,-262.878701210022,-2.6287870454788207,-262.878701210022,-2.6287870454788207,0.0,262.878701210022,2.6287870454788207,20.696589589118958,0.2069657897949222,2.6187870001792906,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,352,-0.002310853076842534,0.2892293930053711,1.5228460669517516,0.12729502320289612,0.05441941097378731,0.05441941097378731,0.2831554800271988,0.0030695440145797684,0.025531250052154064,0.33331358432769775,1.0,0.00985576923076923,0.0006889423076923077,2,0.75,0.75,0.0
11,38400,-256.6789593696594,-2.5667895793914797,-256.6789593696594,-2.5667895793914797,0.0,256.6789593696594,2.5667895793914797,26.896331429481506,0.2689632558822632,2.5567895674705508,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,384,-0.002238246832718005,0.3667038768529892,1.5125234007835389,0.16622842401266097,0.05729713328182697,0.05729713328182697,0.2873543605208397,0.0026741890203999972,0.02370624940376729,0.1876533031463623,1.0,0.009841346153846154,0.0006878365384615384,2,0.75,0.75,0.0
12,41600,-340.33440923690796,-3.4033439922332764,-340.33440923690796,-3.4033439922332764,0.0,340.33440923690796,3.4033439922332764,-56.75911843776703,-0.5675911569595335,3.3933438801765443,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,416,-0.002663973005930842,0.49031812846660616,1.4959203958511353,0.2277947962284088,0.0651315301656723,0.0651315301656723,0.3570802479982376,0.003807521118142869,0.035262500401586294,0.0603489875793457,1.0,0.009826923076923077,0.0006867307692307692,2,0.75,0.75,0.0
13,44800,-252.79377484321594,-2.5279377770423888,-252.79377484321594,-2.5279377770423888,0.0,252.79377484321594,2.5279377770423888,30.781515955924988,0.30781505823135413,2.517937762737274,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,448,-0.001846412404614739,0.17890619337558747,1.4903017997741699,0.07298309803009033,0.05056624449789524,0.05056624449789524,0.21194976419210435,0.002419594123421844,0.02355000001261942,0.4907289147377014,1.0,0.0098125,0.000685625,2,0.75,0.75,0.0
14,48000,-285.8708348274231,-2.858708469867706,-285.8708348274231,-2.858708469867706,0.0,285.8708348274231,2.858708469867706,-2.2955440282821655,-0.022955634593963214,2.889333419799805,0.0040625,0.0010445234598089842,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,480,-0.0019880274124210117,0.28416108191013334,1.5029005765914918,0.12536697909235955,0.04298233836889267,0.04298233836889267,0.2597963199019432,0.0021429938336957966,0.01411250012461096,0.25674206018447876,1.0,0.009798076923076923,0.0006845192307692307,2,0.75,0.75,0.03125
15,51200,-230.25117733422667,-2.302511740922928,-230.25117733422667,-2.302511740922928,0.0,230.25117733422667,2.302511740922928,53.32411346491426,0.533241094350815,2.301886718273163,0.0009375,0.00028392857780726603,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,512,-0.0023282094585243664,0.11092418730258942,1.4973047852516175,0.03848477303981781,0.05637107640504837,0.05637107640504837,0.20738020539283752,0.002543249755400048,0.021087500124122017,0.419854998588562,1.0,0.009783653846153846,0.0006834134615384615,2,0.75,0.75,0.03125
16,54400,-263.2913179397583,-2.6329131436347963,-263.2913179397583,-2.6329131436347963,0.0,263.2913179397583,2.6329131436347963,20.28397285938263,0.20283969163894655,2.6229130959510805,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,544,-0.0017744695203902872,0.190317539870739,1.4835166335105896,0.0788914829492569,0.046210498362779615,0.046210498362779615,0.23693413138389588,0.0022202501044383304,0.01955625007976778,0.4355665445327759,1.0,0.00976923076923077,0.0006823076923076923,2,0.75,0.75,0.0
17,57600,-239.15573585033417,-2.391557319164276,-239.15573585033417,-2.391557319164276,0.0,239.15573585033417,2.391557319164276,44.41955494880676,0.44419551610946684,2.422182309627533,0.0040625,0.00118710800081313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,576,-0.0026465346228098595,0.11362216398119926,1.4699204802513122,0.03982575554400682,0.06135337203741074,0.06135337203741074,0.19514880180358887,0.0038790089412949445,0.0346625002908695,0.5880608558654785,1.0,0.009754807692307693,0.000681201923076923,2,0.75,0.75,0.03125
18,60800,-226.6835902929306,-2.266835914850235,-226.6835902929306,-2.266835914850235,0.0,226.6835902929306,2.266835914850235,56.89170050621033,0.5689169204235078,2.256835923194885,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,608,-0.001946677520685114,0.07779950946569443,1.4559933066368103,0.022771142702549697,0.05075096227228641,0.05075096227228641,0.1761087454855442,0.0027368956878498782,0.023156250099418685,0.6097785234451294,1.0,0.009740384615384616,0.0006800961538461538,2,0.75,0.75,0.0
19,64000,-234.62627696990967,-2.3462627696990968,-234.62627696990967,-2.3462627696990968,0.0,234.62627696990967,2.3462627696990968,48.94901382923126,0.48949006557464614,2.3737627506256103,0.00375,0.0011115185853850045,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,640,-0.002569179004570543,0.10026422590017318,1.465051031112671,0.033313903771340844,0.05368118472397328,0.05368118472397328,0.20122973024845123,0.0038302502594896445,0.04350000033155084,0.4412166476249695,1.0,0.00972596153846154,0.0006789903846153847,2,0.75,0.75,0.03125
20,67200,-254.50196635723114,-2.5450196266174316,-254.50196635723114,-2.5450196266174316,0.0,254.50196635723114,2.5450196266174316,29.07332444190979,0.29073320865631125,2.5381445932388305,0.0003125,8.832312862429865e-05,-198.13319277763367,-1.9813319277763366,-198.13319277763367,-1.9813319277763366,100.0,1.9713319373130798,0.0,0.0,198.13319277763367,-30.020308315753937,672,-0.001937939860636817,0.14696137756109237,1.465099048614502,0.05731438361108303,0.060465403646230695,0.060465403646230695,0.23374893069267272,0.002696780078987037,0.0207375000230968,0.12201237678527832,1.0,0.009711538461538462,0.0006778846153846154,2,0.75,0.75,0.03125
21,70400,-247.7035665512085,-2.4770356488227843,-247.7035665512085,-2.4770356488227843,0.0,247.7035665512085,2.4770356488227843,35.871724247932434,0.3587171864509586,2.4670356369018553,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,704,-0.00213421674055283,0.08059915155172348,1.4819796562194825,0.023794431891292333,0.05138554759323597,0.05138554759323597,0.18592888712882996,0.0018849477535704145,0.013693749898811803,0.5324075222015381,1.0,0.009697115384615386,0.0006767788461538462,2,0.75,0.75,0.0
