iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,capture_rate
0,800,-18.20684552192688,-0.18206844449043275,-18.20684552192688,-0.18206844449043275,0.0,18.20684552192688,0.18206844449043275,0.0,0.0,0.5220684477686882,0.035,0.02299502368064266,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8,-0.0009168360180532353,0.5658738136291503,1.6093438148498536,0.2659266352653503,0.0652853786945343,0.0652853786945343,0.3429402530193329,0.00010627663214108906,0.0,-0.17509126663208008,1.0,0.01,0.0007,0,0.5
1,1600,-36.46718716621399,-0.3646718579530716,-36.46718716621399,-0.3646718579530716,0.0,36.46718716621399,0.3646718579530716,-18.26034164428711,-0.18260341346263886,0.604671870470047,0.025,0.01557950909470165,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16,-0.00026095827354577494,0.44320535063743594,1.6087735176086426,0.20585727393627168,0.03867223709821701,0.03867223709821701,0.2574588000774384,6.732180299877655e-05,0.0,0.08707547187805176,1.0,0.009625,0.00067125,0,0.25
2,2400,-40.26944971084595,-0.402694551050663,-40.26944971084595,-0.402694551050663,0.0,40.26944971084595,0.402694551050663,-22.062604188919067,-0.22062610656023024,0.7551945704221725,0.03625,0.02065298093491759,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24,-0.0005107467330137894,0.5605079174041748,1.6078954458236694,0.2648701727390289,0.09026225209236145,0.09026225209236145,0.3674004912376404,5.214053271629382e-05,0.0,0.09976845979690552,1.0,0.00925,0.0006425,0,0.125
3,3200,-31.963135361671448,-0.31963136434555056,-31.963135361671448,-0.31963136434555056,0.0,31.963135361671448,0.31963136434555056,-13.756289839744568,-0.13756291985511782,0.672131375670433,0.03625,0.021678918610964843,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,-6.76969694916707e-05,0.5089563488960266,1.6075513362884521,0.2401434600353241,0.04765050560235977,0.04765050560235977,0.2900456666946411,2.810897540257429e-05,0.0,0.0904010534286499,1.0,0.008875000000000001,0.00061375,0,0.375
4,4000,-27.078850746154785,-0.2707884818315506,-27.078850746154785,-0.2707884818315506,0.0,27.078850746154785,0.2707884818315506,-8.872005224227905,-0.08872003734111783,0.6107884925603867,0.035,0.021728488973972414,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40,5.064008611945781e-05,0.5263926148414612,1.607089877128601,0.24958668053150176,0.03286873400211334,0.03286873400211334,0.2534873247146606,9.6193982699333e-06,0.0,0.026577770709991455,1.0,0.0085,0.000585,0,0.25
5,4800,-86.87049198150635,-0.8687049382925034,-86.87049198150635,-0.8687049382925034,0.0,86.87049198150635,0.8687049382925034,-68.66364645957947,-0.6866364938020706,0.8587049460411071,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,-0.00018423453925038303,0.1950202018022537,1.607359766960144,0.08426606804132461,0.052629370242357254,0.052629370242357254,0.34000658988952637,7.5581264809443384e-06,0.0,0.20214825868606567,1.0,0.008125,0.00055625,0,0.0
6,5600,-48.15773105621338,-0.4815773820877075,-48.15773105621338,-0.4815773820877075,0.0,48.15773105621338,0.4815773820877075,-29.9508855342865,-0.29950893759727476,0.64657739341259,0.0175,0.010628106562140168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,56,-0.00021390640683236484,0.3638084471225739,1.606614875793457,0.1692390501499176,0.05220199227333069,0.05220199227333069,0.2963481307029724,2.514723414606124e-05,0.0,0.04393923282623291,1.0,0.00775,0.0005275,0,0.25
7,6400,-57.39992713928223,-0.5739993107318878,-57.39992713928223,-0.5739993107318878,0.0,57.39992713928223,0.5739993107318878,-39.19308161735535,-0.39193086624145507,0.8139993101358414,0.025,0.013781703146363311,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,-8.53611237253915e-05,0.5576850295066833,1.6071559190750122,0.2669043779373169,0.025697310268878937,0.025697310268878937,0.34553760290145874,2.216753873653943e-05,0.0,0.08064305782318115,1.0,0.007375,0.00049875,0,0.125
8,7200,-53.83165264129639,-0.5383165246248245,-53.83165264129639,-0.5383165246248245,0.0,53.83165264129639,0.5383165246248245,-35.62480711936951,-0.35624808013439174,0.6658165282011033,0.01375,0.008254210333024174,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,1.0090665021778022e-06,0.22782322764396667,1.6068367958068848,0.10266476422548294,0.04981783628463745,0.04981783628463745,0.23037546277046203,5.172695409783046e-06,0.0,0.14446300268173218,1.0,0.007,0.00047000000000000004,0,0.375
9,8000,-44.748642444610596,-0.4474864321947098,-44.748642444610596,-0.4474864321947098,0.0,44.748642444610596,0.4474864321947098,-26.541796922683716,-0.26541798770427705,0.6374864405393601,0.02,0.012213841595788935,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,80,-0.00018039731659023062,0.3245702743530273,1.606691837310791,0.15146040320396423,0.05859674066305161,0.05859674066305161,0.25110450983047483,8.553512566322752e-06,0.0,0.1611195206642151,1.0,0.006625,0.00044125,0,0.25
