iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,alpha,env_alpha,capture_rate
0,3200,-265.9290950894356,-2.6592908906936645,-265.9290950894356,-2.6592908906936645,0.0,265.9290950894356,2.6592908906936645,0.0,0.0,2.649290838241577,0.0,0.0,-138.19372236728668,-1.3819372236728669,-138.19372236728668,-1.3819372236728669,100.0,1.37193723320961,0.0,0.0,138.19372236728668,0.0,32,-0.0033961301895324425,0.6512242197990418,1.6053796887397767,0.3061621874570847,0.07877005152404308,0.07877005152404308,0.266907787322998,0.003992870122601744,0.03286875002086163,-0.46807634830474854,1.0,0.01,0.0007,0,0.75,0.75,0.0
1,6400,-241.7460858821869,-2.417460913658142,-241.7460858821869,-2.417460913658142,0.0,241.7460858821869,2.417460913658142,24.183009207248688,0.24182997703552234,2.4074608945846556,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,-0.0022621176365298368,0.4238851636648178,1.6000621557235717,0.19370291978120804,0.05912247821688652,0.05912247821688652,0.2645421475172043,0.002865202407701872,0.019156249973457308,0.12183910608291626,1.0,0.009985576923076923,0.0006988942307692308,0,0.75,0.75,0.0
2,9600,-293.49807238578796,-2.934980642795563,-293.49807238578796,-2.934980642795563,0.0,293.49807238578796,2.934980642795563,-27.568977296352386,-0.2756897521018984,2.924980597496033,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96,-0.0015035364812472807,0.48365239799022675,1.5908740520477296,0.22445981502532958,0.03832552693784237,0.03832552693784237,0.3130482643842697,0.0024736258048505986,0.012762499903328717,0.11608213186264038,1.0,0.009971153846153847,0.0006977884615384615,0,0.75,0.75,0.0
3,12800,-236.45485651493073,-2.364548673629761,-236.45485651493073,-2.364548673629761,0.0,236.45485651493073,2.364548673629761,29.474238574504852,0.2947422170639036,2.3889236521720885,0.0034375,0.0010143338572401231,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,128,-0.0027505666466197455,0.4106076419353485,1.5874577164649963,0.18674736469984055,0.06105711869895458,0.06105711869895458,0.28622619807720184,0.002978899148001801,0.027131250506499782,0.1797739863395691,1.0,0.00995673076923077,0.0006966826923076923,0,0.75,0.75,0.03125
4,16000,-264.2666103839874,-2.642666244506836,-264.2666103839874,-2.642666244506836,0.0,264.2666103839874,2.642666244506836,1.6624847054481506,0.016624646186828684,2.63266619682312,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,160,-0.0021042369029835584,0.37043399810791017,1.5763177871704102,0.16744052171707152,0.04774822928011417,0.04774822928011417,0.29389983862638475,0.0028932297878782264,0.024924999661743642,0.40236908197402954,1.0,0.009942307692307693,0.0006955769230769231,0,0.75,0.75,0.0
5,19200,-301.16583013534546,-3.011658301353455,-301.16583013534546,-3.011658301353455,0.0,301.16583013534546,3.011658301353455,-35.23673504590988,-0.35236741065979027,3.0016582345962526,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,192,-0.0019337428329976093,0.5110847443342209,1.569264304637909,0.23802915215492249,0.05748758278787136,0.05748758278787136,0.31287567764520646,0.003028233312215889,0.026675000367686153,0.20719289779663086,1.0,0.009927884615384616,0.0006944711538461538,0,0.75,0.75,0.0
6,22400,-265.17880296707153,-2.6517879700660707,-265.17880296707153,-2.6517879700660707,0.0,265.17880296707153,2.6517879700660707,0.7502921223640442,0.007502920627593834,2.6417879462242126,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,224,-0.002430079726665291,0.38576476871967313,1.553982102870941,0.17504696398973466,0.06418320424854755,0.06418320424854755,0.30912527441978455,0.003501500183483586,0.029962499754037707,0.21028262376785278,1.0,0.00991346153846154,0.0006933653846153846,0,0.75,0.75,0.0
7,25600,-256.9793694317341,-2.5697937560081483,-256.9793694317341,-2.5697937560081483,0.0,256.9793694317341,2.5697937560081483,8.949725657701492,0.08949713468551623,2.578543713092804,0.001875,0.0005239561537672279,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256,-0.0026232376873027265,0.36892570555210114,1.5585215449333192,0.16641175001859665,0.07678495235741138,0.07678495235741138,0.2678987681865692,0.0034466351353330538,0.030662500113248826,0.4275912642478943,1.0,0.009899038461538463,0.0006922596153846154,0,0.75,0.75,0.0625
8,28800,-244.78566074371338,-2.447856590747833,-244.78566074371338,-2.447856590747833,0.0,244.78566074371338,2.447856590747833,21.1434343457222,0.2114342999458314,2.4472315740585326,0.0009375,0.00027195736052517414,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,288,-0.0024475923669754706,0.2799860775470734,1.5695247888565063,0.12203129753470421,0.07031531669199467,0.07031531669199467,0.2547652289271355,0.0031879479451163207,0.03200000049546361,0.28777146339416504,1.0,0.009884615384615384,0.0006911538461538461,0,0.75,0.75,0.03125
9,32000,-265.9105098247528,-2.6591051244735717,-265.9105098247528,-2.6591051244735717,0.0,265.9105098247528,2.6591051244735717,0.018585264682769775,0.00018576622009280896,2.683480088710785,0.0034375,0.0009332207361552814,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,320,-0.0020541103775961744,0.31151883602142333,1.5678614020347594,0.13823021501302718,0.0491483248770237,0.0491483248770237,0.2727528467774391,0.002355895457731094,0.01813749991124496,0.2651556134223938,1.0,0.009870192307692307,0.0006900480769230769,0,0.75,0.75,0.03125
