[setup] Required Python imports are available.
[setup] Required Python imports are available.
=== qmix_pcp_full task 1/70: identity seed1 (git 5e3950a) ===
Run dir: runs/qmix_pcp_full_20260627_165504/identity/seed1  Start: Sat Jun 27 16:55:04 EDT 2026
Sat Jun 27 16:55:04 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.105.08             Driver Version: 580.105.08     CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  Tesla V100-PCIE-16GB           Off |   00000000:D8:00.0 Off |                    0 |
| N/A   26C    P0             24W /  250W |       0MiB /  16384MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[env] kind=pcp name=pcp n_agents=5 obs_dim=5 action_dim=5 state_dim=13 num_envs=32
[train] QMIX start: total_iters=62500 B=32 device=cuda:0 seed=1 warmup=5000 batch=256 target_update(updates)=200 render=off
step=   20000 ep_ret=-75.550 eval_ret=-107.398 pursuer_target_distance=6.315 capture=0.000 cap=0.000 td_loss=0.2252 q_tot=+10.734 tgt=+10.726 gnorm=40.47 w_min=2.42e-08 eps=0.621 buf=20000 upd=469 seed=1
step=   40000 ep_ret=-87.870 eval_ret=-66.723 pursuer_target_distance=6.836 capture=0.000 cap=0.000 td_loss=0.0915 q_tot=+11.223 tgt=+11.216 gnorm=28.10 w_min=1.50e-08 eps=0.241 buf=40000 upd=1094 seed=1
step=   60000 ep_ret=-88.258 eval_ret=-79.209 pursuer_target_distance=6.904 capture=0.000 cap=0.005 td_loss=0.1270 q_tot=+10.606 tgt=+10.600 gnorm=34.41 w_min=3.73e-08 eps=0.050 buf=60000 upd=1719 seed=1
step=   80000 ep_ret=-76.411 eval_ret=-40.785 pursuer_target_distance=6.224 capture=0.000 cap=0.004 td_loss=0.1508 q_tot=+9.193 tgt=+9.188 gnorm=37.49 w_min=1.68e-08 eps=0.050 buf=80000 upd=2344 seed=1
step=  100000 ep_ret=-66.815 eval_ret=-45.367 pursuer_target_distance=5.942 capture=0.002 cap=0.016 td_loss=0.1714 q_tot=+7.247 tgt=+7.244 gnorm=39.02 w_min=1.30e-08 eps=0.050 buf=100000 upd=2969 seed=1
step=  120000 ep_ret=-53.456 eval_ret=-46.095 pursuer_target_distance=5.019 capture=0.000 cap=0.000 td_loss=0.2053 q_tot=+5.925 tgt=+5.922 gnorm=42.91 w_min=4.10e-08 eps=0.050 buf=100000 upd=3594 seed=1
step=  140000 ep_ret=-38.153 eval_ret=-40.997 pursuer_target_distance=4.269 capture=0.000 cap=0.005 td_loss=0.2136 q_tot=+5.092 tgt=+5.088 gnorm=45.09 w_min=5.96e-08 eps=0.050 buf=100000 upd=4219 seed=1
step=  160000 ep_ret=-29.865 eval_ret=-65.310 pursuer_target_distance=3.599 capture=0.002 cap=0.018 td_loss=0.2570 q_tot=+4.368 tgt=+4.365 gnorm=49.90 w_min=1.86e-08 eps=0.050 buf=100000 upd=4844 seed=1
step=  180000 ep_ret=-39.520 eval_ret=-61.683 pursuer_target_distance=2.991 capture=0.004 cap=0.042 td_loss=0.3208 q_tot=+4.225 tgt=+4.226 gnorm=57.71 w_min=6.98e-09 eps=0.050 buf=100000 upd=5469 seed=1
step=  200000 ep_ret=-38.346 eval_ret=-85.703 pursuer_target_distance=3.174 capture=0.008 cap=0.052 td_loss=0.4529 q_tot=+4.321 tgt=+4.322 gnorm=73.25 w_min=4.75e-08 eps=0.050 buf=100000 upd=6094 seed=1
step=  220000 ep_ret=-46.877 eval_ret=+132.863 pursuer_target_distance=3.127 capture=0.004 cap=0.026 td_loss=0.6066 q_tot=+4.332 tgt=+4.332 gnorm=86.85 w_min=1.01e-07 eps=0.050 buf=100000 upd=6719 seed=1
step=  240000 ep_ret=-40.776 eval_ret=-34.403 pursuer_target_distance=3.055 capture=0.003 cap=0.036 td_loss=0.7111 q_tot=+4.621 tgt=+4.622 gnorm=97.71 w_min=3.07e-08 eps=0.050 buf=100000 upd=7344 seed=1
step=  260000 ep_ret=-41.620 eval_ret=-36.837 pursuer_target_distance=3.037 capture=0.001 cap=0.021 td_loss=0.6843 q_tot=+4.850 tgt=+4.852 gnorm=101.37 w_min=6.71e-08 eps=0.050 buf=100000 upd=7969 seed=1
step=  280000 ep_ret=-33.825 eval_ret=-45.848 pursuer_target_distance=2.776 capture=0.001 cap=0.016 td_loss=0.7433 q_tot=+4.190 tgt=+4.188 gnorm=112.82 w_min=7.45e-09 eps=0.050 buf=100000 upd=8594 seed=1
step=  300000 ep_ret=-29.295 eval_ret=-26.538 pursuer_target_distance=2.683 capture=0.004 cap=0.016 td_loss=0.6508 q_tot=+4.254 tgt=+4.254 gnorm=100.91 w_min=2.98e-08 eps=0.050 buf=100000 upd=9219 seed=1
step=  320000 ep_ret=-27.649 eval_ret=-25.858 pursuer_target_distance=2.694 capture=0.000 cap=0.009 td_loss=0.5150 q_tot=+4.474 tgt=+4.472 gnorm=90.85 w_min=1.12e-08 eps=0.050 buf=100000 upd=9844 seed=1
step=  340000 ep_ret=-24.345 eval_ret=-27.224 pursuer_target_distance=2.563 capture=0.002 cap=0.031 td_loss=0.4620 q_tot=+5.107 tgt=+5.107 gnorm=89.57 w_min=5.59e-09 eps=0.050 buf=100000 upd=10469 seed=1
step=  360000 ep_ret=-34.662 eval_ret=-24.482 pursuer_target_distance=2.708 capture=0.002 cap=0.026 td_loss=0.4807 q_tot=+5.413 tgt=+5.412 gnorm=91.26 w_min=4.84e-08 eps=0.050 buf=100000 upd=11094 seed=1
step=  380000 ep_ret=-28.702 eval_ret=-31.285 pursuer_target_distance=2.732 capture=0.003 cap=0.036 td_loss=0.5217 q_tot=+5.617 tgt=+5.616 gnorm=103.35 w_min=7.45e-09 eps=0.050 buf=100000 upd=11719 seed=1
step=  400000 ep_ret=-18.079 eval_ret=-61.542 pursuer_target_distance=2.407 capture=0.006 cap=0.054 td_loss=0.5529 q_tot=+5.615 tgt=+5.612 gnorm=101.64 w_min=5.59e-09 eps=0.050 buf=100000 upd=12344 seed=1
step=  420000 ep_ret=-37.338 eval_ret=-44.448 pursuer_target_distance=2.713 capture=0.004 cap=0.042 td_loss=0.6193 q_tot=+5.155 tgt=+5.157 gnorm=104.12 w_min=2.98e-08 eps=0.050 buf=100000 upd=12969 seed=1
step=  440000 ep_ret=-24.123 eval_ret=-24.450 pursuer_target_distance=2.648 capture=0.003 cap=0.036 td_loss=0.6829 q_tot=+4.902 tgt=+4.900 gnorm=106.88 w_min=7.45e-09 eps=0.050 buf=100000 upd=13594 seed=1
step=  460000 ep_ret=-29.929 eval_ret=-32.859 pursuer_target_distance=2.876 capture=0.003 cap=0.026 td_loss=0.7291 q_tot=+4.701 tgt=+4.698 gnorm=118.58 w_min=0.00e+00 eps=0.050 buf=100000 upd=14219 seed=1
step=  480000 ep_ret=-40.197 eval_ret=-32.795 pursuer_target_distance=2.793 capture=0.005 cap=0.027 td_loss=0.7697 q_tot=+4.816 tgt=+4.819 gnorm=128.34 w_min=1.45e-07 eps=0.050 buf=100000 upd=14844 seed=1
step=  500000 ep_ret=-28.835 eval_ret=-38.138 pursuer_target_distance=2.711 capture=0.001 cap=0.010 td_loss=0.7209 q_tot=+4.459 tgt=+4.456 gnorm=122.24 w_min=4.38e-08 eps=0.050 buf=100000 upd=15469 seed=1
step=  520000 ep_ret=-33.812 eval_ret=-38.016 pursuer_target_distance=2.635 capture=0.002 cap=0.021 td_loss=0.6368 q_tot=+4.319 tgt=+4.319 gnorm=114.38 w_min=7.45e-09 eps=0.050 buf=100000 upd=16094 seed=1
