[setup] Required Python imports are available.
[setup] Required Python imports are available.
=== qmix_pcp_full task 2/70: identity seed2 (git 5e3950a) ===
Run dir: runs/qmix_pcp_full_20260627_165504/identity/seed2  Start: Sat Jun 27 16:55:04 EDT 2026
Sat Jun 27 16:55:04 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.105.08             Driver Version: 580.105.08     CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  Tesla V100-PCIE-16GB           Off |   00000000:3B:00.0 Off |                    0 |
| N/A   28C    P0             27W /  250W |       0MiB /  16384MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[env] kind=pcp name=pcp n_agents=5 obs_dim=5 action_dim=5 state_dim=13 num_envs=32
[train] QMIX start: total_iters=62500 B=32 device=cuda:0 seed=2 warmup=5000 batch=256 target_update(updates)=200 render=off
step=   20000 ep_ret=-96.950 eval_ret=-84.173 pursuer_target_distance=6.582 capture=0.000 cap=0.000 td_loss=0.1772 q_tot=+11.647 tgt=+11.641 gnorm=38.66 w_min=1.68e-08 eps=0.621 buf=20000 upd=469 seed=2
step=   40000 ep_ret=-102.027 eval_ret=-84.173 pursuer_target_distance=7.255 capture=0.000 cap=0.000 td_loss=0.0960 q_tot=+12.437 tgt=+12.431 gnorm=29.86 w_min=1.86e-09 eps=0.241 buf=40000 upd=1094 seed=2
step=   60000 ep_ret=-87.611 eval_ret=-60.385 pursuer_target_distance=7.656 capture=0.005 cap=0.010 td_loss=0.1601 q_tot=+12.378 tgt=+12.374 gnorm=40.32 w_min=0.00e+00 eps=0.050 buf=60000 upd=1719 seed=2
step=   80000 ep_ret=-72.479 eval_ret=-82.274 pursuer_target_distance=6.728 capture=0.000 cap=0.009 td_loss=0.2118 q_tot=+11.451 tgt=+11.448 gnorm=47.08 w_min=8.20e-08 eps=0.050 buf=80000 upd=2344 seed=2
step=  100000 ep_ret=-75.721 eval_ret=-69.658 pursuer_target_distance=6.035 capture=0.000 cap=0.000 td_loss=0.2424 q_tot=+9.936 tgt=+9.932 gnorm=50.57 w_min=5.12e-09 eps=0.050 buf=100000 upd=2969 seed=2
step=  120000 ep_ret=-65.249 eval_ret=-48.423 pursuer_target_distance=4.950 capture=0.000 cap=0.005 td_loss=0.2478 q_tot=+8.833 tgt=+8.829 gnorm=52.11 w_min=2.70e-08 eps=0.050 buf=100000 upd=3594 seed=2
step=  140000 ep_ret=-53.321 eval_ret=-42.736 pursuer_target_distance=4.400 capture=0.000 cap=0.005 td_loss=0.2772 q_tot=+7.931 tgt=+7.929 gnorm=58.23 w_min=9.31e-10 eps=0.050 buf=100000 upd=4219 seed=2
step=  160000 ep_ret=-25.880 eval_ret=-42.394 pursuer_target_distance=3.676 capture=0.001 cap=0.009 td_loss=0.2851 q_tot=+7.423 tgt=+7.421 gnorm=59.45 w_min=2.61e-08 eps=0.050 buf=100000 upd=4844 seed=2
step=  180000 ep_ret=-37.803 eval_ret=-31.308 pursuer_target_distance=3.451 capture=0.002 cap=0.021 td_loss=0.3185 q_tot=+7.324 tgt=+7.321 gnorm=62.29 w_min=2.79e-08 eps=0.050 buf=100000 upd=5469 seed=2
step=  200000 ep_ret=-25.928 eval_ret=-19.347 pursuer_target_distance=3.504 capture=0.002 cap=0.016 td_loss=0.3174 q_tot=+7.333 tgt=+7.329 gnorm=59.90 w_min=7.45e-09 eps=0.050 buf=100000 upd=6094 seed=2
step=  220000 ep_ret=-39.911 eval_ret=-20.199 pursuer_target_distance=2.822 capture=0.004 cap=0.042 td_loss=0.4110 q_tot=+7.191 tgt=+7.191 gnorm=70.26 w_min=1.12e-08 eps=0.050 buf=100000 upd=6719 seed=2
step=  240000 ep_ret=-36.873 eval_ret=-21.572 pursuer_target_distance=2.836 capture=0.004 cap=0.027 td_loss=0.4765 q_tot=+7.700 tgt=+7.698 gnorm=74.11 w_min=0.00e+00 eps=0.050 buf=100000 upd=7344 seed=2
step=  260000 ep_ret=-47.662 eval_ret=+22.792 pursuer_target_distance=3.082 capture=0.002 cap=0.026 td_loss=0.5633 q_tot=+8.065 tgt=+8.064 gnorm=82.75 w_min=6.52e-09 eps=0.050 buf=100000 upd=7969 seed=2
step=  280000 ep_ret=-44.503 eval_ret=+26.083 pursuer_target_distance=2.889 capture=0.003 cap=0.031 td_loss=0.5780 q_tot=+7.801 tgt=+7.800 gnorm=83.60 w_min=2.05e-08 eps=0.050 buf=100000 upd=8594 seed=2
step=  300000 ep_ret=-20.977 eval_ret=+23.748 pursuer_target_distance=2.803 capture=0.003 cap=0.031 td_loss=0.6077 q_tot=+7.781 tgt=+7.779 gnorm=90.52 w_min=1.49e-08 eps=0.050 buf=100000 upd=9219 seed=2
step=  320000 ep_ret=-42.859 eval_ret=+12.584 pursuer_target_distance=2.696 capture=0.003 cap=0.013 td_loss=0.5959 q_tot=+8.217 tgt=+8.217 gnorm=89.49 w_min=7.08e-08 eps=0.050 buf=100000 upd=9844 seed=2
step=  340000 ep_ret=-22.652 eval_ret=-18.504 pursuer_target_distance=3.006 capture=0.001 cap=0.021 td_loss=0.5536 q_tot=+8.053 tgt=+8.054 gnorm=85.59 w_min=7.45e-08 eps=0.050 buf=100000 upd=10469 seed=2
step=  360000 ep_ret=-34.517 eval_ret=-29.492 pursuer_target_distance=2.765 capture=0.001 cap=0.016 td_loss=0.5149 q_tot=+8.221 tgt=+8.218 gnorm=86.00 w_min=3.73e-08 eps=0.050 buf=100000 upd=11094 seed=2
step=  380000 ep_ret=-25.903 eval_ret=-29.837 pursuer_target_distance=3.005 capture=0.002 cap=0.016 td_loss=0.4889 q_tot=+7.995 tgt=+7.993 gnorm=87.99 w_min=1.86e-09 eps=0.050 buf=100000 upd=11719 seed=2
step=  400000 ep_ret=-35.849 eval_ret=-24.628 pursuer_target_distance=2.844 capture=0.003 cap=0.045 td_loss=0.5114 q_tot=+7.897 tgt=+7.896 gnorm=88.34 w_min=3.73e-08 eps=0.050 buf=100000 upd=12344 seed=2
step=  420000 ep_ret=-27.103 eval_ret=-19.093 pursuer_target_distance=3.012 capture=0.002 cap=0.021 td_loss=0.5050 q_tot=+7.078 tgt=+7.071 gnorm=90.37 w_min=3.73e-09 eps=0.050 buf=100000 upd=12969 seed=2
step=  440000 ep_ret=-32.353 eval_ret=-17.300 pursuer_target_distance=2.911 capture=0.001 cap=0.005 td_loss=0.5474 q_tot=+6.517 tgt=+6.516 gnorm=94.66 w_min=2.24e-08 eps=0.050 buf=100000 upd=13594 seed=2
step=  460000 ep_ret=-24.823 eval_ret=-19.899 pursuer_target_distance=2.758 capture=0.001 cap=0.021 td_loss=0.4661 q_tot=+5.722 tgt=+5.720 gnorm=86.48 w_min=2.24e-08 eps=0.050 buf=100000 upd=14219 seed=2
step=  480000 ep_ret=-35.941 eval_ret=-19.438 pursuer_target_distance=2.717 capture=0.004 cap=0.031 td_loss=0.5167 q_tot=+5.619 tgt=+5.616 gnorm=92.19 w_min=5.96e-08 eps=0.050 buf=100000 upd=14844 seed=2
step=  500000 ep_ret=-18.863 eval_ret=-21.828 pursuer_target_distance=2.809 capture=0.005 cap=0.036 td_loss=0.5314 q_tot=+5.310 tgt=+5.308 gnorm=95.94 w_min=3.73e-08 eps=0.050 buf=100000 upd=15469 seed=2
step=  520000 ep_ret=-20.365 eval_ret=-26.726 pursuer_target_distance=2.834 capture=0.002 cap=0.031 td_loss=0.5479 q_tot=+4.943 tgt=+4.943 gnorm=95.03 w_min=1.08e-07 eps=0.050 buf=100000 upd=16094 seed=2
step=  540000 ep_ret=-34.019 eval_ret=-30.797 pursuer_target_distance=2.651 capture=0.003 cap=0.021 td_loss=0.5984 q_tot=+4.688 tgt=+4.689 gnorm=99.66 w_min=1.02e-08 eps=0.050 buf=100000 upd=16719 seed=2
step=  560000 ep_ret=-34.724 eval_ret=-18.602 pursuer_target_distance=2.640 capture=0.004 cap=0.045 td_loss=0.6342 q_tot=+4.882 tgt=+4.883 gnorm=102.19 w_min=0.00e+00 eps=0.050 buf=100000 upd=17344 seed=2
step=  580000 ep_ret=-36.896 eval_ret=-19.763 pursuer_target_distance=2.863 capture=0.002 cap=0.021 td_loss=0.6409 q_tot=+4.512 tgt=+4.513 gnorm=103.06 w_min=1.40e-09 eps=0.050 buf=100000 upd=17969 seed=2
