[setup] Required Python imports are available.
[setup] Required Python imports are available.
=== qmix_pcp_full task 3/70: identity seed3 (git 5e3950a) ===
Run dir: runs/qmix_pcp_full_20260627_165504/identity/seed3  Start: Sat Jun 27 16:55:04 EDT 2026
Sat Jun 27 16:55:04 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.105.08             Driver Version: 580.105.08     CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  Tesla V100-PCIE-32GB           Off |   00000000:3B:00.0 Off |                    0 |
| N/A   24C    P0             25W /  250W |       0MiB /  32768MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[env] kind=pcp name=pcp n_agents=5 obs_dim=5 action_dim=5 state_dim=13 num_envs=32
[train] QMIX start: total_iters=62500 B=32 device=cuda:0 seed=3 warmup=5000 batch=256 target_update(updates)=200 render=off
step=   20000 ep_ret=-83.159 eval_ret=-91.408 pursuer_target_distance=6.185 capture=0.000 cap=0.000 td_loss=0.1863 q_tot=+12.738 tgt=+12.734 gnorm=37.76 w_min=7.45e-09 eps=0.621 buf=20000 upd=469 seed=3
step=   40000 ep_ret=-94.482 eval_ret=-67.326 pursuer_target_distance=7.125 capture=0.000 cap=0.005 td_loss=0.1038 q_tot=+13.180 tgt=+13.174 gnorm=29.56 w_min=1.05e-08 eps=0.241 buf=40000 upd=1094 seed=3
step=   60000 ep_ret=-89.680 eval_ret=-86.557 pursuer_target_distance=7.381 capture=0.000 cap=0.005 td_loss=0.1404 q_tot=+12.555 tgt=+12.550 gnorm=36.43 w_min=2.42e-08 eps=0.050 buf=60000 upd=1719 seed=3
step=   80000 ep_ret=-68.292 eval_ret=-87.825 pursuer_target_distance=6.517 capture=0.000 cap=0.000 td_loss=0.1543 q_tot=+11.716 tgt=+11.712 gnorm=39.51 w_min=2.67e-08 eps=0.050 buf=80000 upd=2344 seed=3
step=  100000 ep_ret=-62.814 eval_ret=-91.325 pursuer_target_distance=5.867 capture=0.000 cap=0.005 td_loss=0.1513 q_tot=+10.098 tgt=+10.093 gnorm=39.49 w_min=9.31e-09 eps=0.050 buf=100000 upd=2969 seed=3
step=  120000 ep_ret=-56.610 eval_ret=-51.200 pursuer_target_distance=4.933 capture=0.003 cap=0.021 td_loss=0.1977 q_tot=+8.700 tgt=+8.696 gnorm=45.25 w_min=1.49e-08 eps=0.050 buf=100000 upd=3594 seed=3
step=  140000 ep_ret=-43.748 eval_ret=-43.872 pursuer_target_distance=4.562 capture=0.001 cap=0.021 td_loss=0.2698 q_tot=+7.836 tgt=+7.832 gnorm=54.88 w_min=1.49e-08 eps=0.050 buf=100000 upd=4219 seed=3
step=  160000 ep_ret=-43.571 eval_ret=-28.547 pursuer_target_distance=3.387 capture=0.003 cap=0.027 td_loss=0.3084 q_tot=+7.350 tgt=+7.348 gnorm=60.75 w_min=7.45e-09 eps=0.050 buf=100000 upd=4844 seed=3
step=  180000 ep_ret=-25.807 eval_ret=+18.343 pursuer_target_distance=3.401 capture=0.006 cap=0.042 td_loss=0.3880 q_tot=+7.060 tgt=+7.058 gnorm=71.23 w_min=1.49e-08 eps=0.050 buf=100000 upd=5469 seed=3
step=  200000 ep_ret=-19.483 eval_ret=+16.322 pursuer_target_distance=2.998 capture=0.005 cap=0.036 td_loss=0.4878 q_tot=+6.841 tgt=+6.839 gnorm=77.21 w_min=1.86e-08 eps=0.050 buf=100000 upd=6094 seed=3
step=  220000 ep_ret=-26.096 eval_ret=-40.003 pursuer_target_distance=2.469 capture=0.002 cap=0.016 td_loss=0.6023 q_tot=+7.326 tgt=+7.324 gnorm=87.03 w_min=3.73e-08 eps=0.050 buf=100000 upd=6719 seed=3
step=  240000 ep_ret=-31.944 eval_ret=-37.873 pursuer_target_distance=2.913 capture=0.003 cap=0.036 td_loss=0.6265 q_tot=+7.885 tgt=+7.884 gnorm=89.88 w_min=2.40e-08 eps=0.050 buf=100000 upd=7344 seed=3
step=  260000 ep_ret=-26.992 eval_ret=-29.290 pursuer_target_distance=2.685 capture=0.004 cap=0.036 td_loss=0.6759 q_tot=+7.920 tgt=+7.919 gnorm=93.43 w_min=2.98e-08 eps=0.050 buf=100000 upd=7969 seed=3
step=  280000 ep_ret=-27.243 eval_ret=-35.630 pursuer_target_distance=2.715 capture=0.004 cap=0.031 td_loss=0.7317 q_tot=+8.238 tgt=+8.239 gnorm=98.68 w_min=3.73e-09 eps=0.050 buf=100000 upd=8594 seed=3
step=  300000 ep_ret=-35.743 eval_ret=+12.977 pursuer_target_distance=2.896 capture=0.003 cap=0.026 td_loss=0.6845 q_tot=+8.406 tgt=+8.405 gnorm=100.23 w_min=4.47e-08 eps=0.050 buf=100000 upd=9219 seed=3
