iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,alpha,env_alpha,capture_rate
0,3200,-338.0195553302765,-3.3801956582069397,-338.0195553302765,-3.3801956582069397,0.0,338.0195553302765,3.3801956582069397,0.0,0.0,2.823606870174408,0.0,0.0,-191.7401711344719,-1.917401711344719,-191.7401711344719,-1.917401711344719,100.0,1.298781844675541,0.0,0.0,191.7401711344719,0.0,32,-0.0014824616003309642,0.7235399007797241,1.608009111881256,0.3442073971033096,0.030999198369681836,0.030999198369681836,0.28505371063947677,0.0013670949243533167,0.0011500000371597707,-0.6079834699630737,1.0,0.01,0.0007,2,0.5,0.5,0.0
1,6400,-306.5000493526459,-3.065000638961792,-306.5000493526459,-3.065000638961792,0.0,306.5000493526459,3.065000638961792,31.519505977630615,0.3151950192451478,2.2690732955932615,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,-0.0007017712612750415,0.39044674634933474,1.601632559299469,0.1785283789038658,0.027942428924143316,0.027942428924143316,0.27729575484991076,0.0008885149105482923,0.00025625000707805155,0.26651954650878906,1.0,0.009985576923076923,0.0006988942307692308,2,0.5,0.5,0.0
2,9600,-312.0918221473694,-3.120918283462524,-312.0918221473694,-3.120918283462524,0.0,312.0918221473694,3.120918283462524,25.927733182907104,0.2592773747444155,2.323914771080017,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96,-0.0008670612891176433,0.44869132041931153,1.5933203935623168,0.20759135782718657,0.035347684472799304,0.035347684472799304,0.29225647300481794,0.0009590665620637883,0.0,0.29431450366973877,1.0,0.009971153846153847,0.0006977884615384615,2,0.5,0.5,0.0
3,12800,-317.4964110851288,-3.17496408700943,-317.4964110851288,-3.17496408700943,0.0,317.4964110851288,3.17496408700943,20.523144245147705,0.20523157119750968,2.360583577156067,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,128,-0.0013400088656339904,0.46790661215782164,1.5888551592826843,0.216793492436409,0.036371335946023466,0.036371335946023466,0.3334267124533653,0.0016694855774406514,0.0027812500251457096,0.2480519413948059,1.0,0.00995673076923077,0.0006966826923076923,2,0.5,0.5,0.0
4,16000,-309.4466824531555,-3.0944668316841124,-309.4466824531555,-3.0944668316841124,0.0,309.4466824531555,3.0944668316841124,28.57287287712097,0.2857288265228273,2.3184375834465025,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,160,-0.0005919258822157048,0.34036384224891664,1.5815445184707642,0.1538657933473587,0.029221049323678017,0.029221049323678017,0.2587127938866615,0.0011935223359618135,0.0018875000765547155,0.36483991146087646,1.0,0.009942307692307693,0.0006955769230769231,2,0.5,0.5,0.0
5,19200,-335.86744570732117,-3.3586745834350586,-335.86744570732117,-3.3586745834350586,0.0,335.86744570732117,3.3586745834350586,2.1521096229553223,0.021521074771881032,2.837007942199707,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,192,-0.0008022484888671854,0.390299916267395,1.581980299949646,0.1786419928073883,0.02438694182783365,0.02438694182783365,0.2947578653693199,0.0014481673159029104,0.0015312499832361936,0.2870984673500061,1.0,0.009927884615384616,0.0006944711538461538,2,0.5,0.5,0.0
6,22400,-344.0900025367737,-3.4409001231193543,-344.0900025367737,-3.4409001231193543,0.0,344.0900025367737,3.4409001231193543,-6.070447206497192,-0.06070446491241466,2.690807785987854,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,224,-0.0011306784234825784,0.3348389118909836,1.5779361248016357,0.15064596831798555,0.03382234964519739,0.03382234964519739,0.2935594663023949,0.0017052307419366274,0.005950000137090683,0.5925634503364563,1.0,0.00991346153846154,0.0006933653846153846,2,0.5,0.5,0.0
7,25600,-340.32035636901855,-3.403203353881836,-340.32035636901855,-3.403203353881836,0.0,340.32035636901855,3.403203353881836,-2.3008010387420654,-0.023007695674896134,2.75725830078125,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256,-0.0009100123324722542,0.2962713301181793,1.5605360865592957,0.1317778430879116,0.02755036819726229,0.02755036819726229,0.2795051962137222,0.0015213220740410726,0.0016124999150633813,0.4482377767562866,1.0,0.009899038461538463,0.0006922596153846154,2,0.5,0.5,0.0
8,28800,-302.445529460907,-3.0244550848007203,-302.445529460907,-3.0244550848007203,0.0,302.445529460907,3.0244550848007203,35.57402586936951,0.35574057340621934,2.2482366037368773,0.001875,0.0005772362757820471,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,288,-0.000801403538814327,0.3121751219034195,1.542625105381012,0.14003790244460107,0.037047633156180385,0.037047633156180385,0.28195474296808243,0.0012826547801528902,0.0038562499918043613,0.009378671646118164,1.0,0.009884615384615384,0.0006911538461538461,2,0.5,0.5,0.03125
9,32000,-304.82853651046753,-3.048285229206085,-304.82853651046753,-3.048285229206085,0.0,304.82853651046753,3.048285229206085,33.19101881980896,0.33191042900085455,2.2328178977966306,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,320,-0.0010340215689851107,0.252661757171154,1.561814272403717,0.1098814494907856,0.035851501300930975,0.035851501300930975,0.24618673473596572,0.001352768779907382,0.005968750090687536,0.31619328260421753,1.0,0.009870192307692307,0.0006900480769230769,2,0.5,0.5,0.0
