iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,capture_rate
0,800,-54.02324295043945,-0.5402323645353317,-54.02324295043945,-0.5402323645353317,0.0,54.02324295043945,0.5402323645353317,0.0,0.0,0.7052323687076568,0.0175,0.01026253097298564,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8,-0.0006252369123201263,0.468979674577713,1.6093855142593383,0.2177707463502884,0.04413473978638649,0.04413473978638649,0.201700758934021,5.088843226985773e-05,0.0,0.034270405769348145,1.0,0.01,0.0007,1,0.25
1,1600,-52.451196908950806,-0.5245120215415955,-52.451196908950806,-0.5245120215415955,0.0,52.451196908950806,0.5245120215415955,1.5720460414886475,0.015720342993736258,0.6145120286941528,0.01,0.006193821924069643,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16,-0.0002885270910919502,0.2921124637126923,1.6091474056243897,0.13027966022491455,0.05911227390170097,0.05911227390170097,0.2976891040802002,2.657495724633918e-05,0.0,0.08380365371704102,1.0,0.009625,0.00067125,1,0.25
2,2400,-97.07297968864441,-0.9707298213243485,-97.07297968864441,-0.9707298213243485,0.0,97.07297968864441,0.9707298213243485,-43.049736738204956,-0.43049745678901674,0.9607298296689987,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24,-0.0002588597099929757,0.33300407528877257,1.6087074041366578,0.15136263370513917,0.04667147845029831,0.04667147845029831,0.39864219427108766,3.087566028625588e-05,0.0,0.2508543133735657,1.0,0.00925,0.0006425,1,0.0
3,3200,-60.64828181266785,-0.6064827847480774,-60.64828181266785,-0.6064827847480774,0.0,60.64828181266785,0.6064827847480774,-6.6250388622283936,-0.06625042021274563,0.6464827859401703,0.005,0.003036776359095011,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,-0.0002598818087719224,0.2685691356658936,1.6086188793182372,0.11974819153547286,0.04985207095742226,0.04985207095742226,0.33315112590789797,2.075805850836332e-05,0.0,0.1727766990661621,1.0,0.008875000000000001,0.00061375,1,0.25
4,4000,-36.536484241485596,-0.36536482751369476,-36.536484241485596,-0.36536482751369476,0.0,36.536484241485596,0.36536482751369476,17.486758708953857,0.174867537021637,0.6803648352622986,0.0325,0.019341037921045804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40,-0.00027944489549067695,0.9897667527198791,1.6081692934036256,0.4809344828128815,0.06957784742116928,0.06957784742116928,0.4045348286628723,1.7350037842334133e-05,0.0,0.022469699382781982,1.0,0.0085,0.000585,1,0.125
5,4800,-61.82849073410034,-0.6182849192619324,-61.82849073410034,-0.6182849192619324,0.0,61.82849073410034,0.6182849192619324,-7.805247783660889,-0.07805255472660066,0.608284922838211,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,-0.00021512830548466865,0.13520031571388244,1.6073783874511718,0.054325081408023834,0.054827781021595,0.054827781021595,0.26532924771308897,2.1544518313021398e-05,0.0,0.618539035320282,1.0,0.008125,0.00055625,1,0.0
6,5600,-31.5301456451416,-0.3153014451265335,-31.5301456451416,-0.3153014451265335,0.0,31.5301456451416,0.3153014451265335,22.49309730529785,0.22493091940879822,0.5928014558553696,0.02875,0.018049958388919613,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,56,-0.0003132952034551106,0.765033221244812,1.6076071977615356,0.36974436044692993,0.052273526787757874,0.052273526787757874,0.3048477292060852,2.502014135643549e-05,0.0,-0.090201735496521,1.0,0.00775,0.0005275,1,0.25
7,6400,-43.999385833740234,-0.4399938780069351,-43.999385833740234,-0.4399938780069351,0.0,43.999385833740234,0.4399938780069351,10.023857116699219,0.10023848652839662,0.5549938866496086,0.0125,0.008038616812142274,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,-0.00014097658376943656,0.3083246350288391,1.6068694353103639,0.14217067658901214,0.03523135632276535,0.03523135632276535,0.2750232517719269,2.1885542628297118e-05,0.0,0.1074819564819336,1.0,0.007375,0.00049875,1,0.125
8,7200,-19.747809886932373,-0.1974782943725586,-19.747809886932373,-0.1974782943725586,0.0,19.747809886932373,0.1974782943725586,34.27543306350708,0.34275407016277315,0.6999782943725585,0.05125,0.03014744374657781,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,-0.00018807810751608756,1.2886385202407837,1.6063159942626952,0.6328869700431824,0.056424330919981,0.056424330919981,0.5246667623519897,1.8681028132050413e-05,0.0,0.1372961401939392,1.0,0.007,0.00047000000000000004,1,0.25
9,8000,-46.309125900268555,-0.4630912905931473,-46.309125900268555,-0.4630912905931473,0.0,46.309125900268555,0.4630912905931473,7.714117050170898,0.07714107394218445,0.6280913054943085,0.0175,0.010748782909743989,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,80,-0.00012193228708916593,0.28499780893325805,1.6053073406219482,0.13174181580543518,0.06162451356649399,0.06162451356649399,0.284662252664566,1.2517784625742934e-05,0.0,0.17938148975372314,1.0,0.006625,0.00044125,1,0.25
