iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,alpha,env_alpha,capture_rate
0,3200,-809.2354621887207,-8.092354803085327,-809.2354621887207,-8.092354803085327,0.0,809.2354621887207,8.092354803085327,0.0,0.0,3.97200984954834,0.0,0.0,-813.4731600284576,-8.134731600284576,-813.4731600284576,-8.134731600284576,100.0,3.5770303608477114,0.0,0.0,813.4731600284576,0.0,32,-0.001036855159280492,0.6810672760009766,1.6080247402191161,0.323416531085968,0.025977973826229572,0.025977973826229572,0.2160326637327671,0.0014286638626799888,0.0047906249761581424,-0.5080664157867432,1.0,0.01,0.0007,0,0.25,0.25,0.0
1,6400,-805.5043802261353,-8.055044107437134,-805.5043802261353,-8.055044107437134,0.0,805.5043802261353,8.055044107437134,3.731081962585449,0.037310695648193004,3.713675756454468,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,-0.0008028234602193152,0.42356982827186584,1.6023248314857483,0.1949819505214691,0.023694250918924808,0.023694250918924808,0.260481895506382,0.0013090023887345383,0.000993749964982271,0.19610923528671265,1.0,0.009985576923076923,0.0006988942307692308,0,0.25,0.25,0.0
2,9600,-920.3519086837769,-9.203519020080567,-920.3519086837769,-9.203519020080567,0.0,920.3519086837769,9.203519020080567,-111.11644649505615,-1.11116421699524,4.652824468612671,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96,-0.00042083507098595875,0.5116120100021362,1.5936587929725647,0.23949455618858337,0.023885130882263184,0.023885130882263184,0.3134267956018448,0.000691069928143663,0.0,0.38211995363235474,1.0,0.009971153846153847,0.0006977884615384615,0,0.25,0.25,0.0
3,12800,-874.32350730896,-8.743234958648681,-874.32350730896,-8.743234958648681,0.0,874.32350730896,8.743234958648681,-65.08804512023926,-0.650880155563355,4.519930558204651,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,128,-0.0002489596160214269,0.4695172220468521,1.5931939601898193,0.2186466470360756,0.016703123599290846,0.016703123599290846,0.28662699162960054,0.0006432551865148657,0.0,0.43912041187286377,1.0,0.00995673076923077,0.0006966826923076923,0,0.25,0.25,0.0
4,16000,-788.4460153579712,-7.884459743499756,-788.4460153579712,-7.884459743499756,0.0,788.4460153579712,7.884459743499756,20.78944683074951,0.20789505958557086,4.054484176635742,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,160,-0.00081047243056247,0.2985439121723175,1.5933884024620055,0.13261952623724937,0.026085648871958255,0.026085648871958255,0.24652015119791032,0.000854206075382818,0.0,0.586746335029602,1.0,0.009942307692307693,0.0006955769230769231,0,0.25,0.25,0.0
5,19200,-849.2017860412598,-8.492018013000488,-849.2017860412598,-8.492018013000488,0.0,849.2017860412598,8.492018013000488,-39.96632385253906,-0.39966320991516113,4.612037391662597,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,192,-0.0003517959633853707,0.39422966837882994,1.5874323964118957,0.1810031920671463,0.016793937608599662,0.016793937608599662,0.3017916142940521,0.0008182101311834614,0.0,0.5142680406570435,1.0,0.009927884615384616,0.0006944711538461538,0,0.25,0.25,0.0
6,22400,-803.8152370452881,-8.038152618408203,-803.8152370452881,-8.038152618408203,0.0,803.8152370452881,8.038152618408203,5.420225143432617,0.054202184677123455,3.908894565105438,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,224,-0.0010076403830666437,0.33695016205310824,1.577685499191284,0.15182711631059648,0.03201590441167355,0.03201590441167355,0.2705013394355774,0.0017649153116511772,0.006806249891815242,0.6400930881500244,1.0,0.00991346153846154,0.0006933653846153846,0,0.25,0.25,0.0
7,25600,-808.3876705169678,-8.083876667022706,-808.3876705169678,-8.083876667022706,0.0,808.3876705169678,8.083876667022706,0.8477916717529297,0.008478136062620933,4.454270434379578,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256,-0.0005944041024832814,0.3114841550588608,1.5686432123184204,0.13961961418390273,0.02550754938274622,0.02550754938274622,0.2829260051250458,0.0012892499937156214,0.0011687500169500708,0.5673035979270935,1.0,0.009899038461538463,0.0006922596153846154,0,0.25,0.25,0.0
8,28800,-784.0452060699463,-7.840452151298523,-784.0452060699463,-7.840452151298523,0.0,784.0452060699463,7.840452151298523,25.190256118774414,0.2519026517868035,4.110955638885498,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,288,-0.0008685255744609321,0.26702791452407837,1.574522578716278,0.11708188280463219,0.027132079377770423,0.027132079377770423,0.24039402455091477,0.002132965475539505,0.008040625276044011,0.6546024084091187,1.0,0.009884615384615384,0.0006911538461538461,0,0.25,0.25,0.0
9,32000,-793.3771686553955,-7.933772015571594,-793.3771686553955,-7.933772015571594,0.0,793.3771686553955,7.933772015571594,15.858293533325195,0.15858278751373245,3.8068985152244568,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,320,-0.0005960010625599921,0.2877438575029373,1.578260862827301,0.12769819125533105,0.02791684530675411,0.02791684530675411,0.25435532778501513,0.000764316945606361,0.0016343750059604645,0.5090617537498474,1.0,0.009870192307692307,0.0006900480769230769,0,0.25,0.25,0.0
